bc_id,bc_label,n,T1,Tn,gamma,dt_max,burnin,measure,seed,requested_trajectories,valid_trajectories,nonfinite_trajectories,discarded_trajectories,integration_step_samples,projection_count,mean_flux,se_mean_flux,elapsed_seconds
3,BC3_no_global_no_phase_drift,25,6,6,0.10000000149011612,0.00050000002374872565,2000,2000,2026310750,256,256,0,0,1024033296,620778,-0.00031071913629576525,0.0031592791268832518,37.837758999999998
