bc_id,bc_label,n,T1,Tn,gamma,dt_max,burnin,measure,seed,requested_trajectories,valid_trajectories,nonfinite_trajectories,discarded_trajectories,integration_step_samples,projection_count,mean_flux,se_mean_flux,elapsed_seconds
2,BC3b_no_global_with_phase_drift,25,4,6,0.10000000149011612,0.00050000002374872565,2000,2000,2026400750,256,256,0,0,1024020592,611648,-0.19745895427623084,0.003095303012178936,37.472897000000003
