bc_id,bc_label,n,T1,Tn,gamma,dt_max,burnin,measure,seed,requested_trajectories,valid_trajectories,nonfinite_trajectories,discarded_trajectories,integration_step_samples,projection_count,mean_flux,se_mean_flux,elapsed_seconds
0,BC1_canonical,50,4,6,0.10000000149011612,0.00050000002374872565,8000,2000,2026101001,256,256,0,0,1024000256,11713602,-0.0064112017733632789,0.00016611475721275395,168.82948999999999
