# bc_id=0
# bc_label=BC1_canonical
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=gamma*(2*I_neighbor*sin(delta))
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026090750 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
500,1,0.80213937109328981,0.053261236526771824,0.02383138907225657,0.04571126621982103
500,2,0.66491648453200014,0.043880353847138759,0.033510389284856501,0.044308539580814696
500,3,0.67821232437563594,0.048482831910086788,-0.0020484746601141524,0.042666278152723537
500,4,0.66345533219509889,0.041727263735710104,0.023628212533367332,0.042752991650438527
500,5,0.64849717554716335,0.043465768992872092,0.014805830099248851,0.042321914293246249
500,6,0.64383515877352693,0.035921529160024335,0.013764200345804056,0.04340905893402057
500,7,0.68646825295627423,0.043774248406590985,0.015525666695339169,0.04409265875913821
500,8,0.6714597024520117,0.040645976212822642,0.035388863476782717,0.044128100577014613
500,9,0.61242283090177807,0.036894021284791273,-0.01487921183979779,0.043126047101008223
500,10,0.61207902880005349,0.042375537173914728,-0.079071662874412141,0.040664144807948992
500,11,0.53933186012409351,0.036973025093920878,-0.0024061877284111688,0.043327925693381467
500,12,0.53535993549314753,0.037201914155172829,0.038138920623168815,0.045435448235998349
500,13,0.55754145979017267,0.042223639160116753,0.093762977113328816,0.04554645296245944
500,14,0.48411389333705301,0.032098765444604348,0.066942161532551836,0.044290817920853459
500,15,0.46740869469658719,0.030963232797211599,-0.0028022657861583866,0.043715584472557044
500,16,0.53259922540019033,0.037346794479313279,0.0077090209215384675,0.043406759921764362
500,17,0.54301497043888958,0.039072684513162904,0.024216830621298868,0.043536131100973229
500,18,0.49062699681689992,0.035980018660825973,-0.050805439985197154,0.044947970514234853
500,19,0.47532975058447846,0.031950607042204086,0.024865106924153224,0.04496192914638588
500,20,0.54608684138156605,0.039490690687620719,0.087953871659010474,0.045594101610518856
500,21,0.42748820522956521,0.027523434417341574,0.048840257456504332,0.043265037302961995
500,22,0.40165643593263667,0.026603208979120337,0.01967427842600955,0.045672177775174509
500,23,0.40191459742891311,0.025992409016288912,0.074662344894250054,0.043569083081031093
500,24,0.35411846268016234,0.026521389002590073,-0.0044517132628243417,0.044146468180659891
500,25,0.19706366942084924,0.012361788185245675,,
1000,1,0.78484487451974838,0.046642165800388873,0.063796843971886119,0.044204378679618322
1000,2,0.7115839240909736,0.045934466082773844,0.017209013510182558,0.044181124229475469
1000,3,0.63128801696166192,0.03870249472482324,-0.0018831456027328386,0.044352501829598788
1000,4,0.66118145934217409,0.041848596184009296,0.039696360403468134,0.041419006146451304
1000,5,0.58521980224648118,0.037885624327066748,0.022343980676851061,0.043110653187539226
1000,6,0.64004042298802233,0.048843356894272508,0.036583326634627156,0.043768426772571097
1000,7,0.57711531370466673,0.036482885712232488,0.00078550586113124155,0.045407556445831623
1000,8,0.6357123513040932,0.044833086360878724,0.076347025019913417,0.044277710036383658
1000,9,0.69804111030695637,0.046691799470067331,-0.047313965842477046,0.042837937217279486
1000,10,0.61509235589801392,0.038963254666820539,0.025861999082735565,0.045275253080178893
1000,11,0.58291374065538548,0.037853419354455922,0.021092132092235261,0.042351602871379519
1000,12,0.59088058505949448,0.039994316322664855,0.03982233667102264,0.044006983003778637
1000,13,0.54034826053248253,0.038546285984739831,-0.036875566151138628,0.043157400195188461
1000,14,0.54920396340367006,0.039946596699762471,0.0027952823556915973,0.042077173802998205
1000,15,0.53945905254249737,0.038668452391450552,0.024605397577033727,0.043560233956813188
1000,16,0.56034630357703463,0.043892012015599995,0.019148378467434668,0.04679443151137664
1000,17,0.54610369781676127,0.038387194482435945,0.03467149224888999,0.041824976901633573
1000,18,0.54236067471538263,0.038491526958822006,-0.051049157278612256,0.04358229046152351
1000,19,0.50740176993497244,0.036307700412633058,0.01927792897913605,0.043844894371961096
1000,20,0.4801732584767251,0.039508020513593846,0.081553024962886411,0.04416612736056176
1000,21,0.40265641576661437,0.02741805032144155,0.091799448689926066,0.042795004565069149
1000,22,0.42754255352076598,0.029837805039161489,0.064514597790548578,0.042665478674370295
1000,23,0.4320764509629953,0.030557741351260787,0.031512799420852389,0.044091856119272667
1000,24,0.39659417138318531,0.031826695827633977,0.0617379561110738,0.042680752902186175
1000,25,0.16202250714604816,0.010207942002431558,,
1500,1,0.71256413531182261,0.046666456439623707,0.028751893906701298,0.04364994055527463
1500,2,0.61981335440486873,0.041057867148480733,0.0090380014135007514,0.043891325504654417
1500,3,0.69811820258109947,0.045496780952510564,0.010419283013106906,0.044859611682557331
1500,4,0.61218040773889015,0.041088166500051579,0.041167778163980984,0.043489445126493165
1500,5,0.62984511361855766,0.042778456143966984,-0.016026507710193982,0.044880137063482407
1500,6,0.630939695663983,0.04277616661700024,0.038401282045924745,0.044024941189445083
1500,7,0.6458415633351251,0.043677537303232622,-0.027229891747992951,0.043570220238071021
1500,8,0.59726378748291609,0.045186896012127671,-0.010111531773873139,0.044352311585537416
1500,9,0.66838334376006969,0.049736870558540709,0.03310180552307429,0.04453294571107385
