bc_id,bc_label,n,T1,Tn,gamma,dt_max,burnin,measure,seed,requested_trajectories,valid_trajectories,nonfinite_trajectories,discarded_trajectories,integration_step_samples,projection_count,mean_flux,se_mean_flux,elapsed_seconds
2,BC3b_no_global_with_phase_drift,100,6,6,0.10000000149011612,0.00050000002374872565,32000,2000,2026411501,256,256,0,0,1113514416,5851106,-0.003652131569809371,0.0034468685203126832,1249.2748469999999
