# bc_id=0
# bc_label=BC1_canonical
# b_I=2*gamma*(2*T-(2*M*I-I^2+2*I*I_neighbor*cos(delta)))
# b_phi=gamma*(2*I_neighbor*sin(delta))
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=6 Tn=6 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026110751 requested_trajectories=256 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,0.49792464114092533,0.00055248987989025763,0.0015796066263894127,0.00032756895069984039
2,0.49507006450543151,0.0010206334908368143,0.0025610948242785186,0.00068555937914945638
3,0.49512865623583191,0.0011509488704656721,0.0032537836324129377,0.00069732916565791263
4,0.49570633006089271,0.00115312127734443,0.0024811995397324778,0.00066045891249793339
5,0.49519705739997988,0.0011496095355406845,0.0011657729346689419,0.00065076796278533042
6,0.49379392836492442,0.0010925933456544597,0.0011892752615010973,0.00071017029071586911
7,0.49415896107492252,0.0010587681228942417,0.0015433399017244045,0.00070756093147185677
8,0.49393975199041829,0.0010706737403540672,0.0025551300354971088,0.00067537854958292379
9,0.4947025224267857,0.001036459852777684,0.0025135901699800873,0.00070479339249884983
10,0.49371076477052223,0.0010966656951378244,0.0017672534999209953,0.00069570147932263547
11,0.49403660719094361,0.001150936796262336,6.8147883586555224e-05,0.00066425320428969026
12,0.49445385923568363,0.0011821849887597049,0.00027695050252329271,0.00069279562106271044
13,0.49376204053320011,0.0012009917589267719,0.00052182084798217394,0.00067136943368647974
14,0.49420237555999486,0.0010700204965415029,0.00063956662534552639,0.0006539721224320021
15,0.49348615350194658,0.0011453450172473614,-0.00023090214841339028,0.00068311764076358142
16,0.49360978220028351,0.0011902297873210004,-0.0010247272655396493,0.00073768458307866354
17,0.49420217629890795,0.0010859814588681552,-0.00097153948956390742,0.00067780497827104843
18,0.49483932686062776,0.0011672169310858215,-0.0012529924772303703,0.00064799995114835464
19,0.49445786886620607,0.0010518317036266199,-0.0015409394147924303,0.00066567612650010957
20,0.49412104882960078,0.0010810763147751827,-0.0017688367990180962,0.00074311075100739804
21,0.49441922259956855,0.0010929494439460856,-0.0015334367448697889,0.0007002395431758131
22,0.49472467230821243,0.0010327121186862814,-0.0029229540138253204,0.00067274558989993888
23,0.49493523699516423,0.0010388076465166012,-0.0029448738121874291,0.0006676514322309984
24,0.49552609352625238,0.001022704350319488,-0.0022004210046049498,0.00031868346337069245
25,0.49686838636029507,0.00054404539840919328,,
