quarter,j,interval_start,interval_end,mean_I,se_mean_I,sample_count,mean_sin_theta,se_mean_sin_theta
1,1,0,500,0.34102295484210643,0.0013555814266844846,512,0.00379565135540574,0.00039379166712173735
1,2,0,500,0.32978347293168453,0.0017229101861677028,512,0.009010051678359776,0.0011499591004756231
1,3,0,500,0.33119857090454075,0.0017718546936624335,512,0.009587370205901505,0.0011064593850359332
1,4,0,500,0.335230276006961,0.001873499328551497,512,0.009972931819563683,0.0011114371818855965
1,5,0,500,0.3367427888336891,0.0018874706735370703,512,0.00688012789986922,0.0011296776654961876
1,6,0,500,0.33961975138618,0.0019082978961748407,512,0.007600229275580165,0.0011560536826074773
1,7,0,500,0.3405014283605122,0.0019903494885124577,512,0.007928320034683042,0.0011153484969261592
1,8,0,500,0.3418646199343828,0.002036480454577712,512,0.008413911286587802,0.0011398649246041458
1,9,0,500,0.34212572796506224,0.0021422889917016986,512,0.008255303773500582,0.0011645956597053757
1,10,0,500,0.3463619393546891,0.0023043034998659097,512,0.007914335568242644,0.0011515943354194176
1,11,0,500,0.3476264312685836,0.002349209938192802,512,0.008826032698137401,0.001161923320144618
1,12,0,500,0.34652544238555905,0.0023197360380741157,512,0.010096661332517177,0.0011458663954382767
1,13,0,500,0.34721708778224697,0.0024196681716059844,512,0.008155946238668261,0.0011101711547058966
1,14,0,500,0.34839166512646746,0.002431153237878445,512,0.005623323356901732,0.0011437401488423881
1,15,0,500,0.35087197250298807,0.0024977591587117126,512,0.006885775242917401,0.0011611836698627112
1,16,0,500,0.35132427486752427,0.0026466001535777324,512,0.007049979288030986,0.001230994711118812
1,17,0,500,0.3534357297645285,0.0028137775044090726,512,0.005378263670509103,0.0012038507102586297
1,18,0,500,0.35264534079510634,0.0027602668632881067,512,0.00407961372435363,0.0011181137944165122
1,19,0,500,0.35541708141825945,0.0028594778217400983,512,0.004653528876308528,0.0011825546876474027
1,20,0,500,0.357723398418791,0.003042064405797697,512,0.005792979611878809,0.0011211179923607834
1,21,0,500,0.35928905930169575,0.0030316915296894334,512,0.004785317041020951,0.0011652849758565867
1,22,0,500,0.3648520615494799,0.0032483165251400922,512,0.004886800739278375,0.0011388856252910842
1,23,0,500,0.36569242164409477,0.0033507906517696684,512,0.006291500131770343,0.0011603553697573578
1,24,0,500,0.3621793739130478,0.0032203610989241923,512,0.004216344507622578,0.001173193557745111
1,25,0,500,0.3621396560197413,0.003076369952354028,512,0.0066036117271059975,0.0011653814992911545
1,26,0,500,0.3615124256469771,0.002869785946344411,512,0.006458685250413279,0.001215819245721211
1,27,0,500,0.36049347405100185,0.002897364069220642,512,0.004811651164252666,0.0011720089333749305
1,28,0,500,0.3617807185244456,0.003044169903132954,512,0.0017621027897528991,0.0011219427181682407
1,29,0,500,0.3621291032951399,0.0030360253225701836,512,0.004336713106855194,0.001166489395466368
1,30,0,500,0.36290584044213875,0.0030922623570653522,512,0.004687257511817831,0.0011569788215775834
1,31,0,500,0.3680931306881182,0.0032480687009689637,512,0.005243703952880821,0.0011421445494276831
1,32,0,500,0.369174478992189,0.003230455293482969,512,0.003887454383150619,0.0011364262612162583
