quarter,j,interval_start,interval_end,mean_I,se_mean_I,sample_count,mean_sin_theta,se_mean_sin_theta
3,22,1000,1500,0.24603562033250315,0.0028406400572821397,512,0.0010310540082325134,0.0013969555808845135
3,23,1000,1500,0.2461975537062236,0.00287696450930101,512,0.0018643520214988282,0.0014339011392995613
3,24,1000,1500,0.24499842049057963,0.0029845181243632777,512,0.002810259596801571,0.0014100800198784355
3,25,1000,1500,0.24500393368072454,0.003162299503952687,512,0.0007878068447225489,0.0013917209549878552
3,26,1000,1500,0.24497699548854196,0.0031224877044284975,512,0.00366181638520188,0.0014672235323032864
3,27,1000,1500,0.24638994712315054,0.0030617631930693274,512,0.0015467575500493027,0.0014969564007771038
3,28,1000,1500,0.24686685648510473,0.0031825287770426572,512,-0.0004797643149664456,0.0014058804789823848
3,29,1000,1500,0.24534170396551755,0.0030174248293884653,512,0.002045406378947129,0.001446696831799665
3,30,1000,1500,0.24603882805495697,0.0029484134203488625,512,0.001966320985820036,0.0014410965192516597
3,31,1000,1500,0.24687788181336598,0.0029657035588404276,512,0.003441942755666598,0.0013967869389800024
3,32,1000,1500,0.24741304286343296,0.003085399630171887,512,0.0018467245974971816,0.0014067275860967891
3,33,1000,1500,0.24629128701883907,0.0032639443372053465,512,0.0016167035123865455,0.0013923917645247384
3,34,1000,1500,0.25052063566999005,0.003388665021422793,512,0.0017857342090637192,0.001482529101560996
3,35,1000,1500,0.25192334791997173,0.0034278483660199173,512,0.0008577655178496259,0.001422124013629207
3,36,1000,1500,0.25001293705221156,0.0033620516223676878,512,0.003918783843764576,0.001382660847968225
3,37,1000,1500,0.2528990204359899,0.003326274840272518,512,0.0014423490854402127,0.001434500426580268
3,38,1000,1500,0.2509163024742954,0.003397343870392397,512,0.0002774205760657937,0.001428679822369438
3,39,1000,1500,0.24968598898648953,0.0033549990647698705,512,0.0005500839658565388,0.0014634821256972973
3,40,1000,1500,0.250172582024751,0.003426496985665464,512,0.0014472106250356849,0.0014709657275496408
3,41,1000,1500,0.2508183310055109,0.0034503448615859087,512,-0.0003413135095507768,0.0015371208148427667
3,42,1000,1500,0.24897826586044952,0.0033743924423012186,512,0.0002929565093400165,0.0014954348472441344
3,43,1000,1500,0.24873104613839758,0.0033904440183041445,512,0.0025993292941498395,0.0014049673139956075
3,44,1000,1500,0.24847718289111642,0.0032409350762726205,512,0.0012788598126953178,0.0014490084377730415
3,45,1000,1500,0.2503157167316421,0.003630640093918909,512,-0.00011805163856912184,0.001477904589716811
3,46,1000,1500,0.25196651089598915,0.003656224775809399,512,0.001426461968587168,0.0015163171886372964
3,47,1000,1500,0.2517331601565272,0.0033307791666535654,512,-0.0005565487442621201,0.0014240362770675547
3,48,1000,1500,0.2529969807271928,0.0033334374601949796,512,0.00047020246111595127,0.0015032707915325005
3,49,1000,1500,0.2537326583747227,0.003454441639850879,512,0.0021150226615919455,0.0013808392655186223
3,50,1000,1500,0.25684699126714616,0.0036911386675913082,512,0.0010285050836713904,0.0013982888443349046
3,51,1000,1500,0.25641524575728114,0.003557611275306329,512,-0.00041210076584534535,0.0015187267966601985
3,52,1000,1500,0.25867685463278806,0.0035922460636451286,512,0.00048801855119360297,0.001439397085931169
3,53,1000,1500,0.26300487085974156,0.0038452278133665847,512,-0.0003349316940986771,0.0014221541653883809
3,54,1000,1500,0.2635716834066041,0.003994716848781505,512,0.0016949530532346603,0.0014824610943717715
3,55,1000,1500,0.2631133150404953,0.003959991595813448,512,0.0027768409728249196,0.0014548540849092725
3,56,1000,1500,0.26410332475213466,0.003976358054701226,512,0.002345335919366749,0.0014288595240609487
3,57,1000,1500,0.26663238218699126,0.0041887965276310056,512,0.0015332246479277162,0.0014196906520267654
3,58,1000,1500,0.26703736699044256,0.004250299347821902,512,0.0012127788356569367,0.0014970238149273403
3,59,1000,1500,0.26497669567794946,0.004289792300621787,512,-0.0005979384596699208,0.0015055585917347603
3,60,1000,1500,0.2641099040917494,0.004193664515901522,512,0.002243161485795129,0.0014957797300827486
3,61,1000,1500,0.26440610405111387,0.00417382665803235,512,8.122950747794979e-05,0.0014570901165612718
3,62,1000,1500,0.26338187732438034,0.004283664993779905,512,-0.001975341322082526,0.0014400277378724417
3,63,1000,1500,0.2626456106177201,0.003974596682004046,512,-0.0010050066369301097,0.001512558394236326
3,64,1000,1500,0.2635670941196114,0.003995818671820827,512,0.001150029710379068,0.001494940252047593
3,65,1000,1500,0.2637612721465279,0.004008380297890926,512,0.0008205636088757957,0.0014319703266791064
3,66,1000,1500,0.26087337383322673,0.00379451545995806,512,-0.0017067510120659288,0.0014275286697433152
3,67,1000,1500,0.2597269522016389,0.003566328528504419,512,-0.002171616309984167,0.0014652559079397858
3,68,1000,1500,0.2629593972220946,0.003812794341579553,512,-0.00016687641320985077,0.0014520087920125199
3,69,1000,1500,0.26151477102082565,0.0037780745971918647,512,-0.0005970326192392607,0.001446480072098746
3,70,1000,1500,0.26078537251713113,0.003814100295358277,512,-0.0016538847388442007,0.0013760799352847573
3,71,1000,1500,0.262894829982539,0.004012311164286533,512,0.0003151197466419535,0.0014585139786416795
3,72,1000,1500,0.2636614404495452,0.0040220153703770176,512,-0.0015388306989130005,0.0014170652135303578
3,73,1000,1500,0.26504967048607175,0.00398814296369938,512,-0.00028308250553338234,0.0014715329983988345
3,74,1000,1500,0.26269101859541294,0.003722219080829708,512,0.0006591618429827235,0.0013962774028406244
3,75,1000,1500,0.26276183581917856,0.003762927236536865,512,0.00028193287248433276,0.0014066674163420638
3,76,1000,1500,0.2658122892071101,0.004009321908810365,512,0.0004323244222514006,0.001379069289769556
3,77,1000,1500,0.2667616113236081,0.004064083527244138,512,0.0026594440573982302,0.0014505509889886845
3,78,1000,1500,0.2638633909009842,0.004042959776492024,512,0.0005365195817217475,0.0014544116761793856
3,79,1000,1500,0.26388078510277113,0.003951210531652205,512,-0.0002046069098140046,0.001416257050340794
