phase,checkpoint,j,absolute_time,mean_I,se_mean_I,sample_count,mean_sin_theta,se_mean_sin_theta
burnin,2,19,1000,0.6813145851076001,0.03402125918082777,512,-0.030853135609049787,0.030934661106826376
burnin,2,20,1000,0.6504753524931175,0.0359916102318195,512,-0.011296467209831462,0.03106188635279713
burnin,2,21,1000,0.638916549264195,0.02976668011428554,512,-0.047159083248516254,0.030556712225873108
burnin,2,22,1000,0.6363471061540622,0.03449058123808448,512,-0.04127373035890969,0.03157723331450266
burnin,2,23,1000,0.6034980579954663,0.026290830760532773,512,0.014839076170574117,0.030236001324492657
burnin,2,24,1000,0.6639046992418116,0.030990282939272855,512,0.04822320695734561,0.03051470702057872
burnin,2,25,1000,0.6069145326282523,0.029572220572514088,512,nan,nan
burnin,3,1,1500,0.6076298078580749,0.025767826277972465,512,-0.036975474053178914,0.030907586727679626
burnin,3,2,1500,0.627657582029542,0.02845272621224391,512,-0.032883798805528386,0.03140809692256443
burnin,3,3,1500,0.5856398929406907,0.026366510399806607,512,-0.0538501994269609,0.03113882103189493
burnin,3,4,1500,0.6058956193628546,0.02786674892398917,512,-0.0631805855418861,0.03162266023740294
burnin,3,5,1500,0.6473693413238379,0.03106361147748504,512,-0.074627482669257,0.03100157558904422
burnin,3,6,1500,0.6486432857882392,0.028554337904882855,512,0.07708302599758099,0.03064979309274944
burnin,3,7,1500,0.6007350779910041,0.02801770639865976,512,-0.021936594990393132,0.03078308835048326
burnin,3,8,1500,0.6358023676725679,0.03051293455067339,512,0.032694420566258486,0.030806993577095283
burnin,3,9,1500,0.6758340713356574,0.03305040465162641,512,0.020998830639655353,0.030075900871050346
burnin,3,10,1500,0.6644781608282528,0.030537827406237065,512,-0.03660696926908713,0.031472666470966124
burnin,3,11,1500,0.6132003141285622,0.027782370329661448,512,0.022451746015690333,0.03137453135387345
burnin,3,12,1500,0.6461158961815272,0.03197958750500143,512,-0.016463561476939503,0.031691515708332466
burnin,3,13,1500,0.6548246597392904,0.03405299753118685,512,0.032632389622222036,0.0309590410533865
burnin,3,14,1500,0.6736735105499747,0.03500427905931776,512,-0.028381535149492265,0.031649525407464914
burnin,3,15,1500,0.6707149722994927,0.03571108729888317,512,0.052728442789884866,0.031600636648153956
burnin,3,16,1500,0.6981734737806846,0.03721431405245345,512,0.028066818523541315,0.030244208332653465
burnin,3,17,1500,0.6372211731136872,0.028405968360620187,512,0.017372104976914216,0.031475553327017194
burnin,3,18,1500,0.6697628456336133,0.03529172491847449,512,0.008709259642131428,0.03042319249219166
burnin,3,19,1500,0.6348685234030427,0.03142165248226281,512,0.07094426307003232,0.030325705135077853
burnin,3,20,1500,0.648829993112713,0.03257572252740507,512,-0.02045321561763558,0.031222406294146632
burnin,3,21,1500,0.6614569785439244,0.032535051031844064,512,0.022750048048692406,0.031082795578259114
burnin,3,22,1500,0.6963280778966237,0.03602203127130647,512,-0.013006174298425321,0.030594213282353584
burnin,3,23,1500,0.7234065346267471,0.037063244307464945,512,0.009324373631855565,0.03076621056931726
burnin,3,24,1500,0.6601777713176489,0.03426550720946059,512,-0.02535210629832818,0.031671640601965756
burnin,3,25,1500,0.6438461816137533,0.034037666187553904,512,nan,nan
burnin,4,1,2000,0.6784037618670027,0.031914133360797146,512,0.03945030954491813,0.031334029048932226
burnin,4,2,2000,0.6197920801046166,0.027174032258496284,512,0.01733729255556682,0.031648949683862136
burnin,4,3,2000,0.6257567203192593,0.028853544128745877,512,-0.009291493616274238,0.03145745284223832
burnin,4,4,2000,0.6688508870939813,0.03001483656935294,512,0.0026057117927393847,0.031171774035667513
burnin,4,5,2000,0.6758848315487285,0.030861690896164588,512,0.02483747586938989,0.030750118009473408
burnin,4,6,2000,0.6509965850568733,0.03237887667334065,512,0.053459325779385836,0.031210774389289556
burnin,4,7,2000,0.6007578378121252,0.029340601580590837,512,-0.051762607029331775,0.031537652369815386
burnin,4,8,2000,0.662144613130522,0.03193169115001153,512,-0.015433147159001237,0.031794644418113555
burnin,4,9,2000,0.6264580800318527,0.031696912733721654,512,0.040176258972678625,0.031972677738398576
burnin,4,10,2000,0.6108973181914621,0.026976012520074418,512,-0.01778474897309934,0.03130603927492058
burnin,4,11,2000,0.6539290334212637,0.03404282321274202,512,0.008531274311280868,0.03115425932720425
burnin,4,12,2000,0.7148977363212907,0.035679091219988544,512,0.02695124077672517,0.03138091277874457
burnin,4,13,2000,0.6375951139573885,0.02951391371896285,512,-0.007698322538544744,0.030744589594916064
burnin,4,14,2000,0.6311890230390418,0.030983237864652943,512,-0.004408110259873865,0.030823730822393786
burnin,4,15,2000,0.638667296947915,0.03455176167234858,512,0.005723565106109163,0.031634068703378405
burnin,4,16,2000,0.6865645969852494,0.03259116086233673,512,0.0031257806358553353,0.03133519034036227
burnin,4,17,2000,0.6833170153830679,0.03453551636325201,512,-0.014860315680380154,0.03135124514099954
burnin,4,18,2000,0.6607901684586182,0.03359463510661305,512,-0.002277367329156732,0.030577283808809745
burnin,4,19,2000,0.6877702230040654,0.03383569905690242,512,0.027412281519900716,0.03089642411062985
burnin,4,20,2000,0.6137653901825075,0.031202720298443364,512,-0.01407291731436544,0.031412634270988705
burnin,4,21,2000,0.5967441897767003,0.0296664838497181,512,0.02191984381306611,0.030654622178413478
burnin,4,22,2000,0.6026954193438314,0.028693183617468716,512,0.03871085187893186,0.030790003092817816
burnin,4,23,2000,0.6304046828745413,0.031094752835045262,512,0.01569616964297893,0.030537389390994672
burnin,4,24,2000,0.6847605164879269,0.03458777414869246,512,0.027619372583330914,0.03160179237626149
burnin,4,25,2000,0.5967679640505139,0.029009931062429956,512,nan,nan
measurement,1,1,2500,0.616195343474569,0.02656894015554312,512,0.04977222915817947,0.03050611851556946
measurement,1,2,2500,0.6355606675035688,0.02913599996405217,512,0.009129168348408712,0.032558016749563747
measurement,1,3,2500,0.6494241122363746,0.0314902691711545,512,0.07503825623803095,0.030763029922203037
measurement,1,4,2500,0.6655430763255481,0.031436314914498546,512,0.008887203464212234,0.031078803675176372
measurement,1,5,2500,0.6258851801868843,0.028056978254620796,512,0.028966119248480027,0.031877566115055926
measurement,1,6,2500,0.5966914643817063,0.02904701300092705,512,-0.01100219286081483,0.031009832480129507
measurement,1,7,2500,0.6797360389259666,0.03254586069178885,512,-0.029494289574003574,0.031222361378246827
measurement,1,8,2500,0.6357794466605924,0.03237212955249921,512,-0.0006058860941493549,0.03081672626524172
measurement,1,9,2500,0.644223095963298,0.031088348364601236,512,0.04401974898019034,0.031005925320160988
measurement,1,10,2500,0.6380055515169261,0.03150348540447155,512,0.023979193768809637,0.030871099478601647
measurement,1,11,2500,0.6186267561270142,0.029953520243162873,512,0.040652813254382636,0.03084009572462577
measurement,1,12,2500,0.6210935022372723,0.032272533612955887,512,0.01737360678771438,0.031095870872288697
measurement,1,13,2500,0.6732044158270583,0.03584084947744593,512,0.0074966168839409875,0.02992962401922881
measurement,1,14,2500,0.641380714372815,0.03244418251316051,512,-0.02254694267094237,0.03135745646732611
measurement,1,15,2500,0.6553150724733212,0.033246080507369526,512,0.04781661636025092,0.030818712669464603
measurement,1,16,2500,0.6482446753852855,0.029529073393553013,512,-0.0495801827539708,0.030335511005009464
measurement,1,17,2500,0.692324924089462,0.03716286207729884,512,-0.022806135754535717,0.03067520210754062
measurement,1,18,2500,0.6217059714717834,0.03140380728980947,512,-0.027285621671580884,0.03107710515535629
measurement,1,19,2500,0.5879462282707664,0.026163704540268427,512,0.00048345756999879086,0.031620393087728786
measurement,1,20,2500,0.623059347406155,0.029443213945158357,512,0.00254481722095079,0.030964734300569816
measurement,1,21,2500,0.6489629077054815,0.030895201226659282,512,0.020419702277081342,0.030714728034540634
measurement,1,22,2500,0.6375483062181502,0.03233990457934196,512,-0.07875250406596024,0.031235249816198744
measurement,1,23,2500,0.6481195974581624,0.03446411335762111,512,0.011499703904519265,0.030790913214559536
measurement,1,24,2500,0.6094191100694104,0.029112678752175117,512,-0.009565414432060493,0.03186167813155321
measurement,1,25,2500,0.6279388186618462,0.028770468512638606,512,nan,nan
measurement,2,1,3000,0.6919816200019929,0.029748678661727743,512,0.01643674493789149,0.031991953995793555
measurement,2,2,3000,0.646113208889119,0.030551036789560993,512,-0.03326799560841209,0.03133270731446128
measurement,2,3,3000,0.6285906662919842,0.02910834505142941,512,-0.03672695746490717,0.031211389154225198
measurement,2,4,3000,0.5838372873665776,0.02615867831415864,512,-0.017032502312076758,0.030679421260833093
measurement,2,5,3000,0.6788666644574732,0.03543410223619972,512,0.019153061336737665,0.03115012567715538
measurement,2,6,3000,0.6199417733173505,0.028874525726602086,512,0.04181281893625055,0.031028557011221213
measurement,2,7,3000,0.7071646360714112,0.03637273906002014,512,-0.04198779521630058,0.03071736612486989
measurement,2,8,3000,0.6280090101341642,0.028554109164144442,512,0.03872116809543513,0.03094731126102678
measurement,2,9,3000,0.6769915925792702,0.033391871921216086,512,-0.011550540581993118,0.031647261056983254
measurement,2,10,3000,0.674947490350263,0.03080709533659478,512,-0.023767733082422637,0.030826642132682217
measurement,2,11,3000,0.6691400945096575,0.03239467871379622,512,0.008773333811404882,0.031288014244888036
measurement,2,12,3000,0.6400334671182293,0.033950545661200024,512,-0.015554712179437047,0.030206521401243337
measurement,2,13,3000,0.6901243028000863,0.032041064339276774,512,-0.02802044274551463,0.03071188966496614
measurement,2,14,3000,0.6685307162996423,0.03517941219815708,512,0.004201734965135984,0.032226345114230656
measurement,2,15,3000,0.6887245977708716,0.03364237145020977,512,-0.007092139406267961,0.03054378942633001
measurement,2,16,3000,0.5757736805527429,0.026764111723601353,512,-0.014840781564430472,0.030953892837797575
measurement,2,17,3000,0.6212280067752545,0.035061434511988225,512,0.061544651417534624,0.03084432255323573
measurement,2,18,3000,0.6117090355678556,0.03243935687947807,512,0.04787744072291389,0.0313731591989791
measurement,2,19,3000,0.6037172704628802,0.028965151685582634,512,0.00557475068308122,0.030867542400977777
measurement,2,20,3000,0.6630801805961255,0.03353651513250621,512,0.003752776651936074,0.03085729248742346
measurement,2,21,3000,0.6592788075772091,0.03768327004907167,512,0.0021437362611322897,0.030447169818668064
measurement,2,22,3000,0.6005900749380544,0.02873956346014594,512,-0.021541209021052055,0.03093094119528093
measurement,2,23,3000,0.7163764739060241,0.03666567346375934,512,0.006648572531048558,0.03054123935799249
measurement,2,24,3000,0.6477566921142,0.03177009054847624,512,-0.036030265048566434,0.030957553002307712
measurement,2,25,3000,0.5997061347765111,0.02864279781406926,512,nan,nan
measurement,3,1,3500,0.6169735066507335,0.027138813806971303,512,0.04356779834051849,0.030854046352703692
measurement,3,2,3500,0.644379348855523,0.030563967060625457,512,0.0391258937210921,0.031185273949461627
measurement,3,3,3500,0.610440017579549,0.028414064506875683,512,0.019640929821889586,0.03159865842790391
measurement,3,4,3500,0.673101557828943,0.029997072655968564,512,-0.015425224225509737,0.0319587882578684
measurement,3,5,3500,0.5980304590606366,0.027621748245457736,512,0.00539949807443918,0.031688955991515895
measurement,3,6,3500,0.631236661110961,0.031629203517396225,512,0.011901446644799307,0.03140719486007422
measurement,3,7,3500,0.6894370197695707,0.033503904901941585,512,-0.04283137614709176,0.030000962236330243
measurement,3,8,3500,0.6566760794123638,0.03287321191353015,512,-0.014960818885754179,0.03125342049779452
measurement,3,9,3500,0.6324612190842345,0.032210182155490374,512,0.025067310931717657,0.03051485518547506
measurement,3,10,3500,0.6379842636670219,0.02962222386877679,512,-0.0007737966936929297,0.03158909423175958
measurement,3,11,3500,0.6803083130437244,0.03471202712264396,512,0.024021549522160512,0.031473231213671876
measurement,3,12,3500,0.6765592158776599,0.03388785846197793,512,-0.037559192175649514,0.030537727120932633
measurement,3,13,3500,0.6255136025358752,0.03176500153883284,512,-0.012610751329702907,0.03161040212753694
measurement,3,14,3500,0.6451217887606617,0.03246676511294517,512,0.037057758954688325,0.03149428387140517
measurement,3,15,3500,0.654821305514588,0.029422686781843264,512,-0.04252216328700342,0.03139523904419606
measurement,3,16,3500,0.557499130167372,0.03008601947870188,512,0.031605192901224655,0.030671093852363114
measurement,3,17,3500,0.6298264343317896,0.03107450223818223,512,0.031222064093981317,0.031242312859240312
measurement,3,18,3500,0.6681132002420327,0.03400413329709673,512,0.04808610768759536,0.03149294456197307
measurement,3,19,3500,0.6068546235737813,0.03310083414131758,512,0.053227749081088405,0.031237125772558577
measurement,3,20,3500,0.6646928729931005,0.03347410800750278,512,-0.001698993788977532,0.030869798172616217
measurement,3,21,3500,0.6624024125137566,0.03364014844060213,512,-0.04195530971810513,0.03076553627173296
measurement,3,22,3500,0.6118429046040319,0.030086351286216704,512,-0.03659408641487971,0.030676182488454995
measurement,3,23,3500,0.6808998967528623,0.036868174365444865,512,-0.022355611356033478,0.031339511611652354
measurement,3,24,3500,0.7039828761633089,0.03433404255397134,512,0.03549169315817835,0.031530770467432453
measurement,3,25,3500,0.5799758594928335,0.029633708625178393,512,nan,nan
measurement,4,1,4000,0.6076329477491206,0.025916113242232284,512,-0.026903092075031054,0.030700910854889924
measurement,4,2,4000,0.5737120044990363,0.026455739332120684,512,0.03703126065283868,0.03124383362463587
measurement,4,3,4000,0.5818078067945862,0.026768549835112267,512,-0.008428766036104207,0.031819970294953245
measurement,4,4,4000,0.625298094902746,0.030474095681086645,512,0.012215099397053564,0.031391866921812055
measurement,4,5,4000,0.6380158055493439,0.030425698570155944,512,0.011016121012744406,0.032122553309842
measurement,4,6,4000,0.6518967540250742,0.02955474030161302,512,0.055003151934670313,0.03145501671394742
measurement,4,7,4000,0.6194139002882366,0.027206959316006626,512,-0.011717880741343834,0.031620148505558006
measurement,4,8,4000,0.6637012661467452,0.03553889142515688,512,0.030596349768529763,0.03115819228796294
measurement,4,9,4000,0.6050758072394729,0.029693803915485345,512,0.03218934837749998,0.03114230267917355
measurement,4,10,4000,0.5795283781053513,0.028641200915996253,512,0.0053501856867228526,0.031889123452288
measurement,4,11,4000,0.6567732739330268,0.0328529387342234,512,0.008744318893150194,0.03174970256683807
measurement,4,12,4000,0.6365111375514694,0.030711130941234222,512,0.012730924413517641,0.030280978426440435
measurement,4,13,4000,0.6786974308884055,0.031270823481545806,512,0.05479689525077447,0.030650343675323592
measurement,4,14,4000,0.6609429894912182,0.03170591962425649,512,0.033939802331588,0.03126076665863826
measurement,4,15,4000,0.5816393922626162,0.028511547217006883,512,0.06275576498228475,0.030422439274536136
measurement,4,16,4000,0.6449945865056179,0.031634460816451826,512,-0.03355969808717418,0.030922952751686942
measurement,4,17,4000,0.7025731333420708,0.03633427699360476,512,-0.058876211248389154,0.0322695410380537
measurement,4,18,4000,0.6988901190936758,0.03679537426989584,512,-0.007271558552019997,0.03104985884864274
measurement,4,19,4000,0.601567847550541,0.02969141697657311,512,0.020436720008547127,0.03023957689059096
measurement,4,20,4000,0.683924965959477,0.035745972433271836,512,-0.0272028597132703,0.030553217331082516
measurement,4,21,4000,0.6792219982885399,0.03519340922660616,512,0.0058246125895493606,0.0306106353839683
measurement,4,22,4000,0.6683264157289841,0.0336327677820067,512,0.011323360001817662,0.03062350530818879
measurement,4,23,4000,0.6386392475706089,0.03228941579720898,512,0.021656931261929913,0.031535860497850926
measurement,4,24,4000,0.6474173923386388,0.032140652444333,512,-0.011408497961014064,0.030742216048031387
measurement,4,25,4000,0.6268774150603349,0.030694368270651664,512,nan,nan
