quarter,j,interval_start,interval_end,mean_I,se_mean_I,sample_count,mean_sin_theta,se_mean_sin_theta
1,1,0,500,0.3065224832533467,0.0011377596000354255,512,0.003149390311733789,0.000344156017690546
1,2,0,500,0.29108061883826886,0.0018121353485249195,512,0.005833672057344409,0.001209847466590412
1,3,0,500,0.2934905140712174,0.0018916279536034769,512,0.005649150153458073,0.0012134735392072419
1,4,0,500,0.29585000805031175,0.001977829031872777,512,0.007776915031791559,0.0011790991788104505
1,5,0,500,0.29570474199933205,0.0021106902406045954,512,0.0060400907927048875,0.0011905454241400433
1,6,0,500,0.29671383165597387,0.0021189216900213614,512,0.005956980821098218,0.001307389297261336
1,7,0,500,0.2974247005796333,0.0022217362667001713,512,0.006008887619213181,0.0012653578212890341
1,8,0,500,0.2962097856730287,0.002257607585974534,512,0.006362777301928579,0.0011784910924179366
1,9,0,500,0.2950765430140613,0.0021914506559818207,512,0.005601456459196063,0.0012077796367419888
1,10,0,500,0.29661196642611193,0.002184714661018309,512,0.006337729493835483,0.0012204669474682767
1,11,0,500,0.29845920776954094,0.0023300238031374082,512,0.0065865727063513764,0.0012185806958687408
1,12,0,500,0.2995550229096659,0.002596463176713001,512,0.0050489346204185435,0.0012251662396001904
1,13,0,500,0.3028350459254342,0.0028562415160940297,512,0.004320103079203738,0.0012871234676083477
1,14,0,500,0.3047994735111065,0.0028153865944193024,512,0.004238686770681788,0.0012324967749803737
1,15,0,500,0.3039863142016441,0.002747791738410239,512,0.004987673629802404,0.001264061906647006
1,16,0,500,0.30473316370165227,0.002888383977126441,512,0.00452268087294566,0.0012524066370968858
1,17,0,500,0.30695664616703433,0.003132702961570295,512,0.005332506181889452,0.0012750697207212754
1,18,0,500,0.3073291631378424,0.003008284262917342,512,0.004516214839675136,0.001265246762060662
1,19,0,500,0.30617243106189335,0.0030603697711282575,512,0.004405769131611258,0.0012328546058939802
1,20,0,500,0.3080635416911521,0.00313663867536119,512,0.003361852619207533,0.001209009589924248
1,21,0,500,0.3094090955718459,0.003125366865366252,512,0.0031300544681976405,0.0012712390522896806
1,22,0,500,0.30883130319519375,0.0031704433325498525,512,0.001971012581706243,0.0012565780993597125
1,23,0,500,0.31246834604706897,0.003437522112140482,512,0.0020226084554554645,0.0012590295104700354
1,24,0,500,0.312182016445809,0.003522689263726052,512,0.00284601514473486,0.0012288121275226484
1,25,0,500,0.3137969213538241,0.0034582767806252833,512,0.0016322226406808062,0.0011919139260481114
1,26,0,500,0.31589105473061807,0.0036850726160253147,512,0.0036306961375031873,0.001222396126580409
1,27,0,500,0.3220415339522238,0.004039256159731314,512,0.003665077880463181,0.0012083089050829807
1,28,0,500,0.32193465715139047,0.0039978099265178,512,0.0025999265343012636,0.001229435890587764
1,29,0,500,0.3218231297821682,0.0037718104794000925,512,0.0018194039769368969,0.0012518731560556434
1,30,0,500,0.3226205440612333,0.003839603284422703,512,0.0012826028237997971,0.0013036208156327318
1,31,0,500,0.3216184069875052,0.004123641393964355,512,0.0021859330083186957,0.0012845602772475762
1,32,0,500,0.3222255928061877,0.004136648125080963,512,0.0018520435995063764,0.0012736717378791153
1,33,0,500,0.32255158890861,0.004157049668064076,512,0.0022307653812601467,0.0012630851337748065
1,34,0,500,0.3261581741055938,0.004395469621008297,512,0.002454847806715875,0.001207162375174818
1,35,0,500,0.3271488326631914,0.004366745202673525,512,0.0016001354454488893,0.0012331979238952599
1,36,0,500,0.32465280865545587,0.004244788562418908,512,0.0018290959606283015,0.0012560867046150224
1,37,0,500,0.3268503932286215,0.004372108865161234,512,0.001774944750023011,0.0012329144725294026
1,38,0,500,0.3301970408732323,0.004538352586612143,512,0.0032415276531584537,0.001239955984828586
1,39,0,500,0.3322402373360586,0.004452372245873887,512,0.0022792261416126206,0.0012062491364160182
1,40,0,500,0.33326009383329586,0.004506818882543042,512,-4.738609004349844e-05,0.0012924907985017806
1,41,0,500,0.335558304573526,0.004603998799554108,512,0.0021962013343682354,0.0013121835105162844
1,42,0,500,0.3375518790821879,0.004590670823817535,512,0.002791186167143351,0.0012873939761077007
1,43,0,500,0.336335617666331,0.004475864147878681,512,0.003121378914431801,0.0012822197175047464
1,44,0,500,0.3336954931556534,0.00426240756852288,512,0.0023480170929600255,0.0012509531608807022
1,45,0,500,0.3325864600736148,0.004142124079176344,512,0.0010159638674499232,0.001327517916744659
1,46,0,500,0.3321737347199285,0.004311532285324864,512,0.001052780773245584,0.0012826201742182483
1,47,0,500,0.3334656098788587,0.004385338745217885,512,0.001977759896808779,0.0012434369640826823
1,48,0,500,0.33412293346255395,0.0044236671182193,512,0.0023485704442934695,0.0012846279084799937
1,49,0,500,0.3318965199877049,0.004352146491596153,512,0.0011280576557935905,0.0012773752615411716
1,50,0,500,0.33531857907529083,0.004578887989649125,512,0.00011130338119312409,0.0013054450433257153
1,51,0,500,0.3371079405540359,0.00450780007000575,512,0.00053471416801073,0.0012916942592651498
1,52,0,500,0.3382569378185186,0.004417377716016745,512,-0.00198417432969245,0.0012464549278428958
1,53,0,500,0.34016953791699667,0.004683851368266506,512,0.000186089290525166,0.0013123961976165134
1,54,0,500,0.34348043854288335,0.005056361134971924,512,0.0017208127297589477,0.0012482408989113107
1,55,0,500,0.34272257193056366,0.0048984191974799415,512,0.00031463000606880663,0.0012086773228628684
1,56,0,500,0.34088417176213465,0.004692300428753977,512,0.0009522493959147257,0.0013052864011839035
1,57,0,500,0.34244140560254155,0.004821323071728134,512,0.0010244830716679243,0.001304373023047379
1,58,0,500,0.341202800419766,0.004639354789912492,512,0.0011368277501099767,0.0012327947375081018
1,59,0,500,0.3401643696174439,0.00470499687466591,512,0.0006738531075047493,0.0012163292208709543
1,60,0,500,0.34214030532751566,0.004762019595941637,512,-0.0004004309092686184,0.0013060948050666451
1,61,0,500,0.3439587453687121,0.0047987545019198795,512,0.0020382433367241997,0.0012806968502081827
1,62,0,500,0.34443816112672476,0.00490782210635376,512,0.0005507708783061547,0.0012934382951528306
1,63,0,500,0.3446014677116542,0.005006789152332116,512,0.0002838996488141788,0.001341616615214589
1,64,0,500,0.3445848977589119,0.00496389215120261,512,0.000505361875220369,0.0013604370746580666
1,65,0,500,0.3435416406262007,0.004976836580304064,512,0.0005907069067908811,0.0013113062276239892
1,66,0,500,0.3438163494417059,0.005041102227766786,512,0.0016143036275599837,0.0012845254111276724
1,67,0,500,0.34336634530496457,0.004900057641661101,512,0.0007516868567314361,0.0012770798517255182
1,68,0,500,0.34415458640199986,0.004821583011667374,512,-0.0009467020875908172,0.0012743405285440888
1,69,0,500,0.3463032414669961,0.004905879181757802,512,0.0017243198768090331,0.0012775504414617171
1,70,0,500,0.34861843705275464,0.005143560538706204,512,0.003215509486295595,0.0013118827237510768
1,71,0,500,0.34874829182658496,0.005067477435145173,512,0.0029183695258948416,0.0013882653418795425
1,72,0,500,0.3512568240789062,0.005081946841786499,512,0.0006577060336044266,0.0012317022241375255
1,73,0,500,0.3545575016972323,0.005411665357818841,512,0.0009105354843012724,0.0013205860103432086
1,74,0,500,0.35388974982349564,0.0052545414976870606,512,0.0010203194190871552,0.0012815560623302901
1,75,0,500,0.3490749203902451,0.005068494178707893,512,0.00036192439187339475,0.001269838389221903
1,76,0,500,0.3491687580064058,0.00513132003942489,512,0.0006955633353402167,0.0012067212492709253
1,77,0,500,0.3509679888543455,0.005199377091574821,512,0.0006215601991759713,0.001262298398580849
1,78,0,500,0.3520889543599033,0.005266823091650964,512,-0.001402155883191061,0.0013165021894089174
1,79,0,500,0.3489493800794384,0.005067724738325739,512,-0.00034347944710781724,0.0012734369778177506
1,80,0,500,0.3484358901972022,0.005016286771652198,512,0.0012285276129977638,0.0013844658388739155
1,81,0,500,0.35002124749480534,0.005163356490517445,512,0.0006312914401189742,0.0012707973872651591
1,82,0,500,0.34743392983231025,0.005024440167508819,512,-0.0011096771228213398,0.0012886277068470521
1,83,0,500,0.3462091711182801,0.005004666856698071,512,0.0009925102739166722,0.001250803678371682
1,84,0,500,0.3505077358513159,0.005237426087221331,512,0.0013535347788125077,0.001265078599899654
1,85,0,500,0.3512559739286898,0.0054886402740772855,512,-0.0009941429196465195,0.0013025120893306276
1,86,0,500,0.35054133779605157,0.005562022533562087,512,0.0003352990069632939,0.0013523865739694582
1,87,0,500,0.3487474782277413,0.005678283232043965,512,0.001006856265993135,0.001210071985468516
1,88,0,500,0.3428468675168632,0.005728257320301823,512,0.0013561129652449253,0.0013230598785818955
1,89,0,500,0.34066185908276053,0.00544494819496459,512,-0.00031878001488886863,0.0012833957540199262
1,90,0,500,0.3408711732371116,0.0054961019465305004,512,0.000981052576271391,0.0012444294123346664
1,91,0,500,0.3411409418971354,0.005466796040269754,512,-0.00048705477437756945,0.0012572893886332944
1,92,0,500,0.34132404222603274,0.005447716128661874,512,-0.0011339922039309614,0.0012175517614799838
1,93,0,500,0.3408590296699711,0.005630646726855596,512,0.0015298766058979341,0.0012253842349206007
1,94,0,500,0.3433883034636471,0.006015103886470617,512,0.002493378176566046,0.0011914671445208446
1,95,0,500,0.34533728251093504,0.006266172703371867,512,0.0012383363845385753,0.0012063992394218657
1,96,0,500,0.34506718770851635,0.006260361366821039,512,0.001606157404719439,0.0011609541654900545
1,97,0,500,0.34582947371924644,0.006372432867121245,512,0.0002659193874710381,0.0012017344997548838
1,98,0,500,0.34254843985733685,0.006394621612214426,512,-0.0010161735187002197,0.0011212693617345148
1,99,0,500,0.3297182842307675,0.005928325215139312,512,0.00044014088394044655,0.001173830161210652
1,100,0,500,0.27758465504054125,0.003426569489107863,512,nan,nan
2,1,500,1000,0.3068043463083062,0.0011709604388673923,512,0.0029759702331480344,0.00034287073808675556
2,2,500,1000,0.28917261067839173,0.0018630605313659542,512,0.0036831748855025138,0.001156538898949586
2,3,500,1000,0.29381203866697553,0.001953465676999737,512,0.006268457816034492,0.001178569414142959
2,4,500,1000,0.29717873596915334,0.0021114384210777566,512,0.006732115373467555,0.0011538867498335369
2,5,500,1000,0.2957734678845192,0.0021127074027023156,512,0.0051742958178824456,0.0012003265826880936
2,6,500,1000,0.2967027676017334,0.002254294848376079,512,0.004985947828777297,0.001246673941699161
2,7,500,1000,0.29804550166362725,0.002302838703817357,512,0.007805953663023489,0.0012413464710933327
2,8,500,1000,0.2999953116961425,0.0024274187253343197,512,0.007083865246186628,0.0012112559249842533
2,9,500,1000,0.30172331424255927,0.002571958197537021,512,0.006388524280677578,0.0013042788461724681
2,10,500,1000,0.30261664783675374,0.002589112262109131,512,0.005938410070134655,0.001296393743872549
2,11,500,1000,0.3037891965552435,0.002768634948064758,512,0.006163245468194915,0.0012756133853410478
2,12,500,1000,0.30510212843168916,0.0028565264801148483,512,0.00453299670407562,0.001238591097766076
2,13,500,1000,0.30616505615392353,0.0029670945930149514,512,0.0026696281972567316,0.0013016595571817106
2,14,500,1000,0.3075056800115287,0.003183314649706969,512,0.005651757318278833,0.0011614171202091559
2,15,500,1000,0.30989615008839977,0.00325886289525715,512,0.004448682310417652,0.0012220066403127742
2,16,500,1000,0.31266246927735664,0.00325826781339628,512,0.003938231391202189,0.001270367331097331
2,17,500,1000,0.3133680706332371,0.003455426964780043,512,0.004214075698571662,0.0012943030956046788
2,18,500,1000,0.313358201373373,0.0034799557164581735,512,0.006230809075357061,0.0012197911201536115
2,19,500,1000,0.31436776798596955,0.003410873825596575,512,0.005410436351900783,0.0012402154640720235
2,20,500,1000,0.31688898085537587,0.003695437474597426,512,0.004818369586068686,0.001292518127623457
2,21,500,1000,0.315821135029448,0.0036012004669927627,512,0.004387368779752919,0.0012545324225349136
2,22,500,1000,0.3153876255671855,0.0034238914057719287,512,0.003721495868773352,0.0011244176503060015
2,23,500,1000,0.3173192444553279,0.0035559126650959692,512,0.005149661735528256,0.0012396357780360084
2,24,500,1000,0.3220035382415841,0.004073120294096342,512,0.0037616232880936795,0.0012523892941910663
2,25,500,1000,0.3234871063003707,0.0042823755941348105,512,0.0036841327121571897,0.0012481139438772074
2,26,500,1000,0.32215210954947926,0.003993895485235718,512,0.004666159295111933,0.001277760446229805
2,27,500,1000,0.32394917345461394,0.003962862979145178,512,0.005636088034311748,0.0013268755930478191
2,28,500,1000,0.3256962935020523,0.0040534483580746275,512,0.006671449649310386,0.0012934830122612697
2,29,500,1000,0.3255959921198361,0.004108820837122436,512,0.0018499086817807154,0.0012190604302832325
2,30,500,1000,0.32968409932956344,0.004264646931847627,512,0.0026300194045513195,0.001245340696109417
2,31,500,1000,0.330216631287059,0.004389248424908426,512,0.0032817371583039913,0.0012736301576370208
2,32,500,1000,0.3315261464488789,0.004693465483723245,512,0.004417182468230048,0.0012662587491212667
2,33,500,1000,0.3284792161940995,0.004676420928786611,512,0.0035946076690457694,0.0012671288033798496
2,34,500,1000,0.3262612118003563,0.004227027269684558,512,0.0014630199666710929,0.0012440056902391855
2,35,500,1000,0.32429689443127124,0.004075901975791781,512,0.001968481623346553,0.0013313898828296938
2,36,500,1000,0.32659321003888353,0.003927936190394712,512,0.0026190462632948637,0.0012685479773574925
2,37,500,1000,0.3274043938438468,0.003865773679025049,512,0.0037419446075872076,0.00128799826541136
2,38,500,1000,0.3272998941104393,0.003924741541846563,512,0.0033467960502779736,0.0013024119408919866
2,39,500,1000,0.32781504051503385,0.004030644499214927,512,0.0024480220955302463,0.0013278246467296282
2,40,500,1000,0.32723749663052326,0.004047339447023938,512,0.0023606347670722134,0.0013890786905866954
2,41,500,1000,0.32609747294499214,0.003931436583858491,512,0.004908408198077879,0.0012967362682096248
2,42,500,1000,0.32710792420372703,0.003786138746292981,512,0.0039873849907264775,0.0012633491587895815
2,43,500,1000,0.33023753993681915,0.0039547897183343965,512,0.0007399310512420057,0.0012546557308989092
2,44,500,1000,0.33241348433127393,0.004051615039151117,512,0.0032413548037962,0.001304081966967097
2,45,500,1000,0.33477161558946766,0.004466555554985061,512,0.001999135103363753,0.0013205375438933892
2,46,500,1000,0.33610492551357185,0.0046058972698213504,512,0.004258248522728818,0.0013254680457529763
2,47,500,1000,0.3385274836559666,0.0044391864816375505,512,0.003195775185840438,0.0013422477212187598
2,48,500,1000,0.3396142715843481,0.00454975688195431,512,0.002017257519447578,0.0012512640633062925
2,49,500,1000,0.3412513711291806,0.004841784620018302,512,0.002173954855048633,0.0013055167770380943
2,50,500,1000,0.34208873447420496,0.0051562135862375175,512,0.0017264919510027715,0.001262053126289045
2,51,500,1000,0.3421284585699743,0.005118646139406686,512,0.0025239370540462176,0.001237785223922731
2,52,500,1000,0.3399785864471303,0.005192930066822144,512,-0.0001962111478595846,0.0012945971862125406
2,53,500,1000,0.33999731903138297,0.004913173760136975,512,0.001804848265386512,0.0012598105190112887
2,54,500,1000,0.33949702899172773,0.004872599704851954,512,0.0019485990342975015,0.0012373069077702384
2,55,500,1000,0.3396749328316368,0.0049282025584834995,512,0.0014695861179869164,0.0012420247806449946
2,56,500,1000,0.33900490540592654,0.0047220149059315885,512,0.002659601732380738,0.001260213877616123
2,57,500,1000,0.33644756149105015,0.0047055182903144276,512,0.00227573478295991,0.0013511414126914452
2,58,500,1000,0.33881635623826356,0.004640247596190011,512,0.0012806071969164888,0.0013403486483233459
2,59,500,1000,0.3401695565979379,0.004636875455810379,512,0.0019697926829637885,0.0012737764468886855
2,60,500,1000,0.3412719053546537,0.004930824651581111,512,0.0024487948436981316,0.0012641984618590406
2,61,500,1000,0.34179468374303534,0.00503364874111502,512,0.001502799329450964,0.0012679562027440238
2,62,500,1000,0.3394741675836533,0.004648498705283131,512,0.00028289570105202564,0.0012770569480194589
2,63,500,1000,0.33827085356396147,0.004497984175603419,512,0.0010853943049724442,0.0012360064016377285
2,64,500,1000,0.34084196718791454,0.004703776213685629,512,0.0018879041993220178,0.0012644188478829396
2,65,500,1000,0.34545782351630483,0.004832795852427714,512,0.00016185016529009672,0.0013486100087423127
2,66,500,1000,0.34722760200224023,0.004693848967166257,512,0.0014216108770183536,0.0013049189233556976
2,67,500,1000,0.3475142779938988,0.004679354983618037,512,0.0005646421652515479,0.0012546660002910384
2,68,500,1000,0.34728521955667524,0.004770006400410771,512,0.0013462173378106133,0.0013079927927393867
2,69,500,1000,0.34418364583782346,0.0048686084089179455,512,0.0015607129232531759,0.001245377671450188
2,70,500,1000,0.3435359787552181,0.004746652801546447,512,0.0011933818889081514,0.001262819058284037
2,71,500,1000,0.3436339984048149,0.004742522622198773,512,0.0017801515790581111,0.0012830648448104705
2,72,500,1000,0.34338649301089597,0.004800528500642916,512,0.0003988960122582985,0.0012654171195534295
