quarter,j,interval_start,interval_end,mean_I,se_mean_I,sample_count,mean_sin_theta,se_mean_sin_theta
2,21,500,1000,0.6511167606851396,0.0036914118378249404,512,0.0010565999427754366,0.0007422104047416907
2,22,500,1000,0.6527138302156965,0.0039002323242418777,512,0.0006501276735324102,0.0007670395460222575
2,23,500,1000,0.6517046577743366,0.004030762285142952,512,-0.00042548906520478193,0.0007217091834642835
2,24,500,1000,0.6486125076269805,0.004047185129155276,512,0.00022612952448672997,0.0007920705034736548
2,25,500,1000,0.6082630652403337,0.0028628972979066357,512,nan,nan
3,1,1000,1500,0.6379633495582153,0.0015373089371209189,512,0.004199916147798776,0.0003659631828249082
3,2,1000,1500,0.6318631104913607,0.0019103503038899183,512,0.0076446414449132805,0.0007819387728220443
3,3,1000,1500,0.636892619987428,0.0018670161778484389,512,0.007472133910395607,0.0008578701246071157
3,4,1000,1500,0.6374916038705498,0.0018577314882614918,512,0.005425448185449041,0.0008386422624015491
3,5,1000,1500,0.637495337414978,0.001889558622053717,512,0.006363059095061185,0.0008291206061584483
3,6,1000,1500,0.6396018968957895,0.0019032106110268153,512,0.007725469228475999,0.0008201290529391979
3,7,1000,1500,0.6407909529183075,0.0019468996649405384,512,0.00734756497922973,0.0008519942387789018
3,8,1000,1500,0.6412976828997778,0.001969741808380578,512,0.0062594709347941506,0.0007998823729581359
3,9,1000,1500,0.6434097489859774,0.0020360507239380776,512,0.005680932366334975,0.0007875346025515136
3,10,1000,1500,0.6457568778193068,0.0021305339692590307,512,0.007389808074705172,0.0008350313791898288
3,11,1000,1500,0.6483533119465208,0.0023838646305251914,512,0.0065192653522976145,0.0008413373630275653
3,12,1000,1500,0.6486619901955838,0.0024283189242602535,512,0.0064277086583432175,0.0008128446861331349
3,13,1000,1500,0.6505670193471443,0.002716458802577721,512,0.005988103543072299,0.0008452471848480206
3,14,1000,1500,0.6527289776767647,0.002794275433937528,512,0.005325903015166526,0.0009064431543840184
3,15,1000,1500,0.6510981310251174,0.002946276364398993,512,0.004285212520442605,0.0008620918281601619
3,16,1000,1500,0.65081594857079,0.0031482333918240544,512,0.002386020461543973,0.0008472587919234152
3,17,1000,1500,0.6526898219764883,0.003428436591992227,512,0.004419060928657284,0.0008064395658868717
3,18,1000,1500,0.655898734788883,0.003626602522461097,512,0.003087590000659093,0.0007903560768383246
3,19,1000,1500,0.6538280341037899,0.003668372945912209,512,0.0015476172298407387,0.0007954975020954873
3,20,1000,1500,0.6555785308238768,0.00389465745774915,512,0.0008550609564727805,0.0007956734160554015
3,21,1000,1500,0.659141850782693,0.003932906117644701,512,0.0017512871920234705,0.0008280791936199069
3,22,1000,1500,0.657193427361547,0.004096705310260803,512,0.0001642309731403621,0.000757869281563189
3,23,1000,1500,0.6568533340126719,0.004296471579568064,512,0.0002838007134920433,0.0007764243164702399
3,24,1000,1500,0.6538429972426983,0.004214277069255969,512,-0.0002367645517758224,0.0007693436337794372
3,25,1000,1500,0.610508717569862,0.0029907639002606026,512,nan,nan
4,1,1500,2000,0.6403975639985888,0.001417074433601345,512,0.004716843510108608,0.0003756021464725855
4,2,1500,2000,0.6292505803164902,0.0018397464814481465,512,0.008498544340131071,0.000817750540312947
4,3,1500,2000,0.6343493876622883,0.0018541292598816582,512,0.008899166568749131,0.0007926856392037978
4,4,1500,2000,0.6375401086999012,0.0018806643339002963,512,0.009110515753820547,0.0008176020796406027
4,5,1500,2000,0.6383581922615387,0.0019258706011527004,512,0.007326733947433205,0.0007715099105912623
4,6,1500,2000,0.6395912135387425,0.0019546242936301903,512,0.007706834441906955,0.0008213761466522061
4,7,1500,2000,0.6406066674048818,0.0019293500644517768,512,0.008158960367788856,0.0007849259779484241
4,8,1500,2000,0.6417855584279526,0.002051561589601138,512,0.007585363528745108,0.0008019858808379195
4,9,1500,2000,0.6438070120686981,0.002161109555845149,512,0.0074042912636727905,0.0008168505226405476
4,10,1500,2000,0.6432676174803404,0.0021692391819723156,512,0.005861750682411625,0.0008198804413099551
4,11,1500,2000,0.6429946903597488,0.00220919526959874,512,0.005911936781878524,0.0008460100601324996
4,12,1500,2000,0.6443892794813744,0.002454165054390786,512,0.006757492826807828,0.0008098541840259645
4,13,1500,2000,0.6447021209112402,0.002417858243410703,512,0.00504275192925922,0.0007945284512470588
4,14,1500,2000,0.6456275380418044,0.00262607640513908,512,0.0034302980334673877,0.0008632940856650201
4,15,1500,2000,0.645141613767001,0.00276044953909367,512,0.0037808333697354514,0.0008161716390302678
4,16,1500,2000,0.6461959089862837,0.002801351874141776,512,0.0036641516707987846,0.0008296312198218036
4,17,1500,2000,0.6459467808288343,0.002974290168383723,512,0.0028626038491750064,0.0008600100622851259
4,18,1500,2000,0.6468396182441407,0.0031644231408921373,512,0.0024404847795456643,0.0008169835796121493
4,19,1500,2000,0.6509760013005566,0.003413003178481816,512,0.0016671644178669544,0.000823131222956077
4,20,1500,2000,0.6510783897362846,0.003633813012276146,512,0.0020470189258329375,0.000809747953055625
4,21,1500,2000,0.6493409586784141,0.0037862693201915626,512,0.002567826510685962,0.000838443522369096
4,22,1500,2000,0.6487938867093179,0.003787288729639484,512,0.0007846191742450869,0.0008181732995771687
4,23,1500,2000,0.6502271776019726,0.0039138381102200364,512,0.0006131576316142106,0.0007184687671582484
4,24,1500,2000,0.6482103041045237,0.003933655289165755,512,0.00018529397766446957,0.0007538772227738373
4,25,1500,2000,0.6045070044583408,0.0027913654955619514,512,nan,nan
