phase,checkpoint,j,absolute_time,mean_I,se_mean_I,sample_count,mean_sin_theta,se_mean_sin_theta
burnin,4,24,2000,0.44787570697303636,0.02309660543239849,512,-0.04911389441349456,0.031236565529483683
burnin,4,25,2000,0.4677963031863328,0.022293695296108813,512,nan,nan
measurement,1,1,2500,0.5021546811981352,0.023609391772770986,512,0.005392848501969638,0.031359920759059044
measurement,1,2,2500,0.47619946862096185,0.021794717236382374,512,0.05833495935166866,0.03161708348963735
measurement,1,3,2500,0.4716200709935947,0.02140986504424824,512,0.024977080761573234,0.03212782926857024
measurement,1,4,2500,0.47548004725445026,0.021285856128969834,512,0.02461745238781532,0.03183356032510939
measurement,1,5,2500,0.4939196692990606,0.024035456390124454,512,-0.043524072069089925,0.031131032393177396
measurement,1,6,2500,0.49260694865154164,0.022869815173796035,512,-0.009345077309149019,0.030626426941224187
measurement,1,7,2500,0.5453064764149076,0.02447706556724826,512,-0.015560664543270875,0.0315857350399731
measurement,1,8,2500,0.5038387456374949,0.02402539183841467,512,-0.02175276943762583,0.030112852250706992
measurement,1,9,2500,0.4892828463910064,0.02338920709236089,512,-0.02515219686756609,0.03080624846610503
measurement,1,10,2500,0.5066793771707125,0.026052370967724746,512,0.009043895001468627,0.030746544935289256
measurement,1,11,2500,0.4898371383567337,0.023941698341939797,512,0.013063584907285986,0.03174723599709915
measurement,1,12,2500,0.48719858480515654,0.024295298412775945,512,-0.016787781220045872,0.03139738341283169
measurement,1,13,2500,0.526459461521199,0.025903151971668353,512,-0.007563638799183536,0.03115073726464924
measurement,1,14,2500,0.48676541811710194,0.02413247001291341,512,0.01796827275393298,0.03134119583391574
measurement,1,15,2500,0.5554498929282516,0.029870138770823486,512,-0.08244723990992497,0.03138715838711498
measurement,1,16,2500,0.48268651329422596,0.023890272580618602,512,0.01761238139533816,0.031188053085305693
measurement,1,17,2500,0.5410726226996303,0.026653406687204353,512,-0.00024361092323488265,0.030659326591186035
measurement,1,18,2500,0.47043746101665107,0.023726474279873087,512,0.015757719030375483,0.03153132630938143
measurement,1,19,2500,0.5148618946624879,0.026187884620513205,512,0.039735448719056876,0.030873484375693275
measurement,1,20,2500,0.5000230946083661,0.021818713992694142,512,-0.022423171900982197,0.031116692101042988
measurement,1,21,2500,0.4721471130783357,0.024249224697300585,512,0.002863513875922763,0.03040078455452437
measurement,1,22,2500,0.5146870641563055,0.02590108182084081,512,0.0005965387372270925,0.0311920777931445
measurement,1,23,2500,0.5447379509280381,0.028025348231792473,512,0.029537008017996413,0.030521922919272627
measurement,1,24,2500,0.5285502429362623,0.025437412222139615,512,-0.00640562699709335,0.03147025986183778
measurement,1,25,2500,0.43554615546406694,0.01969819060882774,512,nan,nan
measurement,2,1,3000,0.49132537829859757,0.020231162870279793,512,-0.04917116382239328,0.030775091863185156
measurement,2,2,3000,0.5199329224794838,0.02306098687133691,512,0.004948247772517789,0.031344402956616356
measurement,2,3,3000,0.4734318350593867,0.021254341720512784,512,0.007139010479477292,0.031150360159533364
measurement,2,4,3000,0.5070792642140987,0.023077242816368238,512,0.011785357744315661,0.03180630242655516
measurement,2,5,3000,0.4874212168574559,0.022641469591239565,512,0.11217367210247176,0.031039521010464
measurement,2,6,3000,0.5166067776285672,0.02588723768535806,512,-0.01910616295026557,0.030997051272774405
measurement,2,7,3000,0.5280765842643973,0.025485501970907543,512,-0.03206674974467205,0.03218435779731842
measurement,2,8,3000,0.5037511552244638,0.02393383409466683,512,0.036547065908962395,0.031966045679709995
measurement,2,9,3000,0.4584812359330499,0.021264874490361477,512,-0.02004641486564651,0.030344050183973334
measurement,2,10,3000,0.50278152317523,0.022570406481193947,512,-0.016875843555681058,0.03193436973795621
measurement,2,11,3000,0.5089588622848993,0.02407515447895864,512,0.0177840907706468,0.031040373263947457
measurement,2,12,3000,0.5070404828868504,0.02430352545987083,512,-0.04539777171135029,0.03051821928644516
measurement,2,13,3000,0.504763561656624,0.023964909908514107,512,-0.04811990875259653,0.03135430051287493
measurement,2,14,3000,0.47259010129300805,0.022765933042075942,512,0.0016028038007789291,0.030459298043393448
measurement,2,15,3000,0.5216920324775884,0.02470983139663291,512,0.07278573849578152,0.030608091125807698
measurement,2,16,3000,0.5226326745087135,0.026277417909952396,512,0.009452834847820668,0.030153887691012213
measurement,2,17,3000,0.4485695708719959,0.021418746769297517,512,-0.021112208074100636,0.03136406161101108
measurement,2,18,3000,0.4883969844272542,0.02192710547885272,512,0.029774357130804674,0.031051351734549502
measurement,2,19,3000,0.49295951099361446,0.025311828657470684,512,0.013700653597197743,0.031224651951669447
measurement,2,20,3000,0.46359660446967155,0.02222364468355202,512,0.0020142098049973356,0.030675870420534743
measurement,2,21,3000,0.5117625899702034,0.025560982216985384,512,0.023293129542253155,0.030620540437651323
measurement,2,22,3000,0.5301592466973375,0.024861283225445455,512,-0.0020046602600132246,0.03108561269164565
measurement,2,23,3000,0.5212293674221655,0.02549862318525134,512,0.03146673723540516,0.03024398578178098
measurement,2,24,3000,0.4900031132146978,0.025799185063245397,512,-0.045792545977519694,0.03026163931082372
measurement,2,25,3000,0.484225860078368,0.02300704574050879,512,nan,nan
measurement,3,1,3500,0.49661870885958226,0.02069134200092609,512,-0.006968767464059056,0.031462647734849844
measurement,3,2,3500,0.5012306947360798,0.02371795067039026,512,-0.06776739891029138,0.031665999224967524
measurement,3,3,3500,0.4832340762577587,0.022249180611214444,512,-0.02084192248457839,0.03169740463821841
measurement,3,4,3500,0.48952571966719916,0.02391411419930972,512,-0.028377668229040864,0.03137789762651468
measurement,3,5,3500,0.46922198324045894,0.022823347669276704,512,-0.03709769081615377,0.03063770190001846
measurement,3,6,3500,0.4836717282673817,0.022364427697881085,512,-0.007043879502816708,0.031168917606348514
measurement,3,7,3500,0.4694931179634523,0.022357970675359905,512,0.0009173275823570748,0.03107232798496701
measurement,3,8,3500,0.4736059110809947,0.021717091372400243,512,0.013249671378957828,0.03172914308113132
measurement,3,9,3500,0.48373050540851636,0.023745414912309904,512,-0.02582003712450387,0.031837448733940336
measurement,3,10,3500,0.5071276030872127,0.024803138763087193,512,0.025174212713864108,0.0303058902265842
measurement,3,11,3500,0.47596610299558506,0.022913642997482764,512,0.002794214615278179,0.031869041820325926
measurement,3,12,3500,0.43858901626822444,0.019387445546043224,512,0.041776623565965565,0.031611401293168744
measurement,3,13,3500,0.5067464735338234,0.023666173797321197,512,0.014509852177980065,0.03141885613688967
measurement,3,14,3500,0.5000234448792753,0.025205915611293924,512,-0.011195610949471302,0.03102305848409093
measurement,3,15,3500,0.5015940035835911,0.02445735086100554,512,-0.01754578112672789,0.030880931595484867
measurement,3,16,3500,0.500521473637491,0.024552529295198137,512,0.004613887267851169,0.031092227704302332
measurement,3,17,3500,0.5213667608431933,0.025304116116997354,512,0.028815041946472775,0.031470493331375415
measurement,3,18,3500,0.4959274217463019,0.027073179847450776,512,0.03610234395455336,0.03047084208796498
measurement,3,19,3500,0.5012716391586736,0.023871708547569315,512,0.011215438362341956,0.030696660501437604
measurement,3,20,3500,0.514822703789104,0.02391887094908314,512,0.027027158617784153,0.031198811477905545
measurement,3,21,3500,0.47277204507281567,0.020599731936227616,512,0.08490566449336256,0.030864072550871615
measurement,3,22,3500,0.5004093505408491,0.025016317134489215,512,0.04432568567654016,0.030898309962535554
measurement,3,23,3500,0.4860567821212953,0.02451832548685953,512,0.03695205229541898,0.030141024271193417
measurement,3,24,3500,0.5193137095229758,0.02487428414172072,512,0.014642944309343875,0.030194303723945604
measurement,3,25,3500,0.5057325515670072,0.023844175002482534,512,nan,nan
measurement,4,1,4000,0.4758297980881707,0.019919812785654602,512,-0.03893177972895501,0.031538350011090746
measurement,4,2,4000,0.4558057544374776,0.01975799044108616,512,-0.0012241943441040348,0.03135274313385328
measurement,4,3,4000,0.48197777726500135,0.021044009374140613,512,0.05641668021962687,0.031916994368924693
measurement,4,4,4000,0.4613669929692108,0.020040654002137226,512,0.03501270796368772,0.030326212044693743
measurement,4,5,4000,0.5087897131729733,0.024235142583806584,512,-0.05657980107889671,0.030699574976498716
measurement,4,6,4000,0.45805061719624973,0.021335315450931078,512,-0.005268271052045748,0.031416118882737765
measurement,4,7,4000,0.47294357841941803,0.02231921259980372,512,0.021263642550820805,0.03030075965235416
measurement,4,8,4000,0.5004015008365741,0.023607894765467836,512,-0.045239376605422876,0.03147983157105803
measurement,4,9,4000,0.5251062046597781,0.024923787862105792,512,0.05446350217505369,0.030841508559779216
measurement,4,10,4000,0.5481450002996553,0.026643774790702023,512,0.032403404416982085,0.031126899094331743
measurement,4,11,4000,0.4911596474681801,0.023733941167028243,512,0.08037739406193012,0.031045502335524024
measurement,4,12,4000,0.5050763770682352,0.022711325907395663,512,0.03765883817459326,0.0310056475038706
measurement,4,13,4000,0.5290192066988766,0.02528567915352054,512,-0.031124242404985125,0.030563573259943147
measurement,4,14,4000,0.5653351301784824,0.028179956809553455,512,-0.003910923779585573,0.03094697668586329
measurement,4,15,4000,0.48296215913171636,0.02157615051531475,512,0.041516038420922996,0.03009576020424787
measurement,4,16,4000,0.4986027795046084,0.023921731792701597,512,0.06215972843256168,0.030725636163943675
measurement,4,17,4000,0.4711722582337643,0.02185595689948044,512,0.0730773960553961,0.031531621935020286
measurement,4,18,4000,0.5095737359220038,0.02436930182467838,512,0.0421930882093875,0.031401309687393464
measurement,4,19,4000,0.500701033932728,0.02484412499004946,512,0.017388672626566404,0.030908154463278815
measurement,4,20,4000,0.5237172416426574,0.028087578377607707,512,-0.010258697366225533,0.03100576405942515
measurement,4,21,4000,0.47048862163083527,0.02271281295225132,512,0.017617094697925495,0.031573248997041
measurement,4,22,4000,0.5135906154450822,0.025364044010742662,512,0.023686949602051754,0.031242447315016256
measurement,4,23,4000,0.5006960861619518,0.029059546686335282,512,-0.024698770803752268,0.030399719321565773
measurement,4,24,4000,0.49315685991803093,0.02433371515824261,512,0.06273750275795464,0.03151581495887913
measurement,4,25,4000,0.4845076279652005,0.02481492827189111,512,nan,nan
