quarter,j,interval_start,interval_end,mean_I,se_mean_I,sample_count,mean_sin_theta,se_mean_sin_theta
3,4,1000,1500,0.4923279527969021,0.0014786969079267174,512,0.006171837193849682,0.0009285300939271328
3,5,1000,1500,0.4931987632194242,0.0016295247579873322,512,0.006504146093516332,0.00092487550022454
3,6,1000,1500,0.49535648589308257,0.001715304564864746,512,0.005141780665483377,0.0009085791327912945
3,7,1000,1500,0.497135509716068,0.001778439045166447,512,0.006276697904946739,0.0009211363421552576
3,8,1000,1500,0.4958905388104774,0.0017475783084781352,512,0.005511045035710711,0.0009289849354902813
3,9,1000,1500,0.495238574610953,0.001736604415114854,512,0.004675874952243281,0.0009696330997058395
3,10,1000,1500,0.49567228620325343,0.0018541941314304524,512,0.005155124108566815,0.0009661886497682948
3,11,1000,1500,0.49756154686399334,0.0019099534599442765,512,0.00555858238488194,0.0009099061463464434
3,12,1000,1500,0.49791094514681367,0.0019279807720829598,512,0.004521691583103936,0.0009503095476708777
3,13,1000,1500,0.4997040122088118,0.0020821601726995695,512,0.003939155155444938,0.0009413079511518953
3,14,1000,1500,0.5022532325579301,0.0022240852669549783,512,0.004648703311933111,0.0008958639781306992
3,15,1000,1500,0.5011328748786648,0.002159528699566099,512,0.004466802927179755,0.0009201096880438105
3,16,1000,1500,0.5014680298627819,0.0023108453137566484,512,0.004141595979561932,0.0009678734959974869
3,17,1000,1500,0.5021507696609211,0.002349583535100996,512,0.002616960132938595,0.0008936141138003107
3,18,1000,1500,0.5019447533817785,0.0024381159644936987,512,0.001860116681913048,0.0008936039423127993
3,19,1000,1500,0.5039071182630923,0.002626002725414971,512,0.0022188040993710067,0.0008830601379493499
3,20,1000,1500,0.5054731520943572,0.0026237268458535502,512,0.0013965521828919704,0.000914732433896518
3,21,1000,1500,0.5019782178889164,0.0026116340511782013,512,0.002600137996035772,0.0008923412147017089
3,22,1000,1500,0.5028083039661155,0.0028217933838466775,512,0.0032076356774155285,0.0008975973603451517
3,23,1000,1500,0.5010713420038999,0.0029290051378187422,512,0.0012524898708938846,0.0008237053177340622
3,24,1000,1500,0.5018723923009563,0.003011866213375977,512,-0.001001883064584824,0.0009021082157337539
3,25,1000,1500,0.4782430894375601,0.0024572961270303197,512,nan,nan
4,1,1500,2000,0.49480886964566595,0.0011448922998895886,512,0.004581037016919841,0.0004236481159165088
4,2,1500,2000,0.48749405610635343,0.0015875186346322844,512,0.006650039849472791,0.0009262703865088448
4,3,1500,2000,0.4890509275537072,0.0016417670912093848,512,0.00525032825009404,0.0008741786493683495
4,4,1500,2000,0.49124440888035076,0.0016121932648801678,512,0.00675067629850192,0.0009441501248805108
4,5,1500,2000,0.4906204823471869,0.0016205100161177507,512,0.007121894685711021,0.0009425110633077903
4,6,1500,2000,0.4919006500634291,0.0015995930820657737,512,0.006603068783315047,0.000948320176683835
4,7,1500,2000,0.4934376287058881,0.0016174980457090953,512,0.006718580958602496,0.0009014203786477704
4,8,1500,2000,0.4929238994947063,0.0017003372375018367,512,0.00543913368329858,0.0009512236603831608
4,9,1500,2000,0.4968106237664631,0.0017967474870286965,512,0.0047671359571428255,0.0009407280720564508
4,10,1500,2000,0.4962310452990419,0.001838591993359818,512,0.004677248860157461,0.0009579207630348202
4,11,1500,2000,0.49660573531752195,0.0018934953542132267,512,0.004864585543558694,0.0009723056409601587
4,12,1500,2000,0.4982302409477516,0.0020164377042331326,512,0.004925587257789242,0.0009726597009741324
4,13,1500,2000,0.49843565632705206,0.0020750110033656635,512,0.00485314203857156,0.0009069721227730972
4,14,1500,2000,0.5001793005310724,0.002162742853410019,512,0.004517480856036292,0.0009393478894822874
4,15,1500,2000,0.5020812626700131,0.002263233064791077,512,0.0044141830634377936,0.0008939879535023353
4,16,1500,2000,0.5021832565881994,0.0024333985465237453,512,0.005275108257951049,0.0009344489448818135
4,17,1500,2000,0.5041740829072545,0.00244944115882779,512,0.0034339216253708527,0.0009638484175875647
4,18,1500,2000,0.5053536577492002,0.0026780863457479976,512,0.002924261003071155,0.0008449645457938599
4,19,1500,2000,0.5035871248537271,0.0026760391885361063,512,0.001913950913187826,0.0008766375364592467
4,20,1500,2000,0.5042713056893002,0.002647789956222991,512,0.002499655831501846,0.000911743921856137
4,21,1500,2000,0.5045983743838176,0.0027444515899020276,512,0.0008681650301194148,0.0009545041107218349
4,22,1500,2000,0.5031231898917305,0.0029217439078640423,512,0.0026159573010711185,0.0009091032543554041
4,23,1500,2000,0.5035654290261142,0.003108123437545344,512,0.0003275219293980051,0.0008435204044761945
4,24,1500,2000,0.5029722436228766,0.0032493160212067863,512,0.00042222180516214385,0.0008279671146490082
4,25,1500,2000,0.4777115589385093,0.002385934349538641,512,nan,nan
