phase,checkpoint,j,absolute_time,mean_I,se_mean_I,sample_count,mean_sin_theta,se_mean_sin_theta
burnin,1,1,8000,0.23967193820931243,0.010758057812179226,512,0.02531142956718213,0.03145478802722747
burnin,1,2,8000,0.21986242448610938,0.009477859267875335,512,-0.03741254760416268,0.032269558365204426
burnin,1,3,8000,0.23099299728662004,0.012567499774017162,512,0.06225366289481826,0.030568391511222436
burnin,1,4,8000,0.21745296585771712,0.010961067053532803,512,-0.008573895837457712,0.031427545007385774
burnin,1,5,8000,0.22885612486288665,0.013504335523530918,512,-0.008448752040195018,0.030950396875144864
burnin,1,6,8000,0.21002795516773176,0.009441132918358337,512,0.051897397690659375,0.030930840528320548
burnin,1,7,8000,0.250122596548465,0.0151299515878685,512,-0.04394219476125727,0.031221149793523955
burnin,1,8,8000,0.23977156150311885,0.01216383546603936,512,-0.011204680911918175,0.030279883589784087
burnin,1,9,8000,0.22336352996726916,0.011347739113829478,512,0.0028817133872962586,0.03162009363793519
burnin,1,10,8000,0.2536270879095923,0.014054047632408643,512,-0.003724836559740652,0.03125920563034963
burnin,1,11,8000,0.24828732666469477,0.013910253568379686,512,0.002604537353363412,0.030736851348897285
burnin,1,12,8000,0.24402190928479683,0.01442234011369193,512,0.017464506721353246,0.03195640432719137
burnin,1,13,8000,0.23649878148233938,0.012265407116752097,512,0.061113407472475956,0.03091830170316591
burnin,1,14,8000,0.25305375865929847,0.014489809307156477,512,0.04574280561632804,0.0315151711577707
burnin,1,15,8000,0.24907890197175675,0.014381686881622129,512,0.0011035560264645028,0.030867406171331574
burnin,1,16,8000,0.25002215337892153,0.014439915979001298,512,-0.011187487775941918,0.031218314035449952
burnin,1,17,8000,0.23934756415462743,0.013263078146099918,512,-0.002672488986263488,0.030815667760239203
burnin,1,18,8000,0.24354202710060235,0.01393075763559865,512,-0.04396141160037814,0.030351423117283796
burnin,1,19,8000,0.2614061821936957,0.016797506148288312,512,0.05191984184511966,0.030399138109248533
burnin,1,20,8000,0.2466781944143257,0.014502626693927156,512,0.03850767979417924,0.03199635129969301
burnin,1,21,8000,0.2516591235053056,0.012599866131344064,512,0.032703169808087296,0.030437459651282008
burnin,1,22,8000,0.24906088131251636,0.016926973107846452,512,0.007979422627158783,0.03138594036905585
burnin,1,23,8000,0.22818286537327026,0.011664348353110175,512,-0.0012012606002826942,0.03063098845662466
burnin,1,24,8000,0.23596633213580276,0.013222905824652052,512,0.014406863117642388,0.030973251860042843
burnin,1,25,8000,0.2426525080995674,0.015005980551718614,512,-0.018657381190203992,0.030313189168552437
burnin,1,26,8000,0.24228828460286422,0.013404303651168755,512,0.07580925845786624,0.0306162143094028
burnin,1,27,8000,0.23627796639030407,0.01179564797960594,512,-0.015523873791664755,0.03155486407258932
burnin,1,28,8000,0.23176807621607054,0.013213051695836885,512,0.030284376146909153,0.029941280785005228
burnin,1,29,8000,0.2467989529557144,0.015032313424532614,512,-0.06472742413552623,0.03089018335948309
burnin,1,30,8000,0.26253813430753326,0.015700120563546884,512,-0.01770557900613312,0.030599817854192978
burnin,1,31,8000,0.23870522615277423,0.012870518438671154,512,0.015395083881230676,0.03151580069273808
