stream_id,time,energy
0,50,23.881912428868734
0,100,13.623135292517095
0,150,28.729457270577164
0,200,16.814252364267087
0,250,29.939673160675593
0,300,12.791979732562263
0,350,31.280703793904898
0,400,53.454229251714629
0,450,50.12133573884249
0,500,30.490942768799709
1,50,10.425020320742387
1,100,31.410549482588998
1,150,28.074498254280805
1,200,50.445583459331594
1,250,47.125358413204552
1,300,13.814356709284866
1,350,15.339007825575194
1,400,54.678020427936531
1,450,71.393618824263399
1,500,86.962914388041696
2,50,26.203615079707969
2,100,17.602553263466636
2,150,56.29325429835918
2,200,7.2442369691721762
2,250,11.8420766076399
2,300,24.410366750736443
2,350,55.04920835965428
2,400,21.165039548556642
2,450,7.5787510859540497
2,500,20.838058345343725
3,50,18.100489475180133
3,100,33.120071572514448
3,150,36.7264403759226
3,200,22.571341108639913
3,250,23.242727949802475
3,300,44.638695255868313
3,350,26.95323204432529
3,400,14.908276446123033
3,450,32.509004569895801
3,500,56.380762480864277
4,50,20.77726168875882
4,100,39.810352083145709
4,150,58.391471643031679
4,200,73.351196547738766
4,250,18.997290959202989
4,300,52.936082302895841
4,350,38.445519201933969
4,400,35.601837091627921
4,450,48.872586789439424
4,500,43.76674057797463
5,50,64.45241479252347
5,100,19.715843597967673
5,150,25.4699445895995
5,200,23.691658638792269
5,250,10.780589015184127
5,300,43.190746122108727
5,350,49.252602904032585
5,400,41.490358806875506
5,450,11.095270345275466
5,500,22.879612376226412
6,50,57.304033567605174
6,100,41.308404515760039
6,150,44.610112689436669
6,200,43.596727782606095
6,250,13.0172570534314
6,300,15.657810185154803
6,350,46.105696939283284
6,400,18.684504440066593
6,450,27.882062746724266
6,500,46.001120741901133
7,50,28.818480631477868
7,100,30.343360313907262
7,150,51.23130316692113
7,200,48.701448897934078
7,250,128.04105227990203
7,300,13.915497764374072
7,350,24.786535079804821
7,400,22.922612691833141
7,450,48.975430922450769
7,500,24.640309689496465
8,50,11.708631346935469
8,100,33.412183175610956
8,150,15.59997299455312
8,200,33.917461403888076
8,250,21.225491500267687
8,300,33.349609727117993
8,350,14.410002583038144
8,400,64.514161955314506
8,450,34.757850330387456
8,500,19.253612157990371
9,50,23.368200247136649
9,100,12.784792343804195
9,150,14.216740743826691
9,200,32.074966584103827
9,250,18.424512905737796
9,300,18.282895761863546
9,350,13.228991232833387
9,400,21.900036884128472
9,450,9.4781327946794836
9,500,34.280972152513058
10,50,21.960520769314005
10,100,19.611657867730859
10,150,43.976324174866328
10,200,43.11936583762472
10,250,14.802637919096684
10,300,25.852602489009637
10,350,48.877114951750762
10,400,40.774009702312597
10,450,27.253380419155402
10,500,9.3479046128034913
11,50,34.72662966152091
11,100,14.497181618307813
11,150,23.905866065297424
11,200,22.297069929120735
11,250,35.357457084475534
11,300,28.232178119336645
11,350,43.979872652741243
11,400,28.727475866240287
11,450,90.991484893628851
11,500,11.451979425957724
12,50,58.590776974384241
12,100,21.741674460718549
12,150,27.067514633825532
12,200,41.649985465245479
12,250,36.424938856194252
12,300,22.293433945101729
12,350,21.527206637763623
12,400,23.896555118031998
12,450,13.682351355313846
12,500,22.667621030801378
13,50,12.767924670901115
13,100,12.131808761768825
13,150,12.444767385688204
13,200,25.491772051056973
13,250,38.18067803680664
13,300,59.264282988011217
13,350,15.535571277305891
13,400,11.130398569443976
13,450,13.542578232283248
13,500,17.83405225989323
14,50,36.48812600399669
14,100,67.901812835014738
14,150,18.846966631752291
14,200,21.661725900757364
14,250,31.432281535208134
14,300,40.949192325415339
14,350,27.270247031923152
14,400,26.667127172379242
14,450,52.144255474690226
14,500,13.614216858352217
15,50,33.616103496173146
15,100,67.169286883863293
15,150,14.622456565233348
15,200,33.992976975649782
15,250,25.276325817199901
15,300,46.863219544322526
15,350,40.45570540710149
15,400,16.755592003681549
15,450,61.553562175100787
15,500,20.643994703716274
16,50,18.797018116832938
16,100,28.250901710913631
16,150,51.248662652526541
16,200,16.333044021208192
16,250,22.140647852010229
16,300,49.088062015920855
16,350,30.017632810462636
16,400,15.908344932391513
16,450,28.862531469315147
16,500,19.375412546554529
17,50,24.181097564040826
17,100,43.523261332194181
17,150,44.747890312663344
17,200,29.366563904282703
17,250,37.838777701952104
17,300,26.204484361827781
17,350,57.719468322143761
17,400,8.9104428121936916
17,450,11.709346341205649
17,500,41.942180389769312
18,50,14.171842099524181
18,100,37.0781380019652
18,150,45.096052314375413
18,200,53.680147565810302
18,250,37.635609878203439
18,300,9.0635410605818763
18,350,40.555321423218395
18,400,13.297149116172083
18,450,10.798514734272162
18,500,44.866864409183542
19,50,29.848460988657656
19,100,17.730761404953459
19,150,15.095555628808864
19,200,29.247805175707526
19,250,55.664724568455178
19,300,22.083097418632143
19,350,9.9759671049647949
19,400,16.234000170842563
19,450,8.5766948098104709
19,500,68.402105330371427
20,50,28.614922678591473
20,100,36.382742695225197
20,150,23.322597704556788
20,200,22.378133173428889
20,250,24.936967398716387
20,300,37.090431869578019
20,350,11.701174988057829
20,400,26.339422500163874
20,450,27.962642652151004
20,500,35.369442074025542
21,50,29.207559551816072
21,100,17.229732889351197
21,150,21.319542663525141
21,200,65.8044624062683
21,250,49.463739943529234
21,300,23.981109370856018
21,350,26.026177316589621
21,400,24.462674285031504
21,450,31.203554040421011
21,500,57.26905407526494
22,50,20.205521592850356
22,100,18.322752982351926
22,150,27.275411526642074
22,200,36.453060222421158
22,250,11.147223436586609
22,300,25.367954159477247
22,350,66.136349213691346
22,400,35.003877926326346
22,450,38.680837729719151
22,500,30.799750835531146
23,50,56.947185579772956
23,100,23.785729746292272
23,150,35.198468242193677
23,200,30.929687418445962
23,250,56.179413166147327
23,300,31.342709823033434
23,350,18.878754426703484
23,400,29.373852964230586
23,450,38.485695665908132
23,500,71.192829990000106
24,50,36.247186094720057
24,100,36.527481789641634
24,150,24.457146149595779
24,200,39.999919807536195
24,250,32.878966861932632
24,300,78.329328618774809
24,350,17.802082620456623
24,400,37.91852758529123
24,450,17.444877452007422
24,500,44.581768195180082
25,50,33.836766599114725
25,100,15.838181173028749
25,150,30.764729911716469
25,200,86.80382603990013
25,250,5.5327140224757052
25,300,10.573420202619857
25,350,20.39803509403141
25,400,35.56901364693514
25,450,35.083152676496383
25,500,6.6041636111201631
26,50,36.321675328329057
26,100,24.109772768477335
26,150,17.696199809184069
26,200,21.946997682372505
26,250,35.543982245954027
26,300,45.972322713600086
26,350,43.937421471711168
26,400,24.17830204602253
26,450,24.557049367866863
26,500,14.705128984842613
27,50,44.294031063864296
27,100,20.117145178443565
27,150,14.884871674948073
27,200,20.607428121722783
27,250,30.521713375432725
27,300,5.3548747473546729
27,350,43.440810406878782
27,400,53.364918661309659
27,450,30.896019870457486
27,500,16.506778496152059
28,50,32.308506095899553
28,100,24.598503676958206
28,150,42.583411099241196
28,200,62.614593462579457
28,250,80.880327971609432
28,300,44.582652139671296
28,350,57.978648756156126
28,400,8.5976452518738746
28,450,32.218651774488258
28,500,42.926790213682324
29,50,4.7741234257612293
29,100,27.725889190324885
29,150,22.396948366293248
29,200,35.888568831112714
29,250,39.082302039348846
29,300,58.309149644823975
29,350,93.487079895887234
29,400,24.251277627971053
29,450,30.122913510419391
29,500,40.119847738472281
30,50,19.059059222382796
30,100,33.136259308650594
30,150,19.304113926419731
30,200,40.888235404002039
30,250,16.47031323086739
30,300,66.8019952003513
30,350,26.326178673123849
30,400,19.090655693879015
30,450,15.081684597768252
30,500,25.157419841997619
31,50,32.988557067327079
31,100,17.304298799614763
31,150,35.690076815537687
31,200,31.837222776554469
31,250,85.030121199913452
31,300,19.601857122388111
31,350,25.26376490654323
31,400,22.814318122293439
31,450,10.861480878226242
31,500,20.968221661870501
32,50,79.087727222523526
32,100,22.442351536428088
32,150,31.612055406929095
32,200,18.941739829874596
32,250,36.476734160891645
32,300,43.129499363257601
32,350,46.114216233756053
32,400,41.648088603180483
32,450,40.938351706213254
32,500,57.53215349154285
33,50,31.004266019824179
33,100,35.219898603431012
33,150,12.717383570468956
33,200,10.72361131878105
33,250,35.846860597336054
33,300,45.993777520506214
33,350,42.186911949820391
33,400,36.974884490061385
33,450,8.3231680295399926
33,500,50.77822676945366
34,50,37.868629604443534
34,100,24.413861801730878
34,150,24.224610534721606
34,200,30.510805848814741
34,250,6.0758937009224345
34,300,13.02563076409546
34,350,20.540477649171521
34,400,15.077095821777192
34,450,31.658549116782247
34,500,20.498147914384557
35,50,26.536890627030481
35,100,58.125429434735807
35,150,35.926796754279536
35,200,27.079474588993108
35,250,26.749100180060932
35,300,10.80747183364722
35,350,22.252963670226745
35,400,10.654715863981288
35,450,20.304237817612414
35,500,18.620481083130709
36,50,30.192679351860939
36,100,70.999420781288535
36,150,17.058805270204484
36,200,29.224262958283848
36,250,9.7270458139574902
36,300,25.906482784218465
36,350,19.624381938356898
36,400,29.798392103215217
36,450,36.051070728184541
36,500,13.077246684505292
37,50,24.513761369809348
37,100,26.561156403221442
37,150,32.10358218191022
37,200,17.439071370615178
37,250,49.885031050931289
37,300,17.536288494878821
37,350,13.931087280259337
37,400,36.147114293021183
37,450,75.947337258582309
37,500,24.61870409368106
38,50,41.079862184506617
38,100,26.145483587584263
