model_version,coordinates,energy_convention,n,T1,Tn,gamma,dt,burnin,block_time,blocks_per_stream,batches,lanes,n_streams,n_blocks,bond,seed,threads,mean_q_left_rate,mean_q_right_rate,mean_energy_drift_rate,mean_entropy_rate,mean_action_current,mean_energy_balance_error_rate,rms_energy_balance_error_rate,midpoint_failure_count,midpoint_failure_rate,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate,elapsed_seconds
gibbs-cartesian-entropy-ft-v1,cartesian,E=H/2,10,6,6,0.10000000000000001,0.00050000000000000001,500,20,7813,8,16,128,1000064,5,2026090405,2,0.0015300597878613775,-0.0015311340281749296,-1.0763547875507647e-06,1.7904005224302127e-07,0.00016908842128629032,2.1144740928052456e-09,4.2801154016180928e-06,0,0,5.9798067619290638,-1.868621770035864e-09,9467.7367544589997
