model_version,coordinates,energy_convention,n,T1,Tn,gamma,dt,burnin,block_time,blocks_per_stream,batches,lanes,n_streams,n_blocks,bond,seed,threads,mean_q_left_rate,mean_q_right_rate,mean_energy_drift_rate,mean_entropy_rate,mean_action_current,mean_energy_balance_error_rate,rms_energy_balance_error_rate,midpoint_failure_count,midpoint_failure_rate,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate,elapsed_seconds
gibbs-cartesian-entropy-ft-v1,cartesian,E=H/2,10,7,5,0.10000000000000001,0.00050000000000000001,500,20,7813,8,16,128,1000064,5,2026090402,2,0.88686053876204085,-0.88686667793518292,-6.174648798494427e-06,0.050678972906746056,0.11344455677001686,3.5475649479961674e-08,4.6949069047731897e-06,0,0,5.982604288801352,-3.5159447724437453e-08,22314.449126791998
