model_version,coordinates,energy_convention,n,T1,Tn,gamma,dt,burnin,block_time,blocks_per_stream,batches,lanes,n_streams,n_blocks,bond,seed,threads,mean_q_left_rate,mean_q_right_rate,mean_energy_drift_rate,mean_entropy_rate,mean_action_current,mean_energy_balance_error_rate,rms_energy_balance_error_rate,midpoint_failure_count,midpoint_failure_rate,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate,elapsed_seconds
gibbs-cartesian-entropy-ft-v1,cartesian,E=H/2,10,6.5,5.5,0.10000000000000001,0.00050000000000000001,500,20,7813,8,16,128,1000064,5,2026090401,2,0.44682621548274404,-0.44685250442254804,-2.6299022745844206e-05,0.012503415205357488,0.057134662511411451,1.0082937050252645e-08,4.3848603518157546e-06,0,0,5.9804873947435571,-9.8760612411768076e-09,22304.315327
