model_version,coordinates,energy_convention,n,T1,Tn,gamma,dt,burnin,block_time,blocks_per_stream,batches,lanes,n_streams,n_blocks,bond,seed,threads,mean_q_left_rate,mean_q_right_rate,mean_energy_drift_rate,mean_entropy_rate,mean_action_current,mean_energy_balance_error_rate,rms_energy_balance_error_rate,midpoint_failure_count,midpoint_failure_rate,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate,elapsed_seconds
gibbs-cartesian-entropy-ft-v1,cartesian,E=H/2,10,9,3,0.10000000000000001,0.00050000000000000001,500,20,7813,8,16,128,1000064,5,2026090404,2,2.5414087807300509,-2.5414113964597504,-2.8467354371399543e-06,0.5647583787387761,0.31995863828687482,2.3100577609643574e-07,7.5324189495826732e-06,0,0,5.9985940837107679,-2.3029762486200688e-07,22410.186044458002
