stream_id,time,energy
0,50,27.234643860258469
0,100,44.321523213601779
0,150,29.031730485638111
0,200,41.711355642625193
0,250,31.691205966200933
0,300,25.248489010785082
0,350,25.495913295344501
0,400,13.492066104695878
0,450,75.576914574129106
0,500,9.0200196249087217
1,50,34.780107258874452
1,100,22.689412327911629
1,150,37.28552350986331
1,200,28.690622467989616
1,250,11.298266199547175
1,300,24.716345538577613
1,350,43.872677625727178
1,400,71.789446681884755
1,450,30.383573280370236
1,500,13.358446954904295
2,50,14.955569344299848
2,100,33.332982577514571
2,150,17.807655846083016
2,200,11.154432525046161
2,250,16.982906350945957
2,300,16.563147103287317
2,350,35.444400219236634
2,400,35.873538461525207
2,450,30.55231196051944
2,500,42.426263446781178
3,50,21.344241641594763
3,100,37.72222750617896
3,150,15.054089574209909
3,200,22.537051907571094
3,250,13.578071469877424
3,300,36.803843239846088
3,350,9.7146049210715031
3,400,23.488296043207082
3,450,50.516237080688882
3,500,79.480865270812018
4,50,23.359290872453411
4,100,37.770040542800182
4,150,11.487029468575855
4,200,20.545118270440703
4,250,38.745283354931992
4,300,63.894920937636456
4,350,37.822038011604093
4,400,15.377309278661427
4,450,28.728766024499052
4,500,20.390130138536001
5,50,26.566792531385378
5,100,30.041662504567352
5,150,22.055664476737959
5,200,15.240015682247456
5,250,47.369729717615883
5,300,27.127064995442581
5,350,47.099488220923
5,400,21.723406137215012
5,450,31.975583236952787
5,500,31.326723041168798
6,50,9.8021657099329662
6,100,18.248748957799052
6,150,35.329176344825342
6,200,31.572082753372047
6,250,57.244522367792982
6,300,28.039414808073413
6,350,55.440298850787649
6,400,41.737278157858341
6,450,32.064190498643001
6,500,34.251509596935662
7,50,60.928439123884026
7,100,33.634195535163684
7,150,13.545173774836929
7,200,33.29256120768936
7,250,22.385789911191882
7,300,12.543477241730709
7,350,34.444144255441991
7,400,20.584258091399612
7,450,23.61145770692271
7,500,18.119941360083839
8,50,18.929329986963047
8,100,14.566563585612784
8,150,57.808727573513963
8,200,64.849584828162676
8,250,19.264336558221427
8,300,25.682799574523123
8,350,23.876401164258539
8,400,43.864768311045459
8,450,9.9383554546017265
8,500,20.821083112083475
9,50,25.616985354635645
9,100,50.239571959533812
9,150,39.992714112351265
9,200,12.460408709229256
9,250,59.308751868205221
9,300,14.731526954469702
9,350,23.620736883194894
9,400,17.377088399163899
9,450,29.699182146843331
9,500,32.67154530165643
10,50,20.549455161079255
10,100,35.091305089271017
10,150,35.022986353073399
10,200,43.284378175158018
10,250,27.834174665951458
10,300,29.101002579275459
10,350,54.273477888910108
10,400,24.13245543515368
10,450,22.587136295466237
10,500,23.666231188399752
11,50,25.487560391541908
11,100,21.47325377273717
11,150,81.896687533464203
