event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0,0,0,3.1959452960285013,3.1959452960285013,1.3513780914250744,16,0.0625,16,16,16,16
2,1,0,0,0,4.0599261293149125,4.0599261293149125,-0.05793266268338193,16,0.0625,16,16,16,16
3,1.5,0,0,0,0.43821819553508357,0.43821819553508357,0.51637277056514075,16,0.0625,16,16,16,16
4,2,0,0,0,1.9516725620272284,1.9516725620272284,1.1614231563871493,16,0.0625,16,16,16,16
