event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,0.1804494014442275,0.1804494014442275,0.090224700722113749,-0.08736248758312154,-0.77757154504445569,-0.011814327256531544,-0.56153430230692392,0.054866931554114151,0,-0.64453774047299461,1409.3097339774097,0.0034428406627864004,1,2115,1360.4618877716509,2115,1360.4618877716509,1360.4618877716507
2,4,-0.18929550530620709,-0.0088461038619795929,-0.0022115259654948982,0.31843053022346596,-0.59545819785394916,0.3443092124753479,-0.38668583119312566,0.04467017806491206,0,-0.75134346714506328,1222.5475690599305,0.0039053105624650909,1,1952,1180.496481846327,1348,726.60095279341704,726.60095279341692
3,6,-0.10188044104517235,-0.11072654490715195,-0.01845442415119199,0.35234585101158283,-0.56687110838959853,0.33033511208051969,-0.45781677139952298,0.071187444133932007,0,-0.7099520788240129,1162.1784905071224,0.0074351268115860304,1,1942,1115.0615445965705,972,448.8767123287671,448.87671232876704
4,8,-0.10470191854632915,-0.2154284634534811,-0.026928557931685138,0.3435185244499161,-0.57890264059900121,0.35191705180834743,-0.41578857833595284,0.047906952250639179,0,-0.70823330140372431,1200.4274574133599,0.0038469311924176513,1,1941,1160.5711123408964,726,367.56673385329947,367.56673385329941
5,10,-0.083860009983955486,-0.29928847343743659,-0.02992884734374366,0.44306581185644783,-0.5474466818825281,0.38082132320109158,-0.43086798705223378,0.040787710849828969,0,-0.69920580189236847,1186.5059991909404,0.0050345251780702172,1,1936,1135.5906321916882,600,303.51718648237932,303.51718648237932
6,12,-0.084596957603169542,-0.38388543104060613,-0.031990452586717177,0.30147999431074646,-0.61521810210778483,0.30739375042172434,-0.47660584553552188,0.068076829468591657,0,-0.7303722832291194,1084.6154467796036,0.0091970433864394623,1,1911,1040.5120317539072,494,227.36435831413471,227.36435831413465
7,14,-0.1532332175451403,-0.53711864858574643,-0.038365617756124744,0.4584819569376295,-0.6470517045129871,0.42066986151739055,-0.44114812360423128,0.097762748433966928,0,-0.75169736612332649,1147.7488625823485,0.0042482011630271353,1,1924,1113.2857332448573,422,196.31659255792184,196.31659255792181
8,16,-0.13288619590822925,-0.67000484449397568,-0.04187530278087348,0.40839848465553991,-0.56201007590925578,0.36695099362676109,-0.4396593232508324,-0.0063848280676309446,0,-0.73113907849886961,1137.9756029827402,0.0054090190832099009,1,1906,1092.5511852044804,361,162.92355500310751,162.92355500310751
9,18,-0.12000144718349048,-0.79000629167746617,-0.043889238426525895,0.41539804019080545,-0.45881629838615556,0.38969753731932688,-0.36421995592892076,0.071524831734033456,0,-0.72835913318956891,1186.259743930106,0.0038890540123775112,1,1893,1137.2841648590022,312,145.47391786903441,145.47391786903438
10,20,-0.073961531882342335,-0.8639678235598085,-0.043198391177990424,0.29063118209049527,-0.62669394632854303,0.2905473305547645,-0.44570588300540165,0.070407044667722948,0,-0.70414171427863248,1206.4004696905884,0.0034659042799871625,1,1942,1158.3275338304336,279,125.90025364330847,125.90025364330845
11,22,-0.090628093905757545,-0.95459591746556605,-0.043390723521162092,0.32720741178687451,-0.56465492324304201,0.31111443875312922,-0.44772750540196471,0.070782392865931174,0,-0.71738848175240144,1165.1466715167919,0.0046295038235615593,1,1944,1123.1233096800106,244,111.88390951771234,111.88390951771231
12,24,-0.084314206041339546,-1.0389101235069056,-0.043287921812787733,0.31706600748909408,-0.59008142585756129,0.32020891618076758,-0.42360324391420118,0.023901814263759206,0,-0.70555126134886581,1171.1699212326562,0.0033451778027904682,1,1918,1126.1388105786011,218,96.120267668897242,96.120267668897228
13,26,-0.08971329713757914,-1.1286234206444847,-0.043408593101710954,0.33162404600274031,-0.56169307342423869,0.29570626831086649,-0.45263047689120389,0.080185063876957313,0,-0.74148490733183836,1188.1700934272756,0.0034196870861994749,1,1933,1155.7740424359329,201,82.823455071433514,82.823455071433486
14,28,-0.10344408856304099,-1.2320675092075257,-0.044002411043125918,0.33568327224205546,-0.60000075961770116,0.3370247450019192,-0.44754597129678358,0.036146388202251481,0,-0.77413717941293947,1143.1629867511258,0.0039351294426216744,1,1905,1111.9575821845176,186,79.307649400130472,79.307649400130458
15,30,-0.18810248998680912,-1.4201699991943348,-0.047338999973144495,0.42571384081692831,-0.59419259281853865,0.41280975510741019,-0.4062151912658778,0.055924078169669426,0,-0.76489030080194376,1170.1581075875445,0.0034195577851427504,1,1889,1126.8952176249329,173,72.588418538645257,72.588418538645243
16,32,-0.11607664881156676,-1.5362466480059016,-0.048007707750184425,0.335913417197098,-0.54639081642179876,0.31815261764707065,-0.39937439471220759,0.07341286069259334,0,-0.76920732138223535,1167.6470628986092,0.0036267743159643985,1,1900,1121.9216263207168,160,67.559621796627098,67.559621796627084
17,34,-0.077742225313038205,-1.6139888733189398,-0.047470260979968815,0.41950760745658694,-0.55425547107354001,0.40008212871284171,-0.42127961502750177,0.047879889188073434,0,-0.73262804145407601,1140.9369079311648,0.0052762122199438493,1,1938,1103.618997500329,152,60.696848883904345,60.69684888390433
18,36,-0.064115238479064196,-1.678104111798004,-0.04661400310550011,0.33322084267320184,-0.56842711082837583,0.32181316944195976,-0.44978591417118241,0.064077850922171803,0,-0.76901087797731649,1102.4511278980412,0.0040745536477474736,1,1866,1057.9654433093706,138,60.347961209749357,60.34796120974935
19,38,-0.058784512163358116,-1.7368886239613621,-0.045707595367404263,0.36489330341009246,-0.65359156619465808,0.32877449043567236,-0.47324730029065654,0.034536602485246544,0,-0.73360054256837703,1094.4614849948262,0.0065234222217104955,1,1860,1050.0197771936412,126,53.933199174472954,53.933199174472946
20,40,-0.15362770989410279,-1.8905163338554649,-0.04726290834638662,0.45971395655242958,-0.56239881852481555,0.41869355467981073,-0.40392045948842659,0.028534157117478823,0,-0.7790801720606676,1117.0199787122745,0.0044133363122737046,1,1858,1081.1455084418096,121,57.188295928662974,57.188295928662967
21,42,-0.12135003011015844,-2.0118663639656233,-0.047901580094419603,0.44292893299865987,-0.47874604199257098,0.39090833110789763,-0.39828142185676202,0.053005728789685035,0,-0.76514273362016039,1174.2411535628582,0.0049949822684681438,1,1899,1134.5155531512037,118,51.135394124854464,51.13539412485445
22,44,-0.06170616754229119,-2.0735725315079145,-0.047126648443361695,0.35387481011485072,-0.61620059962920282,0.33754790657694578,-0.4488226700893842,0.046410788087902582,0,-0.73728310480656833,1140.3063983822783,0.0050394907721924504,1,1905,1107.4069966996699,111,49.505500212454557,49.50550021245455
23,46,-0.11372230734360844,-2.187294838851523,-0.047549887801120065,0.40823130114675388,-0.61324920530738058,0.37779417469824372,-0.44374498850462674,-0.0085542437349412567,0,-0.74579281351621829,1122.5823791879998,0.0048725131118069389,1,1897,1084.9208484221417,107,44.596533758639019,44.596533758639012
24,48,-0.16938104680158883,-2.3566758856531118,-0.049097414284439832,0.50095226555748906,-0.47038562075633217,0.44085081147914107,-0.37260576802227385,0.010684821218554285,0,-0.75293947007941364,1147.9993868158447,0.004036894655637494,1,1887,1110.4855705586444,100,44.546800488556102,44.546800488556094
25,50,-0.094739321799745646,-2.4514152074528575,-0.04902830414905715,0.39668473280616373,-0.70779457629894704,0.38015367880879181,-0.51332112341585656,0.073919947647279743,0,-0.75633606920294183,1050.5065216897422,0.0063819720538861851,1,1880,1017.9114185171702,100,41.949751960313648,41.949751960313641
26,52,-0.15236509393546438,-2.6037803013883218,-0.050072698103621575,0.57706613998757172,-0.64469958092451241,0.54149955573060504,-0.46493769656416584,0.032673494701637842,0,-0.80932534364442565,1020.6487348761206,0.0076584318066125409,1,1843,998.40609378719353,96,43.022253222075769,43.022253222075761
27,54,-0.12757712725185577,-2.7313574286401776,-0.050580693122966251,0.48150957853096632,-0.55036078296781288,0.44621074381754688,-0.41572592377690964,0.041558223816938897,0,-0.7395393165760652,1179.175769714624,0.0037968452684424871,1,1895,1139.2921363574631,90,43.92516297944757,43.925162979447563
28,56,-0.12171745210097473,-2.8530748807411523,-0.050947765727520578,0.43088339131178149,-0.61861610883562723,0.39108194833801679,-0.45019475751749449,0.082524088067735132,0,-0.76400704673644271,1085.7048000316622,0.0046938141951021186,1,1894,1054.2425537262789,85,39.935103020147011,39.935103020147004
29,58,-0.14133216755636635,-2.9944070482975187,-0.051627707729267565,0.50601217828289669,-0.55108961068656048,0.44072923514098622,-0.43501529186990778,0.0091279849770436131,0,-0.76370183470737951,1073.3385067020938,0.0050962275635823041,1,1848,1032.8254124599853,81,39.749842443196627,39.74984244319662
30,60,-0.089278615472700551,-3.0836856637702192,-0.05139476106283699,0.4194650826678612,-0.51932794173512753,0.38343779548184553,-0.43730423012546255,0.096516750247512398,0,-0.75126196375393917,1102.0418528797652,0.0063337653167337598,1,1875,1070.6583280153159,76,38.411663697930734,38.411663697930734
