epoch,phase,learning_rate,training_loss,training_nll,training_fp_loss,validation_nll
1,pretrain,0.001,7.934187392227196,7.934187392227196,6557571.265083264,7.790955071832535
2,pretrain,0.001,7.786946618729161,7.786946618729161,13795849.50367256,7.773903072787068
3,pretrain,0.001,7.7707582653690395,7.7707582653690395,1425580.9704493426,7.765640292827207
4,pretrain,0.001,7.767531069711438,7.767531069711438,18680709.256154023,7.763682469193897
5,pretrain,0.001,7.767373127987879,7.767373127987879,1033368702.1301948,7.763200453486293
6,pretrain,0.001,7.7663212688363785,7.7663212688363785,1119345.812163973,7.761946592846174
7,pretrain,0.001,7.761878741235055,7.761878741235055,1609271.5990042319,7.760820768128121
8,pretrain,0.001,7.765367629512348,7.765367629512348,11752407.660519293,7.760300165045015
9,pretrain,0.001,7.763953843069237,7.763953843069237,700486732.5487465,7.759775305941638
10,pretrain,0.001,7.764834850330872,7.764834850330872,18128641.108469073,7.75959835756766
11,pretrain,0.001,7.7642980037075295,7.7642980037075295,401438388.0273819,7.759511472723307
12,pretrain,0.001,7.763233385034972,7.763233385034972,7229168.694520592,7.759596426659027
13,pretrain,0.001,7.7644580929072315,7.7644580929072315,6877612.092718316,7.75854828637688
14,pretrain,0.001,7.759902035848277,7.759902035848277,29323182.816506684,7.758695851827689
15,pretrain,0.001,7.761692436361805,7.761692436361805,474640353.06073,7.758128130541318
16,pretrain,0.001,7.762901410936894,7.762901410936894,23861095.20787495,7.758096515531698
17,pretrain,0.001,7.761702347046209,7.761702347046209,73352019484179.62,7.758265742357759
18,pretrain,0.001,7.760777217378916,7.760777217378916,840124.2091078442,7.75784669613563
19,pretrain,0.001,7.762520924357707,7.762520924357707,1230851.7995021907,7.758105255703702
20,pretrain,0.001,7.759763705933299,7.759763705933299,8250850.66512633,7.75844587809182
21,pretrain,0.001,7.758197181754403,7.758197181754403,57108159.17115158,7.757702194970192
22,pretrain,0.001,7.760718644069308,7.760718644069308,2886382.7465876224,7.7577146611177525
23,pretrain,0.001,7.762857502216568,7.762857502216568,15202507.033168882,7.758085302790397
24,pretrain,0.001,7.760355601034189,7.760355601034189,57790205371028.57,7.757810685983156
25,pretrain,0.001,7.761574320424885,7.761574320424885,5555299.620939577,7.757614257309402
26,pretrain,0.001,7.762341203163592,7.762341203163592,51060342.22568615,7.757321363411311
27,pretrain,0.001,7.7636590949217625,7.7636590949217625,1934959.0021492876,7.757540061452439
28,pretrain,0.001,7.765360261238772,7.765360261238772,185545759.1979543,7.757580579700635
29,pretrain,0.001,7.760509773756765,7.760509773756765,7295639.400581213,7.757825180782939
30,pretrain,0.001,7.759429338286597,7.759429338286597,10594383.884238366,7.757662691049789
31,pretrain,0.001,7.760543202890136,7.760543202890136,272188176.8847887,7.757154689011264
32,pretrain,0.001,7.763679132535817,7.763679132535817,686551.1316051085,7.757353739640884
33,pretrain,0.001,7.759006198601442,7.759006198601442,8740807.959576797,7.757212311997096
34,pretrain,0.001,7.7615855044436275,7.7615855044436275,23833910.942856416,7.757219031134995
35,pretrain,0.001,7.762990024454938,7.762990024454938,693921.1965628001,7.757093788410714
36,pretrain,0.001,7.763170735231384,7.763170735231384,73977490.58347623,7.757638278553791
37,pretrain,0.001,7.75972825379328,7.75972825379328,302613208811.30133,7.757738601457495
38,pretrain,0.001,7.759346211447475,7.759346211447475,187063326.21539167,7.756894668030227
39,pretrain,0.001,7.764033690032075,7.764033690032075,2236803.7765991245,7.757071015402873
40,pretrain,0.001,7.763174766537303,7.763174766537303,36977863.18267795,7.757073395699141
41,pretrain,0.001,7.763832275865342,7.763832275865342,482155837.2124809,7.756891766693717
42,pretrain,0.001,7.760973016096659,7.760973016096659,837865.1036471139,7.757171499689381
43,pretrain,0.001,7.762099010290878,7.762099010290878,2757495.6404072056,7.757080148829445
44,pretrain,0.001,7.762883018816361,7.762883018816361,3072254.467874932,7.757063329206715
45,pretrain,0.001,7.762570781411244,7.762570781411244,830082.9708083211,7.756979000316437
46,pretrain,0.001,7.758305942959584,7.758305942959584,603964.8137037761,7.756901060172399
47,pretrain,0.001,7.760722710645834,7.760722710645834,25024853.087626323,7.7567021702263945
48,pretrain,0.001,7.759498957425148,7.759498957425148,626623.0821105842,7.75711370291284
49,pretrain,0.001,7.761264372522216,7.761264372522216,3757864.993313259,7.757031390782794
50,pretrain,0.001,7.760181534291948,7.760181534291948,799233.4786849576,7.757385292988622
51,joint,0.001,4930.073822796898,7.854539702139344,492221.9283094758,7.879769656661969
52,joint,0.001,211.93568708696756,7.886276000229377,20404.941108673822,7.87400872805045
53,joint,0.001,4510.500782075663,7.88568759805851,450261.50944775995,7.8704675057131785
54,joint,0.001,14.450623200737919,7.87289905034777,657.7724150390147,7.867562628010414
55,joint,0.001,49.67649163659384,7.860712413945471,4181.577922264833,7.844090725970876
56,joint,0.001,831.5745245662076,7.8565350486620025,82371.7989517545,7.846821161112534
57,joint,0.001,32.15031497701269,7.856373675760799,2429.394130125187,7.8548557695125325
58,joint,0.001,624.4508355945186,7.858294729177286,61659.254086534085,7.855004712708747
59,joint,0.001,946.6976456758053,7.861109682830613,93883.65359929744,7.8555994115775265
60,joint,0.001,69.10661628796467,7.86558080708323,6124.103548088143,7.860791142549706
61,joint,0.001,343.6700919407228,7.861075002320985,33580.90169384018,7.862109865300106
62,joint,0.001,8.841640909433991,7.863007997886935,97.8632911547052,7.863021941525307
63,joint,0.001,223470472.85930222,7.8638290823014465,22347046499.547318,7.862410082042119
64,joint,0.001,1130.8322712512488,7.864581478930565,112296.76897723184,7.8640039574867195
65,joint,0.001,556.8401766708414,7.861461514698331,54897.87151561427,7.860749826647708
66,joint,0.001,141.9554807830889,7.861655388480536,13409.382539460852,7.863818379734449
67,joint,0.001,8858.08782350841,7.864025337420179,885022.379817099,7.866203304459869
68,joint,0.001,64290.267459589726,7.869865643645172,6428239.759394605,7.866432263423044
69,joint,0.001,4753.896123334874,7.8664355080457105,474602.9687826825,7.86161151655461
70,joint,0.001,330.7176108602659,7.864297996252136,32285.331286401368,7.866794053767357
71,joint,0.0005,20.870444010454676,7.862031218492386,1300.8412791962292,7.858627782578479
72,joint,0.0005,16.92521970141296,7.8628032656380515,906.2416435774911,7.859913117645389
73,joint,0.0005,23761.843227269645,7.8625887171892925,2375398.063855246,7.860265020981935
74,joint,0.0005,11.186381933439883,7.864525642778839,332.18562906610424,7.8588471454926
75,joint,0.0005,4696756301.292815,7.859524397350632,469675629343.32855,7.860800205483944
76,joint,0.0005,21.877192375715396,7.863048723947033,1401.4143651768368,7.857300755291823
77,joint,0.0005,14.8189924716456,7.859016880382116,695.9975591263485,7.858070173192108
78,joint,0.0005,17.738447774294563,7.85862058575385,987.9827188540714,7.861264261265532
79,joint,0.0005,8.27832164191083,7.860313172237878,41.800846967295165,7.860682602793748
80,joint,0.0005,16.878062566394956,7.857080331748901,902.0982234646056,7.859070877886203
81,joint,0.0005,291.00514749590917,7.860262925566026,28314.48845703428,7.85620477920681
82,joint,0.0005,88.70884033240885,7.859086205129775,8084.975412727906,7.857079208355283
83,joint,0.0005,64.48105725187327,7.859179271682394,5662.187798019087,7.85805252798599
84,joint,0.0005,18.902196085514113,7.85940806989843,1104.2788015615683,7.85588423488508
85,joint,0.0005,94402349.05764307,7.855333102708242,9440234120.230999,7.857491018188875
