theta1,theta3,diff
-2.61799,-2.40855,0.000581923
-2.61799,-2.19911,0.000145443
-2.61799,-1.98968,4.91717e-05
-2.61799,-1.78024,0.000156064
-2.61799,-1.5708,0.00108685
-2.61799,-1.36136,0.0013213
-2.61799,-1.15192,0.0017751
-2.61799,-0.942478,0.000911522
-2.61799,-0.733038,0.000698564
-2.61799,-0.523599,0.000731962
-2.61799,-0.314159,0.000772989
-2.61799,-0.10472,0.000343802
-2.61799,0.10472,0.000328013
-2.61799,0.314159,0.000378157
-2.61799,0.523599,0.000468066
-2.61799,0.733038,0.000260635
-2.61799,0.942478,0.000423346
-2.61799,1.15192,0.000437384
-2.61799,1.36136,0.00017861
-2.61799,1.5708,-0.000125875
-2.61799,1.78024,-0.000293876
-2.61799,1.98968,-0.00140318
-2.61799,2.19911,-0.0016086
-2.61799,2.40855,-0.00200694
-2.61799,2.61799,-0.00283926
-2.61799,2.82743,-0.00280191
-2.61799,3.03687,-0.00249916
-2.40855,-3.03687,-0.00141148
-2.40855,-2.82743,-0.000571435
-2.40855,-2.61799,-7.8282e-05
-2.40855,-2.40855,0.00036029
-2.40855,-2.19911,0.000232661
-2.40855,-1.98968,0.000835224
-2.40855,-1.78024,0.000940845
-2.40855,-1.5708,0.00157005
-2.40855,-1.36136,0.00213035
-2.40855,-1.15192,0.0014712
-2.40855,-0.942478,0.00140432
-2.40855,-0.733038,0.000923276
-2.40855,-0.523599,0.00069181
-2.40855,-0.314159,0.000688143
-2.40855,-0.10472,0.000507288
-2.40855,0.10472,0.000148633
-2.40855,0.314159,0.00015578
-2.40855,0.523599,0.000127173
-2.40855,0.733038,3.80949e-05
-2.40855,0.942478,-9.4995e-05
-2.40855,1.15192,0.000405489
-2.40855,1.36136,0.00012569
-2.40855,1.5708,0.00023627
-2.40855,1.78024,0.00027972
-2.40855,1.98968,0.00010085
-2.40855,2.19911,-0.00125079
-2.40855,2.40855,-0.00174158
-2.40855,2.61799,-0.00226251
-2.40855,2.82743,-0.00259942
-2.40855,3.03687,-0.00285591
-2.19911,-3.03687,-0.00163236
-2.19911,-2.82743,-0.000958568
-2.19911,-2.61799,-0.000261791
-2.19911,-2.40855,0.000291901
-2.19911,-2.19911,0.000936314
-2.19911,-1.98968,0.00139949
-2.19911,-1.78024,0.000866841
-2.19911,-1.5708,0.00178871
-2.19911,-1.36136,0.0017637
-2.19911,-1.15192,0.00136676
-2.19911,-0.942478,0.000930646
-2.19911,-0.733038,0.000686144
-2.19911,-0.523599,0.000585474
-2.19911,-0.314159,0.000437115
-2.19911,-0.10472,3.30653e-05
-2.19911,0.10472,-0.000150228
-2.19911,0.314159,-0.000229984
-2.19911,0.523599,0.000131685
-2.19911,0.733038,0.000351228
-2.19911,0.942478,8.74341e-05
-2.19911,1.15192,2.82673e-05
-2.19911,1.36136,7.24277e-06
-2.19911,1.5708,0.000490535
-2.19911,1.78024,4.7703e-05
-2.19911,1.98968,0.000456651
-2.19911,2.19911,-6.20808e-05
-2.19911,2.40855,-0.000870527
-2.19911,2.61799,-0.00135026
-2.19911,2.82743,-0.00190815
-2.19911,3.03687,-0.00235582
-1.98968,-3.03687,-0.00102692
-1.98968,-2.82743,-0.00035768
-1.98968,-2.61799,0.000455943
-1.98968,-2.40855,0.00141791
-1.98968,-2.19911,0.00208533
-1.98968,-1.98968,0.00193418
-1.98968,-1.78024,0.00195684
-1.98968,-1.5708,0.00151001
-1.98968,-1.36136,0.00120374
-1.98968,-1.15192,0.000944993
-1.98968,-0.942478,0.000629339
-1.98968,-0.733038,0.000485235
-1.98968,-0.523599,0.000473409
-1.98968,-0.314159,5.86053e-05
-1.98968,-0.10472,0.000172941
-1.98968,0.10472,-9.71265e-05
-1.98968,0.314159,-0.000264623
-1.98968,0.523599,3.34528e-05
-1.98968,0.733038,-0.000169102
-1.98968,0.942478,1.78477e-05
-1.98968,1.15192,4.37067e-05
-1.98968,1.36136,-2.63723e-05
-1.98968,1.5708,6.46803e-06
-1.98968,1.78024,0.000339428
-1.98968,1.98968,0.000316707
-1.98968,2.19911,0.000715012
-1.98968,2.40855,-0.000527088
-1.98968,2.61799,-0.000841234
-1.98968,2.82743,-0.00108816
-1.98968,3.03687,-0.00163505
-1.78024,-3.03687,0.00026569
-1.78024,-2.82743,0.00030217
-1.78024,-2.61799,0.000366692
-1.78024,-2.40855,0.0012766
-1.78024,-2.19911,0.00136949
-1.78024,-1.98968,0.00199636
-1.78024,-1.78024,0.00185868
-1.78024,-1.5708,0.00152163
-1.78024,-1.36136,0.000658797
-1.78024,-1.15192,0.000330416
-1.78024,-0.942478,-0.000135603
-1.78024,-0.733038,-9.96162e-05
-1.78024,-0.523599,-9.65827e-05
-1.78024,-0.314159,5.64318e-05
-1.78024,-0.10472,5.06397e-06
-1.78024,0.10472,-0.000101907
-1.78024,0.314159,-0.000343248
-1.78024,0.523599,-6.28459e-05
-1.78024,0.733038,-0.000193151
-1.78024,0.942478,-0.000169479
-1.78024,1.15192,-0.000136675
-1.78024,1.36136,-0.000609143
-1.78024,1.5708,-0.000101741
-1.78024,1.78024,-0.000226226
-1.78024,1.98968,-7.14882e-05
-1.78024,2.19911,0.000374034
-1.78024,2.40855,9.39915e-05
-1.78024,2.61799,-0.000279954
-1.78024,2.82743,-0.000464117
-1.78024,3.03687,-0.000449397
-1.5708,-3.03687,0.00032449
-1.5708,-2.82743,0.000565213
-1.5708,-2.61799,0.000923932
-1.5708,-2.40855,0.000785275
-1.5708,-2.19911,0.00156374
-1.5708,-1.98968,0.00173317
-1.5708,-1.78024,0.00162711
-1.5708,-1.5708,0.00102132
-1.5708,-1.36136,5.08329e-05
-1.5708,-1.15192,1.35671e-05
-1.5708,-0.942478,-0.000419569
-1.5708,-0.733038,-0.000139895
-1.5708,-0.523599,9.73551e-05
-1.5708,-0.314159,2.31108e-06
-1.5708,-0.10472,-0.000248476
-1.5708,0.10472,-0.000235511
-1.5708,0.314159,-0.000185907
-1.5708,0.523599,-4.45665e-05
-1.5708,0.733038,-3.69783e-05
-1.5708,0.942478,-4.83181e-06
-1.5708,1.15192,-9.03859e-05
-1.5708,1.36136,-0.000111647
-1.5708,1.5708,8.75134e-05
-1.5708,1.78024,5.19038e-05
-1.5708,1.98968,-0.000248008
-1.5708,2.19911,0.000289317
-1.5708,2.40855,8.62931e-05
-1.5708,2.61799,0.000460672
-1.5708,2.82743,-6.44889e-05
-1.5708,3.03687,0.000227602
-1.36136,-3.03687,0.000520774
-1.36136,-2.82743,0.000669329
-1.36136,-2.61799,0.00105421
-1.36136,-2.40855,0.00170268
-1.36136,-2.19911,0.00140373
-1.36136,-1.98968,0.00164916
-1.36136,-1.78024,0.00110916
-1.36136,-1.5708,0.000664088
-1.36136,-1.36136,-2.27863e-05
-1.36136,-1.15192,-0.000120362
-1.36136,-0.942478,-0.000273664
-1.36136,-0.733038,-0.000169606
-1.36136,-0.523599,-0.000112981
-1.36136,-0.314159,-1.63095e-05
-1.36136,-0.10472,-7.43915e-05
-1.36136,0.10472,-0.000166803
-1.36136,0.314159,1.28508e-05
-1.36136,0.523599,-0.000261753
-1.36136,0.733038,-0.000265725
-1.36136,0.942478,-0.000258013
-1.36136,1.15192,-7.22198e-05
-1.36136,1.36136,-1.13443e-05
-1.36136,1.5708,-0.000312261
-1.36136,1.78024,-0.000110706
-1.36136,1.98968,-0.000280904
-1.36136,2.19911,-0.000159151
-1.36136,2.40855,0.000449008
-1.36136,2.61799,0.000503793
-1.36136,2.82743,0.000467134
-1.36136,3.03687,0.000347291
-1.15192,-3.03687,0.000773205
-1.15192,-2.82743,0.00141258
-1.15192,-2.61799,0.00138664
-1.15192,-2.40855,0.00139853
-1.15192,-2.19911,0.00113224
-1.15192,-1.98968,0.000715212
-1.15192,-1.78024,0.000320579
-1.15192,-1.5708,2.20891e-06
-1.15192,-1.36136,-0.000431556
-1.15192,-1.15192,-9.2035e-05
-1.15192,-0.942478,-0.000111083
-1.15192,-0.733038,-0.000304466
-1.15192,-0.523599,-0.00012541
-1.15192,-0.314159,-3.44312e-05
-1.15192,-0.10472,-3.16831e-05
-1.15192,0.10472,-0.000252034
-1.15192,0.314159,-9.80774e-05
-1.15192,0.523599,-0.000158137
-1.15192,0.733038,-0.000253729
-1.15192,0.942478,-0.000345713
-1.15192,1.15192,-7.76449e-05
-1.15192,1.36136,2.29195e-05
-1.15192,1.5708,-7.19595e-05
-1.15192,1.78024,-0.00015792
-1.15192,1.98968,0.000302043
-1.15192,2.19911,-0.000155279
-1.15192,2.40855,-5.00846e-06
-1.15192,2.61799,0.000521951
-1.15192,2.82743,3.57728e-05
-1.15192,3.03687,0.000108908
-0.942478,-3.03687,0.000445654
-0.942478,-2.82743,0.000903603
-0.942478,-2.61799,0.00141082
-0.942478,-2.40855,0.00122888
-0.942478,-2.19911,0.000680626
-0.942478,-1.98968,0.000454919
-0.942478,-1.78024,0.000380183
-0.942478,-1.5708,5.2505e-05
-0.942478,-1.36136,-0.000199859
-0.942478,-1.15192,-0.000234629
-0.942478,-0.942478,-0.00037826
-0.942478,-0.733038,-9.95105e-05
-0.942478,-0.523599,-0.000291965
-0.942478,-0.314159,-0.000302004
-0.942478,-0.10472,7.11741e-05
-0.942478,0.10472,2.08782e-05
-0.942478,0.314159,1.398e-05
-0.942478,0.523599,-0.000192299
-0.942478,0.733038,-0.000361301
-0.942478,0.942478,-0.000150417
-0.942478,1.15192,-0.000114323
-0.942478,1.36136,-0.000136417
-0.942478,1.5708,-0.000343833
-0.942478,1.78024,-0.000153017
-0.942478,1.98968,1.44873e-05
-0.942478,2.19911,-0.000295226
-0.942478,2.40855,-0.00051092
-0.942478,2.61799,0.000182409
-0.942478,2.82743,0.000222899
-0.942478,3.03687,0.000364172
-0.733038,-3.03687,0.000669507
-0.733038,-2.82743,0.000969876
-0.733038,-2.61799,0.00104825
-0.733038,-2.40855,0.000999284
-0.733038,-2.19911,0.000434479
-0.733038,-1.98968,0.000121229
-0.733038,-1.78024,-0.000185742
-0.733038,-1.5708,1.74495e-05
-0.733038,-1.36136,-0.000152726
-0.733038,-1.15192,2.4814e-05
-0.733038,-0.942478,4.89218e-05
-0.733038,-0.733038,-0.00027549
-0.733038,-0.523599,-0.000196055
-0.733038,-0.314159,-0.000204305
-0.733038,-0.10472,-8.65365e-05
-0.733038,0.10472,7.10521e-05
-0.733038,0.314159,-4.82205e-05
-0.733038,0.523599,-0.000209596
-0.733038,0.733038,-0.000252442
-0.733038,0.942478,-0.000183472
-0.733038,1.15192,-4.04623e-06
-0.733038,1.36136,-0.000126121
-0.733038,1.5708,-0.000300919
-0.733038,1.78024,-0.00030532
-0.733038,1.98968,-0.000366185
-0.733038,2.19911,-0.000661485
-0.733038,2.40855,-0.000160377
-0.733038,2.61799,5.62612e-05
-0.733038,2.82743,0.00035164
-0.733038,3.03687,0.00021872
-0.523599,-3.03687,0.000737656
-0.523599,-2.82743,0.000864574
-0.523599,-2.61799,0.000691176
-0.523599,-2.40855,0.000702487
-0.523599,-2.19911,-4.31891e-05
-0.523599,-1.98968,5.67037e-05
-0.523599,-1.78024,-1.97726e-05
-0.523599,-1.5708,-0.000145378
-0.523599,-1.36136,-0.000126564
-0.523599,-1.15192,-0.000105845
-0.523599,-0.942478,-3.85281e-05
-0.523599,-0.733038,-0.000186978
-0.523599,-0.523599,-5.88628e-05
-0.523599,-0.314159,8.03919e-05
-0.523599,-0.10472,-7.15113e-06
-0.523599,0.10472,-6.54293e-05
-0.523599,0.314159,-0.00011486
-0.523599,0.523599,5.11302e-06
-0.523599,0.733038,-0.000240131
-0.523599,0.942478,-0.000220388
-0.523599,1.15192,-9.93127e-05
-0.523599,1.36136,-0.000157349
-0.523599,1.5708,-1.95716e-05
-0.523599,1.78024,-0.00024546
-0.523599,1.98968,-0.000183515
-0.523599,2.19911,-8.43745e-06
-0.523599,2.40855,-2.13729e-08
-0.523599,2.61799,0.00027513
-0.523599,2.82743,-1.66688e-05
-0.523599,3.03687,0.00075647
-0.314159,-3.03687,0.000379845
-0.314159,-2.82743,0.000421386
-0.314159,-2.61799,0.000497433
-0.314159,-2.40855,0.000182148
-0.314159,-2.19911,6.01948e-05
-0.314159,-1.98968,0.000256781
-0.314159,-1.78024,4.01414e-05
-0.314159,-1.5708,-0.000245363
-0.314159,-1.36136,-8.87656e-05
-0.314159,-1.15192,-0.000163914
-0.314159,-0.942478,-4.74734e-05
-0.314159,-0.733038,-4.77415e-05
-0.314159,-0.523599,-0.000180821
-0.314159,-0.314159,-1.32765e-05
-0.314159,-0.10472,-3.62807e-05
-0.314159,0.10472,-0.00015084
-0.314159,0.314159,5.41789e-05
-0.314159,0.523599,-6.97913e-05
-0.314159,0.733038,-7.47101e-05
-0.314159,0.942478,-0.000100445
-0.314159,1.15192,-1.46292e-05
-0.314159,1.36136,-1.58792e-05
-0.314159,1.5708,-0.000188792
-0.314159,1.78024,-1.82526e-05
-0.314159,1.98968,-0.000118665
-0.314159,2.19911,-3.80051e-05
-0.314159,2.40855,8.29748e-06
-0.314159,2.61799,0.000331976
-0.314159,2.82743,0.000107689
-0.314159,3.03687,9.68419e-06
-0.10472,-3.03687,0.000234959
-0.10472,-2.82743,0.000366337
-0.10472,-2.61799,0.000236047
-0.10472,-2.40855,0.000543315
-0.10472,-2.19911,0.000145839
-0.10472,-1.98968,0.000106506
-0.10472,-1.78024,0.000130756
-0.10472,-1.5708,-7.78249e-05
-0.10472,-1.36136,6.09078e-05
-0.10472,-1.15192,-3.64135e-06
-0.10472,-0.942478,-6.8265e-05
-0.10472,-0.733038,5.02357e-05
-0.10472,-0.523599,0.000144903
-0.10472,-0.314159,-4.23767e-05
-0.10472,-0.10472,-3.6133e-06
-0.10472,0.10472,5.5641e-05
-0.10472,0.314159,0.000133056
-0.10472,0.523599,-3.99621e-05
-0.10472,0.733038,-5.43416e-05
-0.10472,0.942478,-0.000187553
-0.10472,1.15192,-9.38012e-05
-0.10472,1.36136,-7.27791e-05
-0.10472,1.5708,9.11413e-05
-0.10472,1.78024,4.61449e-05
-0.10472,1.98968,-0.000222633
-0.10472,2.19911,0.000202296
-0.10472,2.40855,6.06799e-05
-0.10472,2.61799,-7.1632e-05
-0.10472,2.82743,-6.33022e-05
-0.10472,3.03687,0.000248592
0.10472,-3.03687,-1.22874e-05
0.10472,-2.82743,0.00011721
0.10472,-2.61799,0.000547726
0.10472,-2.40855,0.000251837
0.10472,-2.19911,-3.27634e-05
0.10472,-1.98968,-4.24091e-05
0.10472,-1.78024,-0.000249927
0.10472,-1.5708,-0.000144891
0.10472,-1.36136,0.000115893
0.10472,-1.15192,-9.74806e-05
0.10472,-0.942478,0.000115951
0.10472,-0.733038,0.000158016
0.10472,-0.523599,-9.61902e-06
0.10472,-0.314159,-6.01034e-05
0.10472,-0.10472,-1.3202e-05
0.10472,0.10472,9.05581e-05
0.10472,0.314159,9.53933e-05
0.10472,0.523599,-8.35847e-05
0.10472,0.733038,-3.81279e-05
0.10472,0.942478,-5.58967e-05
0.10472,1.15192,-6.88188e-05
0.10472,1.36136,-4.28993e-05
0.10472,1.5708,-0.000107503
0.10472,1.78024,-0.00038293
0.10472,1.98968,-6.99763e-05
0.10472,2.19911,-0.000271746
0.10472,2.40855,0.000141196
0.10472,2.61799,-0.000152787
0.10472,2.82743,0.000123091
0.10472,3.03687,6.66052e-05
0.314159,-3.03687,0.000673524
0.314159,-2.82743,0.000582298
0.314159,-2.61799,0.000317427
0.314159,-2.40855,9.33908e-05
0.314159,-2.19911,0.000130747
0.314159,-1.98968,-0.000130912
0.314159,-1.78024,-3.13817e-05
0.314159,-1.5708,-0.000346585
0.314159,-1.36136,-0.000212331
0.314159,-1.15192,-0.000192946
0.314159,-0.942478,-4.4988e-05
0.314159,-0.733038,0.000139179
0.314159,-0.523599,0.000173325
0.314159,-0.314159,0.000115849
0.314159,-0.10472,0.000116827
0.314159,0.10472,0.000107794
0.314159,0.314159,2.98303e-06
0.314159,0.523599,5.97544e-06
0.314159,0.733038,-0.000145743
0.314159,0.942478,-4.00855e-05
0.314159,1.15192,-0.000194443
0.314159,1.36136,-0.000170234
0.314159,1.5708,-1.57338e-05
0.314159,1.78024,-0.000139614
0.314159,1.98968,-1.34449e-06
0.314159,2.19911,-0.000113583
0.314159,2.40855,0.000138921
0.314159,2.61799,-0.000201416
0.314159,2.82743,0.000111073
0.314159,3.03687,6.36948e-05
0.523599,-3.03687,0.000412298
0.523599,-2.82743,0.000247642
0.523599,-2.61799,0.000507564
0.523599,-2.40855,-0.000180928
0.523599,-2.19911,0.000272987
0.523599,-1.98968,-0.000133881
0.523599,-1.78024,-0.000242606
0.523599,-1.5708,-0.000357445
0.523599,-1.36136,-0.000112965
0.523599,-1.15192,-3.93809e-05
0.523599,-0.942478,-0.00031035
0.523599,-0.733038,-4.67611e-05
0.523599,-0.523599,-9.57014e-05
0.523599,-0.314159,6.36792e-06
0.523599,-0.10472,0.00012208
0.523599,0.10472,0.000108837
0.523599,0.314159,-0.00012328
0.523599,0.523599,-1.77291e-05
0.523599,0.733038,-5.37185e-05
0.523599,0.942478,3.28121e-05
0.523599,1.15192,-0.000128404
0.523599,1.36136,-8.47476e-05
0.523599,1.5708,-0.000177032
0.523599,1.78024,-0.000266332
0.523599,1.98968,-0.000126344
0.523599,2.19911,7.43069e-05
0.523599,2.40855,-0.000182093
0.523599,2.61799,1.34901e-05
0.523599,2.82743,1.07415e-05
0.523599,3.03687,0.000324935
0.733038,-3.03687,0.000442203
0.733038,-2.82743,0.000705194
0.733038,-2.61799,0.000621794
0.733038,-2.40855,0.000569861
0.733038,-2.19911,0.000315716
0.733038,-1.98968,-0.00012208
0.733038,-1.78024,0.000146994
0.733038,-1.5708,-0.000198574
0.733038,-1.36136,1.24379e-05
0.733038,-1.15192,3.62175e-05
0.733038,-0.942478,3.42147e-05
0.733038,-0.733038,-3.73975e-06
0.733038,-0.523599,-5.7034e-05
0.733038,-0.314159,1.24688e-06
0.733038,-0.10472,0.000187724
0.733038,0.10472,0.000127638
0.733038,0.314159,3.30883e-05
0.733038,0.523599,-0.000190493
0.733038,0.733038,-0.000172359
0.733038,0.942478,-6.1396e-05
0.733038,1.15192,3.18427e-05
0.733038,1.36136,-0.000100834
0.733038,1.5708,2.49948e-05
0.733038,1.78024,-9.5274e-06
0.733038,1.98968,-0.00014595
0.733038,2.19911,1.75329e-06
0.733038,2.40855,-0.000133538
0.733038,2.61799,-0.000346719
0.733038,2.82743,0.000273758
0.733038,3.03687,0.000375702
0.942478,-3.03687,0.000500154
0.942478,-2.82743,0.000577839
0.942478,-2.61799,0.000118947
0.942478,-2.40855,0.000344782
0.942478,-2.19911,0.000241877
0.942478,-1.98968,-0.000214002
0.942478,-1.78024,-0.000209363
0.942478,-1.5708,4.04066e-05
0.942478,-1.36136,-0.000364524
0.942478,-1.15192,-0.000339109
0.942478,-0.942478,-0.000198864
0.942478,-0.733038,-2.20886e-05
0.942478,-0.523599,-0.000220287
0.942478,-0.314159,-2.41363e-05
0.942478,-0.10472,-0.000113812
0.942478,0.10472,9.55933e-05
0.942478,0.314159,4.38999e-05
0.942478,0.523599,-5.88268e-05
0.942478,0.733038,-1.82869e-05
0.942478,0.942478,-2.78928e-05
0.942478,1.15192,4.57133e-05
0.942478,1.36136,-7.67739e-05
0.942478,1.5708,-2.45832e-05
0.942478,1.78024,3.59047e-05
0.942478,1.98968,2.41155e-05
0.942478,2.19911,-0.000192426
0.942478,2.40855,-8.02925e-05
0.942478,2.61799,-0.000122108
0.942478,2.82743,0.000481521
0.942478,3.03687,-3.1733e-05
1.15192,-3.03687,0.000163558
1.15192,-2.82743,0.000410336
1.15192,-2.61799,0.000299683
1.15192,-2.40855,0.000946898
1.15192,-2.19911,7.42988e-05
1.15192,-1.98968,-1.09485e-05
1.15192,-1.78024,-3.73387e-05
1.15192,-1.5708,-0.000173607
1.15192,-1.36136,-0.000232531
1.15192,-1.15192,-0.000177716
1.15192,-0.942478,-0.00018736
1.15192,-0.733038,-3.6352e-05
1.15192,-0.523599,-0.000247162
1.15192,-0.314159,-0.000167803
1.15192,-0.10472,4.70132e-05
1.15192,0.10472,-3.9818e-05
1.15192,0.314159,0.000104214
1.15192,0.523599,6.09108e-06
1.15192,0.733038,0.00018681
1.15192,0.942478,3.22457e-05
1.15192,1.15192,-7.07354e-05
1.15192,1.36136,0.000286442
1.15192,1.5708,7.40676e-05
1.15192,1.78024,0.00037283
1.15192,1.98968,-6.74742e-05
1.15192,2.19911,-8.46076e-05
1.15192,2.40855,0.00019722
1.15192,2.61799,2.04522e-05
1.15192,2.82743,-0.000104543
1.15192,3.03687,-3.67922e-05
1.36136,-3.03687,-4.54318e-05
1.36136,-2.82743,0.000237446
1.36136,-2.61799,0.000437124
1.36136,-2.40855,0.000839602
1.36136,-2.19911,0.000311746
1.36136,-1.98968,-0.000188003
1.36136,-1.78024,0.00029272
1.36136,-1.5708,0.000130855
1.36136,-1.36136,-0.000117789
1.36136,-1.15192,-0.000439527
1.36136,-0.942478,-0.000576172
1.36136,-0.733038,-0.000242104
1.36136,-0.523599,-7.1008e-05
1.36136,-0.314159,-5.38911e-05
1.36136,-0.10472,-5.9538e-05
1.36136,0.10472,-8.43689e-05
1.36136,0.314159,-0.000251182
1.36136,0.523599,-2.12832e-05
1.36136,0.733038,-1.22968e-05
1.36136,0.942478,0.000199312
1.36136,1.15192,0.000208782
1.36136,1.36136,6.35503e-05
1.36136,1.5708,0.000377476
1.36136,1.78024,0.000726034
1.36136,1.98968,0.000113762
1.36136,2.19911,2.34364e-05
1.36136,2.40855,0.00033101
1.36136,2.61799,-0.00019999
1.36136,2.82743,-0.000397648
1.36136,3.03687,-0.000114661
1.5708,-3.03687,-0.000175165
1.5708,-2.82743,0.000168568
1.5708,-2.61799,0.000213387
1.5708,-2.40855,0.000581372
1.5708,-2.19911,0.000371943
1.5708,-1.98968,0.000492738
1.5708,-1.78024,0.00039427
1.5708,-1.5708,-0.000179032
1.5708,-1.36136,-0.000483691
1.5708,-1.15192,-0.000293523
1.5708,-0.942478,-0.000439864
1.5708,-0.733038,-0.000446305
1.5708,-0.523599,-0.000154512
1.5708,-0.314159,4.36515e-05
1.5708,-0.10472,-0.000147414
1.5708,0.10472,-9.28537e-05
1.5708,0.314159,7.86849e-06
1.5708,0.523599,-0.000176468
1.5708,0.733038,-0.000153153
1.5708,0.942478,0.000121492
1.5708,1.15192,0.00059159
1.5708,1.36136,0.000356048
1.5708,1.5708,0.000699772
1.5708,1.78024,0.000548099
1.5708,1.98968,0.00069764
1.5708,2.19911,0.000612261
1.5708,2.40855,0.000215125
1.5708,2.61799,-0.000395332
1.5708,2.82743,-0.000584798
1.5708,3.03687,-6.063e-05
1.78024,-3.03687,-0.000134804
1.78024,-2.82743,-0.000494633
1.78024,-2.61799,-0.000410845
1.78024,-2.40855,0.00054495
1.78024,-2.19911,0.000629908
1.78024,-1.98968,0.00107045
1.78024,-1.78024,-5.1965e-05
1.78024,-1.5708,-0.000303273
1.78024,-1.36136,-0.000143168
1.78024,-1.15192,-0.000142132
1.78024,-0.942478,-0.000196322
1.78024,-0.733038,-0.00037103
1.78024,-0.523599,-0.000281872
1.78024,-0.314159,0.000114792
1.78024,-0.10472,-7.02322e-06
1.78024,0.10472,-8.25473e-05
1.78024,0.314159,-1.93688e-05
1.78024,0.523599,-0.000287298
1.78024,0.733038,-9.62497e-05
1.78024,0.942478,0.000116528
1.78024,1.15192,0.000439943
1.78024,1.36136,0.000613907
1.78024,1.5708,0.000613873
1.78024,1.78024,0.000925014
1.78024,1.98968,0.00132728
1.78024,2.19911,0.0013354
1.78024,2.40855,0.00069244
1.78024,2.61799,0.00017504
1.78024,2.82743,-0.000542818
1.78024,3.03687,-0.00108208
1.98968,-3.03687,-0.00117024
1.98968,-2.82743,-0.0012095
1.98968,-2.61799,-0.000778248
1.98968,-2.40855,0.000345538
1.98968,-2.19911,0.000240744
1.98968,-1.98968,0.000454803
1.98968,-1.78024,-0.000175695
1.98968,-1.5708,-0.000362933
1.98968,-1.36136,-1.44111e-05
1.98968,-1.15192,-0.000246477
1.98968,-0.942478,-1.92236e-05
1.98968,-0.733038,-0.000332531
1.98968,-0.523599,-0.000297587
1.98968,-0.314159,-0.000216286
1.98968,-0.10472,-0.000412519
1.98968,0.10472,-0.000240965
1.98968,0.314159,-3.03472e-06
1.98968,0.523599,-0.000265755
1.98968,0.733038,-0.000387678
1.98968,0.942478,-0.00030794
1.98968,1.15192,0.000262102
1.98968,1.36136,0.000228293
1.98968,1.5708,0.000970407
1.98968,1.78024,0.00155265
1.98968,1.98968,0.00150398
1.98968,2.19911,0.0020413
1.98968,2.40855,0.00109133
1.98968,2.61799,0.000259769
1.98968,2.82743,-4.38333e-05
1.98968,3.03687,-0.00150348
2.19911,-3.03687,-0.00171922
2.19911,-2.82743,-0.00154911
2.19911,-2.61799,-0.00119107
2.19911,-2.40855,-0.000607833
2.19911,-2.19911,0.00026019
2.19911,-1.98968,0.000284491
2.19911,-1.78024,0.000256125
2.19911,-1.5708,-0.000194176
2.19911,-1.36136,-0.000293061
2.19911,-1.15192,-0.000150043
2.19911,-0.942478,7.11072e-05
2.19911,-0.733038,-0.000178444
2.19911,-0.523599,9.72942e-05
2.19911,-0.314159,-5.98818e-05
2.19911,-0.10472,-9.9909e-05
2.19911,0.10472,-0.000295635
2.19911,0.314159,1.90489e-05
2.19911,0.523599,-0.000362506
2.19911,0.733038,-0.000373338
