theta1,theta3,density
2.61799,-0.314159,0.0174882
2.61799,-0.10472,0.0167469
2.61799,0.10472,0.016522
2.61799,0.314159,0.017303
2.61799,0.523599,0.0186766
2.61799,0.733038,0.0205191
2.61799,0.942478,0.0229975
2.61799,1.15192,0.0263197
2.61799,1.36136,0.0310518
2.61799,1.5708,0.0371008
2.61799,1.78024,0.0440945
2.61799,1.98968,0.051852
2.61799,2.19911,0.0616081
2.61799,2.40855,0.0689412
2.61799,2.61799,0.0760189
2.61799,2.82743,0.0799893
2.61799,3.03687,0.0818187
2.82743,-3.03687,0.086258
2.82743,-2.82743,0.0837961
2.82743,-2.61799,0.0771919
2.82743,-2.40855,0.0693808
2.82743,-2.19911,0.0618681
2.82743,-1.98968,0.0533216
2.82743,-1.78024,0.0463926
2.82743,-1.5708,0.0398806
2.82743,-1.36136,0.0343532
2.82743,-1.15192,0.0288747
2.82743,-0.942478,0.0253539
2.82743,-0.733038,0.0222804
2.82743,-0.523599,0.0203291
2.82743,-0.314159,0.0188306
2.82743,-0.10472,0.0181108
2.82743,0.10472,0.0178946
2.82743,0.314159,0.0184152
2.82743,0.523599,0.0203703
2.82743,0.733038,0.0222602
2.82743,0.942478,0.0246821
2.82743,1.15192,0.0287199
2.82743,1.36136,0.0334611
2.82743,1.5708,0.0394874
2.82743,1.78024,0.0467071
2.82743,1.98968,0.0547211
2.82743,2.19911,0.0636686
2.82743,2.40855,0.0717755
2.82743,2.61799,0.0797814
2.82743,2.82743,0.0854074
2.82743,3.03687,0.0873156
3.03687,-3.03687,0.0898297
3.03687,-2.82743,0.0869029
3.03687,-2.61799,0.080319
3.03687,-2.40855,0.0727813
3.03687,-2.19911,0.0633292
3.03687,-1.98968,0.055289
3.03687,-1.78024,0.0479961
3.03687,-1.5708,0.0413749
3.03687,-1.36136,0.0350248
3.03687,-1.15192,0.0304059
3.03687,-0.942478,0.0263591
3.03687,-0.733038,0.023387
3.03687,-0.523599,0.0210549
3.03687,-0.314159,0.0196629
3.03687,-0.10472,0.0183476
3.03687,0.10472,0.0187193
3.03687,0.314159,0.0196795
3.03687,0.523599,0.021309
3.03687,0.733038,0.0232342
3.03687,0.942478,0.0262762
3.03687,1.15192,0.0301009
3.03687,1.36136,0.0348468
3.03687,1.5708,0.0408496
3.03687,1.78024,0.0479331
3.03687,1.98968,0.0560007
3.03687,2.19911,0.0649892
3.03687,2.40855,0.0732214
3.03687,2.61799,0.0812089
3.03687,2.82743,0.0877636
3.03687,3.03687,0.0905777
