epoch,phase,learning_rate,training_loss,training_nll,training_fp_loss,validation_nll
27,pretrain,0.001,7.785717309828895,7.785717309828895,11263686.86124941,7.778338208560494
28,pretrain,0.001,7.787429068148176,7.787429068148176,1229073023.1952016,7.778362831784343
29,pretrain,0.001,7.782139844567288,7.782139844567288,49733329.481570646,7.778641232888896
30,pretrain,0.001,7.781184190432201,7.781184190432201,85070924.25384416,7.778185650214616
31,pretrain,0.001,7.782199990916282,7.782199990916282,1666216916.3788266,7.777867796063537
32,pretrain,0.001,7.785272126025476,7.785272126025476,3607702.935163718,7.778072818721924
33,pretrain,0.001,7.78025611030456,7.78025611030456,53224316.08261297,7.777858296433916
34,pretrain,0.001,7.783515700872772,7.783515700872772,151319393.17196888,7.777879930266105
35,pretrain,0.001,7.784755522296212,7.784755522296212,3166242.687112867,7.777696682161075
36,pretrain,0.001,7.784588584822279,7.784588584822279,426489405.5301165,7.778140161617528
37,pretrain,0.001,7.7817385212226835,7.7817385212226835,1460641001849.805,7.7777777269406165
38,pretrain,0.001,7.7807564238640605,7.7807564238640605,1016110844.3817003,7.777486436739845
39,pretrain,0.001,7.785753806422772,7.785753806422772,22773771.50670915,7.777405818482404
40,pretrain,0.001,7.784663596227724,7.784663596227724,160972159.44975507,7.7777082052070465
41,pretrain,0.001,7.785209581671203,7.785209581671203,3032681511.5443707,7.777265685919919
42,pretrain,0.001,7.782200062886448,7.782200062886448,5429716.066991162,7.777074088507179
43,pretrain,0.001,7.783269141783437,7.783269141783437,25946648.09768353,7.777206302388186
44,pretrain,0.001,7.784420097242993,7.784420097242993,22313800.831788924,7.77738480418476
45,pretrain,0.001,7.784139831006741,7.784139831006741,6604097.28950648,7.777241893799124
46,pretrain,0.001,7.779485934168735,7.779485934168735,2896599.278425306,7.776883422975752
47,pretrain,0.001,7.782144860324297,7.782144860324297,135715075.98772734,7.776679160104586
48,pretrain,0.001,7.780694633639394,7.780694633639394,3069120.563782542,7.777216966730041
49,pretrain,0.001,7.782197003831181,7.782197003831181,51387160.58268603,7.777079033460829
50,pretrain,0.001,7.781424092830466,7.781424092830466,6337898.12828053,7.776798729790734
51,joint,0.001,1208850.9450046306,7.869685682714396,12088430.75318948,7.9594945166241
52,joint,0.001,395819.73769234825,8.00407862800602,3958117.3361372016,8.017950912051363
53,joint,0.001,1192609.706426711,8.031463340710193,11926016.749633698,8.03270938151462
54,joint,0.001,324.47307653957745,8.060692938758903,3164.123836008187,8.07444072595492
55,joint,0.001,2032.5173022968943,8.096800444689366,20244.205018522047,8.111281478198148
56,joint,0.001,74250.72434646227,8.112736672228179,742426.1160978996,8.111047923343989
57,joint,0.001,1402.750943263474,8.122955220264076,13946.279880432101,8.118629664078812
58,joint,0.001,52524.57868209183,8.130138911309844,525164.4854318051,8.137296885240994
59,joint,0.001,239667.88404880872,8.139744768683814,2396597.4430404,8.139028033214116
60,joint,0.001,38779.39298351061,8.1455782400328,387712.4740527055,8.139537422342041
61,joint,0.001,217670.38956632343,8.15046183077336,2176622.3910449264,8.147111525095735
62,joint,0.001,41.34131490700371,8.157078840650003,331.8423606635372,8.158636923409095
63,joint,0.001,15946332048.064304,8.161225103400522,159463320399.03088,8.1637387657259
64,joint,0.001,239781.78860120088,8.169881719636523,2397736.1871948116,8.171477946031057
65,joint,0.001,262420.5357451408,8.17826373172076,2624123.5748140905,8.181036098018438
66,joint,0.001,174390.16492148448,8.184454605133965,1743819.804668794,8.19466571984979
67,joint,0.0005,1218006.532706809,8.19772128431601,12179983.349855227,8.195582409440764
68,joint,0.0005,6159891.649879477,8.19948887120405,61598834.50390607,8.197079188588962
69,joint,0.0005,2588178.7921431563,8.202828569650144,25881705.89314587,8.200218962652663
70,joint,0.0005,10021.195094336339,8.206242399521601,100129.88851936819,8.206722187571556
71,joint,0.0005,223.75479684919645,8.20906273222617,2155.4573411697033,8.204828334500162
72,joint,0.0005,112.10343300161087,8.213813112396723,1038.8961988921415,8.212638589311512
73,joint,0.0005,3802169.7373100654,8.218522748463094,38021615.18787316,8.220086695069746
74,joint,0.0005,146.23863388189665,8.221876448115824,1380.1675743378087,8.220819693558127
75,joint,0.0005,82749939717.11986,8.22069109305648,827499397088.9912,8.224147705018275
76,joint,0.0005,303.58806902385305,8.229146248251391,2953.5892277560183,8.225777601324413
77,joint,0.0005,268.3281441190167,8.228083930585903,2601.0006018843087,8.227449826347534
78,joint,0.0005,146.22159479151188,8.228580703955318,1379.9301408755657,8.22960414574761
79,joint,0.0005,26.646484337822013,8.235217133055983,184.1126720476603,8.232803989845808
80,joint,0.0005,2697.9256260429956,8.234684903648542,26896.90941139349,8.236796537720052
81,joint,0.0005,203466.8996704421,8.238543695195194,2034586.611267469,8.24066814361278
