event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,1,-0.014425967538715945,-0.014425967538715945,-0.014425967538715945,-1.5304355427700997,-1.1232194291095816,0.5195610278125169,-1.0507646532755068,469.36392473095572,0.015731355044184811,608,434.7330016583748,608,434.7330016583748
2,2,-0.069202339668080093,-0.083628307206796038,-0.041814153603398019,-0.97496459836005633,-1.0217168851707461,0.61154699346093844,-1.3372591842547916,439.19926212691729,0.014009374974129886,587,420.776886035313,399,254.13863305865246
3,3,-0.12348321834497078,-0.20711152555176682,-0.069037175183922272,-0.73062877519249259,-0.96537627857412978,0.60421104266437797,-1.5694218330075751,450.89033221333176,0.0075327983564142317,564,418.09250398724083,294,180.66436940041351
4,4,-0.22750924692950836,-0.43462077248127517,-0.10865519312031879,-0.20769062564114246,-0.78646860055898427,0.6537130350747985,-1.8799484724717426,410.2983230791271,0.0079996522468358915,543,383.81259150805272,215,108.12291194060631
5,5,-0.13910313415246378,-0.57372390663373896,-0.11474478132674779,-0.91237613915423166,-1.1224766496649654,0.59502476802010484,-1.4675403292932643,464.1670877666312,0.0060487455115464973,572,431.51275720164608,167,76.371158048069915
6,6,-0.14813026235950755,-0.7218541689932465,-0.12030902816554108,-0.6252802027257478,-1.0169446830692985,0.88208451825551526,-1.727425978919265,418.99692541493823,0.0087033973462031389,545,390.38570364854803,138,62.721378155281734
7,7,-0.1366146618375268,-0.8584688308307733,-0.12263840440439619,-0.25519550896842397,-0.75769968610427874,0.56735265743132202,-1.6936638451986952,433.13866599185394,0.0069904130207165908,553,406.42480620155038,117,54.93953683328094
8,8,-0.12310068481539282,-0.98156951564616612,-0.12269618945577077,-0.35601647474779208,-0.6638242810781777,0.97014322999842928,-1.7059672293178498,401.04735656851608,0.0078420602485450661,537,387.50036954915004,102,48.875547683415682
9,9,-0.18352340787901777,-1.1650929235251839,-0.12945476928057598,-0.53046373563292304,-1.0866222494332223,0.63342978653638826,-1.8103508270681574,425.38044685899183,0.0072945953480040874,545,396.58698940998488,89,42.431854969245713
10,10,-0.11742810686838556,-1.2825210303935695,-0.12825210303935694,-0.67585346528238555,-0.79833437033962174,0.66166650135993155,-1.6054862821457487,452.99585608527258,0.0072497107049459822,556,427.29258353708229,79,41.439140056908002
11,11,-0.17825728905590399,-1.4607783194494735,-0.13279802904086122,-0.78393071850858909,-0.76672008141241543,0.72369557077183122,-1.5478051959155033,451.26153318005021,0.0078446005003190919,577,431.15789473684208,74,36.885324328127197
12,12,-0.18958228004053357,-1.650360599490007,-0.13753004995750059,-0.68420012118887297,-0.83299710775729074,0.70965739989960785,-1.7720946309554422,401.86838599053817,0.0091443009485714759,541,381.57787481804951,66,35.022578490313961
13,13,-0.18115194589461403,-1.831512545384621,-0.14088558041420163,-0.47762671903463577,-0.79101327227577289,0.82344915859186296,-1.6827183146351581,429.67820804292973,0.0074397438083708576,563,412.50039339103068,60,31.187198857890667
14,14,-0.061164942412394119,-1.8926774877970152,-0.13519124912835823,-0.45682190864105809,-0.88630900763686682,0.75010164271935265,-1.6792253920263018,433.67698252676303,0.0093929554131019673,564,413.80268350434096,56,29.027128778651313
15,15,-0.16421480376110509,-2.0568922915581203,-0.13712615277054135,-0.25282169819412381,-0.78336990749453972,0.83190380169266998,-1.8444099315102147,401.76674105932716,0.0082965742262482434,536,382.69197080291968,53,28.872074453439065
16,16,-0.15590654469468834,-2.2127988362528086,-0.13829992726580054,-0.53644017635250163,-0.66032374440177521,0.72986603928816485,-1.5672338307785207,427.78182784394841,0.0072483876879148269,550,401.13848508033664,49,26.966772965744266
17,17,-0.12740594374823822,-2.3402047800010468,-0.13765910470594392,-0.66175296558293928,-0.70926082801435575,0.67341724493502497,-1.593082245320129,417.68609226770462,0.0072272741340355818,547,392.43113772455092,48,25.265673943424414
18,18,-0.18614411346144255,-2.5263488934624894,-0.14035271630347163,-0.41656872266460149,-0.94220660346780327,0.84258231950595885,-1.7382427089477615,398.24296518919925,0.011516376253328405,537,375.29563350035789,48,24.99227762417771
19,19,-0.27197736716782206,-2.7983262606303114,-0.14728032950685849,-0.32414276243340601,-0.69485898826438075,0.69586023923085516,-1.8912573275237057,399.61702936347695,0.0099246893292516108,541,383.53182150694954,44,23.78910113889015
20,20,-0.31275938828347538,-3.1110856489137868,-0.15555428244568933,-0.33479328755909166,-0.59105301723970571,0.68205388554598323,-2.0552413349746792,356.85421789202235,0.010732221218800426,523,345.83641160949867,43,23.900802334062728
