model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,guided,10,2,0.10000000000000001,10,1024,500,20,0.25,0.00050000000000000001,0.29999999999999999,2026086003,1,5,80,-0.15483135844434473,-2.3287852082354932,0.58669791363557966,851.15576696222956,737.39521800281295,18.4738548273432,826,35,0,5.3357764141376203,7.2125665565771788e-08
