event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.25,0.057676081340090057,0.057676081340090057,0.23070432536036023,-2.7526355234351487,-2.461761898944931,0.53115877428356217,-0.038156175880277199,941.28113427715903,0.0017551990114157711,893,815.37791601866252,893,815.37791601866252
2,0.5,0.010886824639541715,0.068562905979631772,0.13712581195926354,-2.6970394150176902,-2.2979373880630911,0.33005700738535065,-0.32339459171647206,923.23378809745441,0.0017216297276917794,888,809.08641975308637,773,640.93887530562347
3,0.75,-0.0038127609486213743,0.064750145031010398,0.086333526708013864,-2.4526726999267607,-1.9844530448650117,0.26528650752235794,-0.42215791273162645,912.58498292886077,0.0020214344132613656,885,805.357910906298,671,517.04930966469431
4,1,-0.011772371625529132,0.052977773405481265,0.052977773405481265,-2.438361796606288,-1.9592842798923285,0.64413974903249571,-0.42536642478794362,913.76146765029819,0.0017195577709493951,873,790.78129713423834,587,425.21330089213302
5,1.25,-0.03571830176018409,0.017259471645297175,0.013807577316237741,-2.3341140804884462,-1.9058875401478894,0.19940137242721689,-0.62977347014281482,898.11943854469916,0.0017295253223069201,865,781.3532041728763,520,359.1013698630137
6,1.5,-0.01626544733281321,0.00099402431248396539,0.00066268287498931022,-2.2553487453990355,-1.8823923066470769,0.72008838710150991,-0.57840470069397742,894.61445592858331,0.0017975451189708416,869,786.0389805097451,458,301.31494252873563
7,1.75,-0.031497131528160693,-0.030503107215676728,-0.017430346980386702,-2.7608873428914769,-2.1827175769892886,0.65883105943762355,-0.64372421302038096,897.79352300754874,0.0019218804071948195,870,787.21921921921921,405,254.13863305865246
8,2,-0.023971661610254102,-0.05447476882593083,-0.027237384412965415,-2.0934175710863334,-1.7822281614410831,0.878694101622148,-0.63439662261372709,898.83565087849456,0.0018211732988219901,871,788.40300751879704,366,221.03204047217537
9,2.25,-0.03243163001560756,-0.08690639884153839,-0.03862506615179484,-1.9575675683149101,-1.7597234770028931,0.51568168756441568,-0.69698408271988821,892.63435122520968,0.0017614903282580326,866,782.51940298507463,330,190.09717186366933
10,2.5,-0.032183266797478183,-0.11908966563901657,-0.047635866255606632,-2.408869352988023,-1.8991623337279084,0.56294689924164487,-0.6948822264248794,896.74850983393219,0.0017872368274192512,858,773.28613569321533,303,168.09490221224752
11,2.75,-0.029008211126099859,-0.14809787676511643,-0.053853773369133245,-2.2506004869288749,-1.8143844066027768,0.22312987668074943,-0.5628855464311594,901.69561604909018,0.0017554032062837897,864,780.19047619047615,282,146.36739251814629
12,3,-0.047956899107703954,-0.19605477587282039,-0.0653515919576068,-2.3415078452669458,-1.9646954800560219,0.49624406881946748,-0.78450905005221194,885.64607319743561,0.0019544589789590484,853,767.62518301610544,264,135.68530020703935
13,3.25,-0.051073461007947074,-0.24712823688076746,-0.076039457501774599,-2.1758982666720335,-1.7539550617884589,0.84439268073636975,-0.82419149001073655,882.12326723879198,0.001937140083668662,858,773.28613569321533,241,126.18243080625751
14,3.5,-0.030910944452146261,-0.27803918133291372,-0.0794397660951182,-1.9579007214052804,-1.6872664134408035,0.65447217643552458,-0.71427273219570409,883.15692555781425,0.0017594729900523172,857,772.14727540500735,221,116.76792873051225
15,3.75,-0.012133561624206202,-0.29017274295711992,-0.077379398121898646,-2.2789715024413395,-2.0004372905663108,0.82439808131945214,-0.57196672287005934,892.86695329939164,0.0019467136522877495,867,783.68908819133037,204,106.02386248736097
16,4,-0.025482623457088849,-0.31565536641420877,-0.078913841603552193,-2.5830626513146431,-1.9002632809457842,0.79094693682280992,-0.55284954846737122,894.53661713657607,0.00188936458373309,873,790.78129713423834,190,99.883406363116791
17,4.25,-0.039875532721968199,-0.35553089913617697,-0.083654329208512235,-1.8264515754088233,-1.4811711492440365,0.47411561466846897,-0.78953189494670217,878.12641747623979,0.0020117692925852612,862,777.87537091988133,177,91.93196563212345
18,4.5,-0.03651964193157653,-0.3920505410677535,-0.087122342459500776,-2.6580458806816103,-2.3525782687580139,0.681722568944227,-0.72283513802286603,883.03546476806901,0.0019797325992258357,856,771.01176470588234,167,84.836245954692558
19,4.75,-0.05786230654585367,-0.44991284761360717,-0.094718494234443618,-2.4209936895459987,-2.0984824824915584,0.55132894177301883,-0.86031953721764809,880.02796232729361,0.0018465442156978755,844,757.64161849710979,160,78.686477562659462
20,5,-0.061787594495484655,-0.51170044210909182,-0.10234008842181837,-2.2376844034753138,-1.7848370528335258,0.72077919432900406,-0.88913796951173429,873.35341355597984,0.0019684686914556359,841,754.37122302158275,150,72.990115550605594
21,5.25,-0.052383536345478987,-0.56408397845457081,-0.10744456732468015,-3.1681828603794111,-2.310261139424965,1.0957330731477013,-0.81404132164624832,880.49903429770654,0.0020015019812969002,858,773.28613569321533,143,66.081169649609279
22,5.5,-0.051051489288977514,-0.61513546774354833,-0.11184281231700878,-2.1618697159215126,-2.021471588062056,0.61426747071103294,-0.8080539909290102,878.5724356204621,0.0020944985730839828,844,757.64161849710979,138,62.193119810201658
23,5.75,-0.066273627478341979,-0.6814090952218903,-0.11850592960380701,-1.8015274178002691,-1.4514324850114517,0.63811644959883107,-0.99410454405033466,872.08988489384114,0.0019444578680213203,844,757.64161849710979,134,60.090315186246421
24,6,-0.058955053892874254,-0.74036414911476456,-0.12339402485246076,-2.115852553736683,-1.9674330466320251,0.41699326926459007,-0.89623842411188637,874.27497450567819,0.0021795892564171731,841,753.28735632183907,128,57.582427237781438
25,6.25,-0.032894972366106501,-0.77325912148087106,-0.12372145943693937,-1.6056555380004203,-1.4498284134587482,0.29702437889794653,-0.63971297863231147,895.2750092776181,0.0020503157903489391,874,791.97583081570997,124,58.364466213959702
