event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.25,0.034757393003882697,0.034757393003882697,0.13902957201553079,-3.1070991792352718,-2.6903069699654094,0.36179675407729128,-0.20401227386172938,933.39061828238414,0.0017625352661759608,896,819.20000000000005,896,819.20000000000005
2,0.5,-0.025393972916814,0.0093634200870686968,0.018726840174137394,-2.4602769098816037,-1.9962890125360861,0.3594538080779614,-0.54760091380152043,909.35864658536252,0.0018239749406522294,871,788.40300751879704,767,640.15628815628816
3,0.75,-0.0090864288807752658,0.00027699120629343099,0.00036932160839124134,-2.0087174788984572,-1.6425374232050856,0.53643104657952945,-0.46669507282393913,906.93880079908558,0.0019355165673109859,882,801.66360856269114,671,522.71984047856427
4,1,-0.022144106727660429,-0.021867115521366998,-0.021867115521366998,-2.8269760553724681,-2.1581103449781684,1.0286516110530628,-0.60909424912045762,896.92232651276731,0.0021334870479074552,873,789.59036144578317,589,438.00167084377608
5,1.25,-0.04860329096479088,-0.070470406486157877,-0.056376325188926303,-2.5749121134024482,-2.0483705317292467,0.42063830788436479,-0.73066177456505288,888.80686213031902,0.0018191403167182318,860,775.5739644970414,522,373.42450142450144
6,1.5,-0.028166840200670507,-0.098637246686828384,-0.065758164457885585,-1.9082379944947194,-1.7178997426560911,0.80241894213501219,-0.61791549125027156,901.57524023137501,0.0018519674110928559,865,781.3532041728763,457,319.68780487804878
7,1.75,-0.028978736020139451,-0.12761598270696783,-0.072923418689695901,-1.8834558197589129,-1.7840886233741209,0.76809641252086691,-0.67433304690969798,894.81558990009671,0.0021229154446922678,874,791.97583081570997,408,274.06586513329847
8,2,-0.024018961069006473,-0.15163494377597431,-0.075817471887987153,-2.5873257688506901,-1.9826552842696894,0.61988012440462326,-0.53024829137326512,903.09789459810861,0.0021965099146485059,875,791.97583081570997,379,245.91369606003752
9,2.25,-0.029723391350671591,-0.1813583351266459,-0.08060370450073151,-2.2276539686250731,-1.9044031361999867,0.58655836894139923,-0.51317239069568676,905.87740130495547,0.0022305733157088662,878,795.58118361153265,355,225.50021505376344
10,2.5,-0.056727663713954435,-0.23808599884060033,-0.095234399536240133,-2.39981152019678,-1.848070194569345,0.47574839757293297,-0.82643785965505456,880.65074951119095,0.0020789271687915102,860,775.5739644970414,330,208.29876837504966
11,2.75,-0.016535477396526055,-0.25462147623712639,-0.092589627722591411,-1.0347081726129066,-1.0229429211040886,0.65420927874896162,-0.61306609420500158,893.23505296716849,0.002204821710386118,859,773.28613569321533,297,187.17886469118173
12,3,-0.011295468665458053,-0.26591694490258444,-0.088638981634194813,-1.940649599883604,-1.7128347117745448,0.8383727512267205,-0.6124309757886307,892.82742350583658,0.0021963695037352632,865,781.3532041728763,271,171.33594771241829
13,3.25,-0.046611689560165814,-0.31252863446275025,-0.096162656757769305,-2.6730865236125489,-2.211678556949694,0.44049350136159748,-0.78437633635380122,882.13214698609465,0.0021549377112695845,853,767.62518301610544,246,154.52048334806955
14,3.5,-0.056136671372626346,-0.3686653058353766,-0.10533294452439332,-2.1809614631582508,-1.9373978858695058,0.71624688547399029,-0.8781361093384723,879.01741273140863,0.0021531105130813831,858,773.28613569321533,235,140.10903260288615
15,3.75,-0.039887322359762223,-0.40855262819513882,-0.10894736751870368,-2.0873017261111548,-1.5692080990306418,0.15473659632077072,-0.71736495673169742,885.3448637788531,0.0020424972284689372,867,783.68908819133037,229,128.62806673209028
16,4,-0.028298566653651491,-0.43685119484879031,-0.10921279871219758,-2.5105655217784451,-2.0367865674876788,0.60892392338817569,-0.63690904073834642,892.31953636353001,0.0022127516196704168,863,777.87537091988133,215,119.91948764867338
17,4.25,-0.033084567881950022,-0.46993576273074034,-0.11057312064252714,-1.988799877747955,-1.4437110532715571,0.78656804506779832,-0.60213561665341542,891.74604850735204,0.002105272164436487,872,789.59036144578317,208,114.07484769364665
18,4.5,-0.029909374580430637,-0.49984513731117097,-0.11107669718026021,-2.2706759113424404,-2.0441424563591024,0.51960225855311959,-0.61659778736689241,890.84505969070483,0.0019952266124377482,868,784.86227544910184,197,104.711004593569
19,4.75,-0.031882856877688326,-0.5317279941888593,-0.11194273561870723,-1.3483956702460729,-1.2981682122036113,0.66648800366664107,-0.7113452131778697,882.10115874477071,0.002018709319618154,847,760.94049346879535,184,100.82461538461538
20,5,-0.025296974095557978,-0.55702496828441728,-0.11140499365688346,-2.2490450515446696,-1.8037127425998392,0.71978865339563258,-0.69424969131688619,883.71876236560047,0.0019451489874962959,859,774.42836041358942,180,100.76648087641745
21,5.25,-0.014510807687356575,-0.57153577597177385,-0.10886395732795692,-2.1266544945048071,-2.0007261572967661,0.27933003489543951,-0.55117214625435695,897.65873337381174,0.0019899153447752189,867,783.68908819133037,173,95.411828935395818
22,5.5,-0.028356324591505278,-0.59989210056327913,-0.1090712910115053,-2.1585402887515821,-1.7314316928658788,-0.012474737458599137,-0.6543307154079836,882.0281292418714,0.0020308080157643168,853,767.62518301610544,166,87.192416431066022
23,5.75,-0.039172106202507884,-0.63906420676578701,-0.11114160117665861,-2.4572888279531648,-2.0887505732229132,0.80167718318644143,-0.74262980953697633,883.15666274358784,0.0022762152359812092,851,764.26822157434401,157,84.781371280724457
24,6,-0.042110511950690821,-0.68117471871647783,-0.11352911978607964,-1.9494143618181978,-1.5722095911134191,-0.1077325403044731,-0.74481211597667785,884.48007389459815,0.0020678665190046516,865,780.19047619047615,151,83.207109982542448
25,6.25,-0.038943725584801747,-0.72011844430127958,-0.11521895108820474,-2.7934211617130553,-2.3828254386868597,0.70186130042218231,-0.74570574882943674,882.10674071735536,0.0020426678276471407,854,768.75073313782991,149,81.385904998447685
26,6.5,-0.019830238307537051,-0.73994868260881663,-0.11383825886289486,-1.9757109681702716,-1.7266305496475389,0.69724077013591046,-0.6175475898627476,888.89665213726721,0.0021608040776953988,860,775.5739644970414,140,76.594302410518623
27,6.75,-0.035178415144069497,-0.77512709775288613,-0.11483364411153868,-1.6881381101844148,-1.4671613309098959,0.81840144331902787,-0.74069052475559771,876.91579316077423,0.0019992217321392566,850,764.26822157434401,137,75.972757571366472
28,7,-0.033907385305745663,-0.80903448305863179,-0.11557635472266169,-2.2400314245089228,-2.0211107591457145,0.58379740624474574,-0.8204159052386103,875.31191061932213,0.0020183008371936896,856,771.01176470588234,133,73.563631261400303
29,7.25,-0.056347899275833058,-0.86538238233446485,-0.11936308721854688,-2.283897947534383,-1.8170386347672685,0.56498355953859414,-0.90292965418887483,870.44480268947211,0.0020013790108372657,851,765.38394160583937,124,68.813230082688023
30,7.5,-0.058332899378600978,-0.92371528171306583,-0.12316203756174211,-1.7753335288512777,-1.6534063433029633,0.385961609008318,-0.91396433564407342,877.21729369826107,0.0018524113022619641,849,763.15574963609902,116,63.937560975609756
