dataset,samples_total,samples_supported,support_fraction,mean_total_entropy,std_total_entropy,log_mean_exp_minus_total_entropy,log_ift_stream_bootstrap_low,log_ift_stream_bootstrap_high,exponential_weight_ess,unique_streams,rms_energy_balance_error
equilibrium_learned,16384,16167,0.98675537109375,0.00014926024055709545,0.3602711865211115,0.0843003555562234,0.0699524061960839,0.10253129410911041,6661.454500923138,32,0.00024800472793355194
driven_learned,32768,32337,0.986846923828125,52.11231014664381,18.332654146283556,-8.366340060275864,-13.613826594797054,-7.288804285069735,1.634223833694664,64,0.0003023734522614078
equilibrium_exact_gibbs,16384,16384,1.0,3.3016682535078903e-07,4.133406409036184e-05,-3.2931262339275236e-07,-1.1091908126648065e-06,3.4815031018098343e-07,16383.999972009538,32,0.00024800472793355194
