event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,0.1419840338093934,0.1419840338093934,0.070992016904696698,-0.048291211514372816,-0.71514754527965507,0.023001666082390806,-0.53164426383989094,0.054970321238694303,0,-0.6379228585990705,1439.2837714335892,0.0033062312790771661,1,2128,1372.7062673866797,2128,1372.7062673866797,1372.7062673866797
2,4,-0.10618392576350821,0.035800108045885182,0.0089500270114712954,0.21748195111845647,-0.62329723290506589,0.24455632130929511,-0.45676036675385101,0.041055958295298928,0,-0.74660928592271125,1199.4150634524294,0.0039125791969384788,1,1969,1160.8923332410739,1353,711.14004747371996,711.14004747371985
3,6,-0.075403198020381978,-0.039603089974496797,-0.0066005149957494664,0.30803290305884012,-0.64211901997802689,0.31253955240110837,-0.46829847073680542,0.050957427938678926,0,-0.70207576166081742,1186.5898215641259,0.004014010801915018,1,1921,1138.673544183521,943,453.16881854032738,453.16881854032727
4,8,-0.12583736548084445,-0.16544045545534125,-0.020680056931917656,0.2805608301050061,-0.58242747561630448,0.29226944674316019,-0.45102048385064597,0.04396128643856536,0,-0.74736406179754933,1198.0564289300044,0.0040053353359172233,1,1947,1143.7971093536951,723,328.11577876867716,328.1157787686771
5,10,-0.077049025854412534,-0.24248948130975378,-0.024248948130975379,0.25058232111779899,-0.64527815807087707,0.25716343680814802,-0.47203036612547872,0.01061970784187225,0,-0.73204937084740562,1164.0509012643438,0.0054542703889886423,1,1947,1125.8365320091264,587,259.17963294815547,259.17963294815542
6,12,-0.1346587925333651,-0.37714827384311889,-0.03142902282025991,0.3671858295346751,-0.55961110514112755,0.34192167379793881,-0.43943157427114021,0.077304400191336581,0,-0.75070607652012777,1171.8387813901704,0.0035429021851027583,1,1937,1139.4468894322195,491,220.18499658774738,220.18499658774735
7,14,-0.13523248997389725,-0.51238076381701614,-0.036598625986929721,0.31711671001109099,-0.59761496698398764,0.3323266086921644,-0.43933749480585826,0.046583148688459752,0,-0.7364536835654385,1179.2107359741758,0.0048992404109613561,1,1939,1134.6690112268361,408,167.93337604099935,167.93337604099935
8,16,-0.054985757095455057,-0.5673665209124712,-0.03546040755702945,0.29135074394834587,-0.60510713905727997,0.27719049638193816,-0.47935861082342607,0.072820831192060259,0,-0.70481999714896648,1212.3346981257832,0.0042705931550687994,1,1969,1179.5005624296964,352,153.06840866375927,153.06840866375927
9,18,-0.10161180131587333,-0.66897832222834452,-0.03716546234601914,0.27284190085621413,-0.66881108815523627,0.29695642144672924,-0.44532684822226998,0.062026643361144718,0,-0.70789381172219257,1164.7447147494588,0.0042670914744108151,1,1911,1120.5728025647877,308,132.5130797421964,132.51307974219637
10,20,-0.18014499135960094,-0.84912331358794546,-0.042456165679397272,0.37937942639473327,-0.53958450865059526,0.34706226657220912,-0.42254928247827239,0.025601756668768735,0,-0.73002037960041344,1217.3705800557532,0.004001450387957294,1,1950,1169.7961232742994,271,114.36255811100054,114.36255811100051
