model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,gauge_shift,control_scale,resample_threshold,observable_left_heat_coefficient,observable_right_heat_coefficient,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,mean_population_observable_rate,mean_log_likelihood_ratio_rate,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_root_weight_ess,resampling_events,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v2,controlled_exact,10,2,0.10000000000000001,30,4096,500,60,2,0.00050000000000000001,0.40000000000000002,0.10000000000000001,0.5,1,0,-0.40000000000000002,92001,5,15,30,-0.045818017492465272,0.3227813808115913,0.054286854261880409,0.32187272491815822,-0.24098320853699626,2199.1447660360091,2017.947558335338,101.59758741385784,101.59758741385782,30,2579,215,0,6.1864192507062636,-9.3156088194291682e-08
