event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,1,0.043924987313586961,0.043924987313586961,0.043924987313586961,0.025461053622755397,-0.6126090047304894,0.039339861664165955,-0.49986735595680015,0.041472790053953441,0,-0.22437337602969537,3097.5764939640262,0.0010172351457399327,1,3136,2747.6606616442841,3136,2747.6606616442841,2747.6606616442841
2,2,-0.07330174343830631,-0.02937675612471935,-0.014688378062359675,0.34631669849499247,-0.49667351701315526,0.34747036260302394,-0.34041379562097329,0.066768088679315163,0,-0.26411618538084619,2957.6269146774066,0.00087879303461429093,1,3035,2637.0977679974849,2527,2028.1934235976789,2028.1934235976785
3,3,-0.067316296358313821,-0.096693052483033171,-0.032231017494344393,0.40263076318652891,-0.47367787239985121,0.40134199312289065,-0.32833280028916839,0.039172399151642966,0,-0.26307261354932715,2964.1701886220071,0.00098413811643984243,1,3042,2642.9136735979837,2083,1589.3535430087154,1589.3535430087152
4,4,-0.066190192472474152,-0.16288324495550732,-0.040720811238876831,0.38258302358112878,-0.51086665608869863,0.38966905928508927,-0.34505944149732998,0.046233940253262204,0,-0.24717325191651757,2930.5896372251691,0.0012019310894398278,1,3055,2640.4180044066729,1811,1310.3105279600125,1310.3105279600122
5,5,-0.045093636238385137,-0.20797688119389246,-0.041595376238778493,0.29642547109975487,-0.4688371113461447,0.29323812819354145,-0.34309278783946567,0.064670044918812813,0,-0.24064501768260299,2976.7934805255104,0.00080455434270802664,1,3046,2652.9437065148641,1604,1110.1916357861303,1110.1916357861301
6,6,-0.033174195310975207,-0.24115107650486767,-0.040191846084144611,0.1481054368871543,-0.59711277055041867,0.23428524169799481,-0.37086812582494094,0.067843620381416614,0,-0.22879052147651199,3039.8039256085981,0.00078900600969453638,1,3126,2732.4456026058633,1461,971.12850196804811,971.128501968048
7,7,-0.062445687119284443,-0.30359676362415211,-0.043370966232021732,0.33234517877899056,-0.50824300996678218,0.33301207651897213,-0.324343089804291,0.068193588038340178,0,-0.23605496600224224,2973.7683632209196,0.00095558745895506973,1,3042,2640.4180044066729,1317,863.64748275507054,863.64748275507031
8,8,-0.061593313981712861,-0.36519007760586497,-0.045648759700733121,0.33855380036141114,-0.45036726423444551,0.33678906379175944,-0.33724802685284294,0.056146877904382921,0,-0.24518338318127791,2972.7183914307675,0.00097055596605247587,1,3030,2629.6576802507839,1200,766.85327726483229,766.85327726483217
9,9,-0.050499428724497086,-0.41568950633036206,-0.046187722925595781,0.32023621711323669,-0.42839681165977517,0.2765351443595831,-0.34797182829768253,0.049188065956441575,0,-0.25047268195756461,2978.3980082323737,0.00096816508591719339,1,3066,2658.8297939778131,1115,703.32925295547921,703.32925295547909
10,10,-0.048438391684769933,-0.46412789801513199,-0.046412789801513199,0.27119231306438485,-0.44217903568567857,0.31922162989161829,-0.29634361227465333,0.074337493069689953,0,-0.22601679612005696,2990.9920663703087,0.0011348202688386297,1,3048,2643.7466120390795,1036,655.76985616010006,655.76985616009995
