event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,1,0.19333074718400045,0.19333074718400045,0.19333074718400045,-0.50884521071638122,-1.2843548301376253,-0.39798102482306003,-1.0465065207345619,0.031239290286592208,0,-0.66382801312383233,2382.0842983084117,0.0017189651288622865,1,2741,2200.579223504722,2741,2200.579223504722,2200.5792235047215
2,2,-0.069397232959421018,0.12393351422457943,0.061966757112289717,0.28043874151079773,-0.90757928801706977,0.29978880438258432,-0.72545178099730534,0.056487375090163841,0,-0.72490200679523875,2095.1969574488394,0.0019779545237871166,1,2505,1938.6660503813266,1956,1363.3362587355762,1363.3362587355759
3,3,-0.024222232011250178,0.099711282213329255,0.033237094071109752,0.25194947573497301,-1.0685481977504783,0.26765131631516326,-0.82105159896580493,0.074387228195157182,0,-0.68344252978478937,2110.9954008115974,0.0022519462030735128,1,2506,1940.0111008325625,1530,1010.5539091675702,1010.5539091675699
4,4,-0.068650777163551169,0.031060505049778087,0.0077651262624445216,0.30777919979105006,-0.89934560752234294,0.30095355242367344,-0.71251316475542092,0.023624076259896543,0,-0.69632518909436658,2139.1271086034608,0.002052614896847659,1,2556,1986.4096613781671,1272,807.60643111581783,807.60643111581771
5,5,-0.041328608350314155,-0.010268103300536069,-0.0020536206601072136,0.21816744476480648,-0.98829187477345692,0.27126163005975168,-0.72656811201517846,0.07705355821416171,0,-0.68954932357749155,2112.4035259507523,0.0022949116772248562,1,2564,1971.4707403055229,1091,628.03084524968176,628.03084524968176
6,6,-0.02715532441094215,-0.037423427711478219,-0.0062372379519130368,0.20652855972782067,-1.0267394942615755,0.21663077699225361,-0.75461667985681891,0.012680866338892637,0,-0.65211792969141447,2166.268336117002,0.0024004982473485831,1,2586,2020.3776493256262,950,520.96683641783625,520.96683641783625
7,7,-0.050263279080326129,-0.087686706791804347,-0.012526672398829193,0.26451341158098679,-0.93627179760759827,0.25657487839816379,-0.71973473192451676,0.026169852372380568,0,-0.71708175000053709,2140.2414077578674,0.002364126191882792,1,2580,1997.7632769707072,829,446.36875432341827,446.36875432341822
8,8,-0.012997583251619815,-0.10068429004342416,-0.01258553625542802,0.23087106851742026,-0.99456057587353508,0.23464657342646766,-0.75945230789860863,0.029628673724468497,0,-0.67928357315157317,2161.3711755712284,0.0017892654058737976,1,2562,2000.144969003338,748,400.50646932442112,400.50646932442106
9,9,-0.027236172672433945,-0.12792046271585811,-0.014213384746206457,0.29842077454011046,-0.94912984047959015,0.27512454205095821,-0.7555738773281494,0.051230268569365786,0,-0.67050711352576586,2172.9013982083939,0.0020344150372339481,1,2576,2019.4049109292248,658,352.56621695456647,352.56621695456641
10,10,-0.013136558145235178,-0.14105702086109329,-0.014105702086109329,0.18009730167310847,-1.0918235588555771,0.19990572190454295,-0.81332626230218208,0.0050613333000662161,0,-0.70309824418977762,2125.3729980975422,0.001877982248900223,1,2556,1984.5299266619352,600,321.92063857548544,321.92063857548538
