case,mode,lambda_real,lambda_imag,I_equal,theta1,theta3,phi_real,phi_imag
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-1.413716694115407,0.5944219713335674,7.27956964536513e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-1.335176877775662,0.6162197591853071,7.546515556576396e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-1.2566370614359172,0.6385383519107375,7.819839488003108e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-1.1780972450961724,0.6611452829860905,8.096694545802866e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-1.0995574287564276,0.683795934921849,8.37408502972014e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-1.0210176124166828,0.7062376387256916,8.648916637028031e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.9424777960769379,0.7282140146230491,8.918049621023607e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.8639379797371931,0.7494694587482519,9.178353737147458e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.7853981633974483,0.7697536765883629,9.426763761658457e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.7068583470577035,0.7888261624045352,9.66033434872404e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.6283185307179586,0.8064605247129981,9.876293002284681e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.5497787143782138,0.8224485611613597,1.007208997889605e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.47123889803846897,0.8366039917089698,1.0245444006002883e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.39269908169872414,0.8487657667791685,1.0394382795119572e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.3141592653589793,0.8588008768092112,1.0517277448893406e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.23561944901923448,0.8666066011447118,1.0612870002118382e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.15707963267948966,0.872112147230484,1.0680293496033378e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,-0.07853981633974483,0.8752796452234255,1.0719084158816989e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.0,0.8761044781517395,1.07291854488719e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.07853981633974483,0.8746149432043957,1.0710943906817073e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.15707963267948966,0.870871255280175,1.0665096952483036e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.23561944901923448,0.8649639191798593,1.0592752950015646e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.3141592653589793,0.8570115114182896,1.0495364042908436e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.39269908169872414,0.8471579262116901,1.0374692427074559e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.47123889803846897,0.8355691524313795,1.0232770879913553e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.5497787143782138,0.8224296589124023,1.0071858493109226e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.6283185307179586,0.8079384742096233,9.894392663488114e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.7068583470577035,0.7923050534959185,9.702938477120488e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.7853981633974483,0.775745029640381,9.500136675035613e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.8639379797371927,0.7584759474875229,9.288651413208505e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,0.9424777960769379,0.7407130799378369,9.071119024324495e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.0210176124166832,0.7226654216212609,8.850098954429489e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.0995574287564276,0.7045319508321548,8.628027984836388e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.178097245096172,0.6864982430881009,8.407178760181244e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.2566370614359172,0.6687335103693934,8.189623529564512e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.3351768777756625,0.651388129024655,7.977203872126272e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.413716694115407,0.6345917067667919,7.77150702457407e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.4922565104551513,0.6184517254451036,7.57384925993504e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.5707963267948966,0.6030527817048981,7.385266588318109e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.6493361431346418,0.5884564325967441,7.206512866172727e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.7278759594743862,0.5747016380461626,7.038065214979736e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.8064157758141306,0.5618057772156642,6.880136468096535e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.8849555921538759,0.549766201552184,6.732694190102806e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,1.9634954084936211,0.5385622740653222,6.595485650756166e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.0420352248333655,0.5281578324518492,6.46806798956762e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.12057504117311,0.5185040033631094,6.349842680637209e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.199114857512855,0.5095422866576635,6.240093303855307e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.2776546738526005,0.5012078220986982,6.13802555040786e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.356194490192345,0.49343274679995663,6.042808339630527e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.434734306532089,0.4861495498954548,5.953614901863951e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.5132741228718345,0.4792943314495499,5.869662688591617e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.5918139392115798,0.4728098755188113,5.790251006593709e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.670353755551324,0.4666484524509694,5.714795336211458e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.7488935718910685,0.46077427282794237,5.642857383481889e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.827433388230814,0.45516552474523275,5.574170029614745e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.141592653589793,2.905973204570559,0.4498159371358299,5.5086564761886096e-17
