case,replicate,reference_mode,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt1e-3,6,0,-0.9401735849314701,0.0,1,0.009209782646185438,0.6220768232703023,0.0,-0.9493833675776555,0.0,500,7.993605777301127e-15
driven_dt1e-3,6,1,-1.7527488199044507,0.0,1,0.14033418614740611,0.38808088172623123,0.0,-1.8930830060518569,0.0,500,7.993605777301127e-15
driven_dt1e-3,6,2,-2.2396104765324987,0.0,1,0.30299845773350187,0.37972574542314186,0.0,-1.9366120187989968,0.0,500,7.993605777301127e-15
driven_dt1e-3,6,3,-2.3174426658637897,0.0,1,0.3532743518890631,0.2630638478238806,0.0,-2.6707170177528528,0.0,500,7.993605777301127e-15
driven_dt1e-3,6,4,-2.6524200481523486,3.060159041643113,1,0.47088340391543776,-0.011936339590187603,0.3314545708716298,-2.2072330162991487,3.213585528120277,500,7.993605777301127e-15
driven_dt1e-3,6,5,-2.7189907205137063,0.0,1,0.04827370276085352,0.2630638478238806,0.0,-2.6707170177528528,0.0,500,7.993605777301127e-15
driven_dt1e-3,6,6,-2.9604741803555354,5.370695425996387,1,0.47354918235094867,-0.18971579716353576,0.15405901847737144,-2.8179834078010164,4.919092494382709,500,7.993605777301127e-15
driven_dt1e-3,7,0,-0.9401735849314701,0.0,1,0.004381048910054419,0.6235805594967986,0.0,-0.9445546338415245,0.0,500,3.774758283725532e-15
driven_dt1e-3,7,1,-1.7527488199044507,0.0,1,0.07235916024566236,0.401497492849214,0.0,-1.825107980150113,0.0,500,3.774758283725532e-15
driven_dt1e-3,7,2,-2.2396104765324987,0.0,1,0.06633484408269341,0.3373488178210013,0.0,-2.1732756324498053,0.0,500,3.774758283725532e-15
driven_dt1e-3,7,3,-2.3174426658637897,0.0,1,0.1441670334139844,0.3373488178210013,0.0,-2.1732756324498053,0.0,500,3.774758283725532e-15
driven_dt1e-3,7,4,-2.6524200481523486,3.060159041643113,1,0.22965351690067518,-0.002138975884799917,0.29466615052729805,-2.4437718218248032,3.156110359899915,500,3.774758283725532e-15
driven_dt1e-3,7,5,-2.7189907205137063,0.0,1,0.0349602183275306,0.26131851516215815,0.0,-2.6840305021861757,0.0,500,3.774758283725532e-15
driven_dt1e-3,7,6,-2.9604741803555354,5.370695425996387,1,0.6052496068340292,-0.15617065521474288,0.14621362433644855,-3.084176731638299,4.778221995892655,500,3.774758283725532e-15
driven_dt1e-3,8,0,-0.9401735849314701,0.0,1,0.022128162937470885,0.6319008936372313,0.0,-0.9180454219939992,0.0,500,3.774758283725532e-15
driven_dt1e-3,8,1,-1.7527488199044507,0.0,1,0.13365469104478245,0.4450596039031553,0.0,-1.6190941288596683,0.0,500,3.774758283725532e-15
driven_dt1e-3,8,2,-2.2396104765324987,0.0,1,0.03997990762211501,0.3329325758407582,0.0,-2.1996305689103837,0.0,500,3.774758283725532e-15
driven_dt1e-3,8,3,-2.3174426658637897,0.0,1,0.117812096953406,0.3329325758407582,0.0,-2.1996305689103837,0.0,500,3.774758283725532e-15
driven_dt1e-3,8,4,-2.6524200481523486,3.060159041643113,1,0.3645041650227517,-0.026300864486530982,0.23817100336760766,-2.8574120252618633,3.3615584040174644,500,3.774758283725532e-15
driven_dt1e-3,8,5,-2.7189907205137063,0.0,1,0.019499018077836716,0.2593061546154783,0.0,-2.6994917024358696,0.0,500,3.774758283725532e-15
driven_dt1e-3,8,6,-2.9604741803555354,5.370695425996387,1,0.3700353705580153,-0.25019527606770214,0.10122672526063495,-2.61942788885402,5.5142698057341075,500,3.774758283725532e-15
driven_dt1e-3,9,0,-0.9401735849314701,0.0,1,0.00694185865191832,0.6227826348533128,0.0,-0.9471154435833884,0.0,500,3.552713678800501e-15
driven_dt1e-3,9,1,-1.7527488199044507,0.0,1,0.06007151671217881,0.40397181499912654,0.0,-1.8128203366166296,0.0,500,3.552713678800501e-15
driven_dt1e-3,9,2,-2.2396104765324987,0.0,1,0.04233326104893376,0.33332456042422365,0.0,-2.197277215483565,0.0,500,3.552713678800501e-15
driven_dt1e-3,9,3,-2.3174426658637897,0.0,1,0.12016545038022475,0.33332456042422365,0.0,-2.197277215483565,0.0,500,3.552713678800501e-15
driven_dt1e-3,9,4,-2.6524200481523486,3.060159041643113,1,0.22639073411225707,0.030221105688046278,0.24384116027124822,-2.8072327286982097,2.894974906708514,500,3.552713678800501e-15
