event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.048805314239851683,0.048805314239851683,0.097610628479703365,-2.0539284310717898,-1.7498838313288385,0.43381613634550498,-0.52076377446215694,781.72251058015399,0.0031217295910689075,780,688.04199475065616,780,688.04199475065616
2,1,0.008213981582116503,0.057019295821968186,0.057019295821968186,-2.1104230000954032,-1.5562104695144943,0.55976762146157466,-0.64727630003338854,768.45074664396259,0.0027870751140448334,764,670.44501278772384,602,488.61882572227398
3,1.5,-0.020381096501568052,0.036638199320400133,0.024425466213600089,-2.0779751937578115,-1.4281132354125536,0.58083058165091694,-0.91568365337618618,729.88703523964796,0.0027614977801006489,744,647.26913580246912,482,355.44949152542375
4,2,-0.061949134561342767,-0.025310935240942634,-0.012655467620471317,-2.030568956456392,-1.6680231143036879,0.64604872260120005,-1.0119213925505983,727.54916665783787,0.002877754802965701,755,660.3123425692695,396,277.107822410148
5,2.5,-0.082795140390250488,-0.10810607563119312,-0.043242430252477246,-1.4398542556412472,-1.1640173489062764,0.5496776076668437,-1.1445235763408983,715.32417800702558,0.0033349404094123736,737,640.93887530562347,320,212.17644678267908
6,3,-0.057710951440731684,-0.16581702707192481,-0.055272342357308268,-1.4125516623376908,-1.3323353333727461,0.51788331538589649,-1.0600505602314871,710.16079491789276,0.0043090890700644936,734,633.19806763285021,275,182.10767627648488
7,3.5,-0.094234654773781124,-0.26005168184570593,-0.074300480527344545,-1.4320454658757478,-1.2928538374376999,0.6250318895332041,-1.1043586255321685,696.3932000425815,0.0044216008128205621,730,624.89630512514896,244,150.70077608508191
8,4,-0.09439344075576539,-0.35444512260147132,-0.08861128065036783,-1.3699061666604595,-1.3380616328031789,0.52862598504930114,-1.1590772376194596,701.4081162252163,0.0039109021590254395,730,629.39735894357739,218,127.10012121212121
9,4.5,-0.079432075402350755,-0.43387719800382207,-0.096417155111960459,-1.549296759553759,-1.2785940203282018,0.36987674270229087,-1.2287164238360018,686.51697732487116,0.0046818937325720971,716,612.48598130841117,189,108.39115154021087
10,5,-0.068863235499493136,-0.50274043350331521,-0.10054808670066304,-1.9024772991275016,-1.4221059156457276,0.59610400373887673,-1.0249506354913491,699.64982177539855,0.0043140399785010558,741,627.88982035928143,167,94.585603463828249
11,5.5,-0.10564472182858875,-0.60838515533190396,-0.1106154827876189,-1.7136071922288301,-1.3558384299619672,0.613439097443093,-1.1982521126272154,692.89685179289745,0.0031793474181693007,730,622.66983372921618,151,82.513062637708529
12,6,-0.12687330778425121,-0.73525846311615517,-0.12254307718602586,-1.2315421913316786,-1.3634372816105675,0.71781831735992863,-1.3847803524113882,675.10715734722726,0.003900712522144782,723,615.36150234741785,136,79.317397881996968
13,6.5,-0.15889249229626579,-0.89415095541242096,-0.13756168544806477,-1.3378579758253244,-1.4508850614909952,0.55028969784889503,-1.4844684639169794,670.01712002868749,0.0038789603711996069,711,606.81481481481478,126,74.930398742318133
14,7,-0.13309724230452957,-1.0272481977169505,-0.14674974253099293,-1.5387007100270755,-1.0782198039816224,0.61219664745824243,-1.3912327850556261,672.91444995655411,0.0037458377619972488,714,616.08460634547589,116,70.859305311528587
15,7.5,-0.08327129907888331,-1.1105194967958338,-0.14806926623944452,-1.1599906623633633,-1.0484416530938547,0.89416135872097757,-1.2803621666145739,677.89743686242662,0.003881601040965116,715,612.48598130841117,110,70.007744692215255
16,8,-0.054300490763744769,-1.1648199875595786,-0.14560249844494733,-1.4016372562496091,-1.24927985900866,0.64335005000430612,-1.1991191774293519,687.0871939376475,0.0035604894665973766,722,619.72576832151299,98,65.536000000000001
