event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.076824168765387668,0.076824168765387668,0.15364833753077534,-1.8088627317840369,-1.5674128817797057,0.37764890533123419,-0.41543865990407741,793.76437539438814,0.0029530795208419633,787,697.19148936170211,787,697.19148936170211
2,1,0.0022448050159544763,0.079068973781342144,0.079068973781342144,-2.1814046842346588,-1.6170990240044734,0.46322479226213903,-0.69170074142772442,754.38733032568609,0.0033235503577458136,762,664.49683143219261,598,462.33509700176364
3,1.5,-0.030805707718809749,0.048263266062532395,0.032175510708354928,-1.554460528701243,-1.251926995286736,0.44355013882351402,-0.91770071303402811,729.81951624442047,0.0036167625454501056,744,646.47102342786684,467,333.30451366815004
4,2,-0.036958402410464331,0.011304863652068065,0.0056524318260340323,-1.8853731931989552,-1.3723108347255317,0.6142786801067478,-0.96791926106794157,728.36981894956011,0.0030808435818300401,750,655.36000000000001,400,267.35747067822541
5,2.5,-0.088362617824358836,-0.077057754172290771,-0.03082310166891631,-1.5972650064205374,-1.4980677433999294,0.53824910467943377,-1.0755501659238074,710.25603725528731,0.0031283645257390354,736,635.50060606060606,341,217.18641259320628
6,3,-0.10233925394487642,-0.17939700811716719,-0.059799002705722394,-1.4701074298009291,-1.2810895551809622,0.57579069292133267,-1.254872040983761,696.81410371703566,0.0032051348786390852,717,618.9940968122786,294,181.60304814686526
7,3.5,-0.069098007475385081,-0.24849501559255227,-0.070998575883586365,-1.1857619503912351,-1.2090152147582833,0.6552057093517577,-1.0885358647066812,710.94031870137883,0.0041444405852282826,747,648.06922126081577,249,146.73607612650434
8,4,-0.053161667508097032,-0.3016566831006493,-0.075414170775162326,-1.1228490355743257,-1.2190110522215378,0.80344596635474008,-0.97431645912967735,729.22368280061312,0.0029876237287627498,749,648.06922126081577,222,131.4993729621269
9,4.5,-0.079713504545195768,-0.38137018764584507,-0.084748930587965565,-1.3745176688707592,-1.1562551339766636,0.60364494482542608,-1.0973843861590675,696.1700856984861,0.0043090649816841771,739,626.38948626045396,203,120.056789558049
10,5,-0.079250024523748408,-0.46062021216959348,-0.092124042433918696,-1.4320728726095524,-1.3137013126450261,0.40864482502443356,-1.090242459251318,706.3985199666605,0.003331067354404619,730,630.91215403128763,186,109.02224994801414
