event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.033991813475259924,0.033991813475259924,0.067983626950519849,-1.5928116712723304,-1.4744487555809316,0.33240396091479196,-0.62339249687143572,773.88619266222679,0.0027954228761677175,789,693.50264550264546,789,693.50264550264546
2,1,-0.0085066057552838359,0.025485207719976088,0.025485207719976088,-1.9692955069082543,-1.5218148952657402,0.55277241775404162,-0.71661748683380022,748.52955386154963,0.0040963672522232744,752,655.36000000000001,608,474.0397830018083
3,1.5,-0.0229348608836899,0.0025503468362861881,0.001700231224190792,-2.0445035402219398,-1.4642148053704094,0.73217682114605964,-0.79430789107659072,741.86911939232721,0.0035649421599630031,763,661.97979797979804,482,345.60843770599865
4,2,-0.032993714477140834,-0.030443367640854646,-0.015221683820427323,-1.5021216242472446,-1.2028478028705392,0.62986057818025698,-0.94954303659534944,726.68583882511371,0.003019853020842774,739,639.37560975609756,405,277.9893955461294
5,2.5,-0.074866088424964339,-0.10530945606581898,-0.042123782426327597,-1.5413648970275764,-1.242348366057701,0.62939744568211486,-1.1073091150985075,715.93200460719629,0.0038150875558362624,745,648.87128712871288,338,223.86336464560205
6,3,-0.053822870451215366,-0.15913232651703435,-0.05304410883901145,-1.1019196280404617,-1.032851686805726,0.53487348733973461,-0.94521858445246065,729.58312146623882,0.0036872287456941192,747,652.09950248756218,297,184.02527202527202
7,3.5,-0.052150777793390724,-0.21128310431042507,-0.060366601231550021,-1.7208760503275504,-1.684778692569741,0.40702790326158206,-1.0479301793474365,718.1417362059268,0.0035945895400487024,750,651.28944099378884,265,149.32725719168329
8,4,-0.096040893121325688,-0.30732399743175076,-0.07683099935793769,-1.9573217320624756,-1.3588501416811285,0.59960584762223812,-1.0560564545200863,701.67165223117104,0.0037425835468754306,734,633.96372430471581,234,132.09574200050392
9,4.5,-0.099759985471091106,-0.40708398290284187,-0.090463107311742633,-1.5949618740936189,-1.4641756627012024,0.65273273302042345,-1.1052123519962775,695.26999165179996,0.0036172412976193751,724,618.2641509433962,196,115.22813186813187
10,5,-0.049535749636928195,-0.45661973253977006,-0.091323946507954015,-1.2886154580568894,-0.96940024818749382,0.73968769850191207,-1.0705562445237564,697.86507868688716,0.0037306754439700293,734,630.15384615384619,176,101.44891640866874
11,5.5,-0.040148117910956849,-0.49676785045072691,-0.090321427354677616,-1.4130603314017267,-1.2021855327779838,0.76755843163239235,-1.1062497401339195,704.69000553004037,0.0037154113311406822,724,623.41022592152194,162,94.093323761665474
12,6,-0.054208377336879998,-0.55097622778760691,-0.091829371297934489,-1.3669583913758225,-1.4188937717392109,0.508933290798667,-1.127483308778751,696.77534386400589,0.0039867673980288846,737,633.96372430471581,153,85.028867985728183
13,6.5,-0.09390156480092493,-0.64487779258853184,-0.099211968090543362,-1.4603739009215935,-1.2521580707588837,0.33720705900038239,-1.2822831391511171,684.64703911310573,0.0030697977151817233,725,623.41022592152194,145,83.565189671660818
14,7,-0.10267514283550927,-0.74755293542404111,-0.10679327648914873,-1.4021588063915844,-1.4623623539978958,0.73513068644344726,-1.2599361119564667,688.57677265863958,0.0029764122590035707,720,625.64200477326972,134,81.071284985310029
15,7.5,-0.080713489858047716,-0.82826642528208883,-0.11043552337094517,-1.6391767634530126,-1.2583017478992686,0.85476896171548011,-1.2622239523901384,698.24826215504925,0.0032726386196287628,720,621.19431279620858,126,76.204651162790697
16,8,-0.073364813592272426,-0.90163123887436125,-0.11270390485929516,-1.033587295661317,-1.2531598691642174,0.47454906246513756,-1.1335856790610432,704.30110935363291,0.0032875799130340565,728,629.39735894357739,117,72.616066481994466
17,8.5,-0.1422890068664957,-1.043920245740857,-0.12281414655774787,-0.87680647624996511,-1.3865581449258177,0.9581293459825444,-1.4971414710058453,667.76844622444878,0.0040698551155289907,713,612.48598130841117,113,63.743221884498482
18,9,-0.13325521370591087,-1.1771754594467678,-0.13079727327186308,-1.1862461085342144,-1.0951326399335151,0.2952061268357124,-1.3977986007236509,663.91750378682923,0.0041145611827790298,714,603.32336018411968,107,56.091580186155987
19,9.5,-0.1357143830134353,-1.3128898424602031,-0.13819893078528453,-1.2912410513938639,-1.2101493077690961,0.5274543418158536,-1.4053017044924594,665.20228952716843,0.0046239219841833022,714,601.24770642201838,101,51.679448003942831
