event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.034138531998800126,0.034138531998800126,0.068277063997600251,-1.9645248563855728,-1.6533966638884827,0.45876417430157101,-0.56872512431243183,777.57516349183607,0.0029269310793077151,769,673.892030848329,769,673.892030848329
2,1,0.015709855261987649,0.049848387260787774,0.049848387260787774,-1.8814952361886701,-1.2794164547426001,0.6457076609984761,-0.62448831408432492,767.77502665737563,0.0029909454813180957,773,676.50064516129032,613,478.36496350364962
3,1.5,-0.025997581071102616,0.023850806189685159,0.015900537459790105,-1.848547845864257,-1.3795654898916581,0.58190469861682959,-0.79707854126700717,754.07063996038914,0.0028342302748518358,761,671.30345710627398,496,362.57814661134165
4,2,-0.026214270415332308,-0.0023634642256471494,-0.0011817321128235747,-1.5834854466081436,-1.2851805245171215,0.45866892870499454,-0.86951167020095943,745.96613776227889,0.0028724159072491735,751,657.00250626566412,405,281.8752688172043
5,2.5,-0.05471384202166707,-0.057077306247314219,-0.022830922498925689,-1.6011657633746386,-1.4900395474027908,0.65025280182011802,-0.98254646152959246,731.39225978117338,0.0030084884526733638,747,652.91158156911581,345,217.09648033126294
6,3,-0.041278116045025293,-0.098355422292339512,-0.032785140764113173,-1.3988804394180099,-1.2248079687634905,0.74158053689724479,-1.0016809499923927,717.63955625320739,0.0036753915703028315,735,633.96372430471581,293,186.04968062455643
7,3.5,-0.022961915992204318,-0.12131733828454383,-0.034662096652726807,-1.7648149682614744,-1.460258680635325,0.61312030387096594,-0.81971104482871093,738.72681536414439,0.0035948733569494064,759,661.97979797979804,248,160.92326580724369
8,4,-0.090311641369763329,-0.21162897965430716,-0.05290724491357679,-1.2805425547596354,-1.2783299559897485,0.52162857917900818,-1.1099321969850828,706.83736036873688,0.004255759182530989,738,634.73123486682812,229,137.06875816993465
9,4.5,-0.10898128263398288,-0.32061026228829004,-0.071246724952953339,-1.2709589425667871,-1.156670984023946,0.66467069568551074,-1.3964115048515024,682.30792750227022,0.0039715196091686363,726,626.38948626045396,209,121.19463707813222
10,5,-0.11234627229470462,-0.43295653458299466,-0.086591306916598929,-1.3235297969029476,-1.2221553971823049,0.68025675578442169,-1.1509784018664591,709.63971853906219,0.003244257571081727,726,633.19806763285021,186,101.94205716507875
11,5.5,-0.082066195453859514,-0.51502273003685417,-0.093640496370337126,-1.381266505738399,-1.1982247989358017,0.5484517978122716,-1.1822889553727265,703.92750446827472,0.0036899744053407726,721,625.64200477326972,168,95.411828935395818
12,6,-0.08905147005517744,-0.60407420009203161,-0.10067903334867194,-1.4481249709658448,-1.001836451613034,0.54497310013996636,-1.0288166786273145,719.0062568061295,0.0034463774792857335,755,654.54182272159801,160,89.867672266026744
13,6.5,-0.090129433674149162,-0.69420363376618077,-0.10680055904095088,-1.8172864717987203,-1.5238021102472299,0.44356583630770047,-1.0697132362780792,698.47016817014128,0.0037177338420771588,724,623.41022592152194,148,83.671879987232685
14,7,-0.10457192356044409,-0.79877555732662486,-0.11411079390380355,-0.98801354539107311,-1.0836075500553488,0.7636608679423067,-1.2920804509629824,695.51853518630639,0.0033114901230499472,725,621.93119810201665,139,78.474479868283197
15,7.5,-0.082357660455269155,-0.88113321778189402,-0.11748442903758587,-1.2166543683228663,-1.0637933211595461,0.44565707124844128,-1.0383993384429246,716.67826338638758,0.0032746497866211486,729,630.15384615384619,125,74.156718528995754
16,8,-0.065843262055810925,-0.94697647983770494,-0.11837205997971312,-1.2791370633451884,-1.2162129250165583,0.63599517180243559,-1.0497399397782241,707.14234369772339,0.0036149194024978465,732,631.67228915662656,116,68.382418155732353
17,8.5,-0.086372210033967001,-1.0333486898716719,-0.12157043410254964,-1.181258101945925,-0.99256513963145021,0.56135001163912723,-1.0921522485536665,714.13495359012802,0.0031020690061661568,732,638.59683313032883,113,64.274610763761189
18,9,-0.093127392433047795,-1.1264760823047197,-0.12516400914496886,-1.2005374841981349,-1.150746445496359,0.55501447960548744,-1.2552668476950466,698.16802545361645,0.0031634750134825851,727,629.39735894357739,111,56.551396828821055
19,9.5,-0.039924560194550374,-1.1664006424992701,-0.12277901499992316,-1.4083760453459073,-1.2356230930296321,0.63924604219447423,-1.0056212870730779,714.55297766798333,0.003446999243364919,744,647.26913580246912,102,51.914843053767697
20,10,-0.015263580331783544,-1.1816642228310537,-0.11816642228310537,-1.5376229341923791,-1.3358218361588134,0.54822165070490236,-0.85144259104942832,745.81714964467074,0.0027484066540872463,759,666.18551461245238,98,49.846738923749761
21,10.5,-0.079084848959721121,-1.2607490717907748,-0.12007134017054998,-1.5468718619120745,-1.3422880192782305,0.72860179334616759,-1.2384474000077659,691.26928362977105,0.0042144047190060341,726,618.9940968122786,95,50.027480916030534
22,11,-0.054096217491729881,-1.3148452892825047,-0.11953138993477315,-1.3827528501752662,-1.2048973209161471,0.62501753207430377,-1.0531943925212401,701.0069113740451,0.0043514699291507721,733,627.88982035928143,91,50.185507801282668
23,11.5,-0.1055692638308674,-1.4204145531133721,-0.12351430896638017,-1.1579814115420717,-1.2362899792679611,0.35388617919315163,-1.3172033847057965,670.7851162124897,0.0039393048116203398,724,619.72576832151299,90,50.582537385431742
24,12,-0.087994272066965529,-1.5084088251803376,-0.1257007354316948,-0.81116025691008875,-1.0426011022068959,0.72084986280935248,-1.2722123084602908,689.20662627384479,0.0033163145250132667,728,630.15384615384619,84,47.403978300180832
25,12.5,-0.087804608448098342,-1.5962134336284359,-0.12769707469027489,-1.6482264051552178,-1.2356726706706933,0.67275458547363709,-1.1743365039896432,687.83035378668956,0.0034428021200634319,728,622.66983372921618,78,44.035612296321183
26,13,-0.057140905201978676,-1.6533543388304146,-0.12718110298695498,-1.1072307589512473,-1.1175287639788654,0.44001136417210379,-1.1532649405056992,704.67838861835196,0.0046456928938626166,738,634.73123486682812,74,42.593874400844911
27,13.5,-0.043124940769648568,-1.6964792796000632,-0.12566513182222691,-1.6361778794056421,-1.5263884530705372,0.74905110157338251,-1.0993445969803204,712.84381650215448,0.0030651547364776923,726,627.13875598086122,73,40.822860702328114
28,14,-0.045456965762961765,-1.7419362453630249,-0.12442401752593035,-1.5210935648148389,-1.395389527199886,0.71778375428588059,-1.1042686263709538,697.90589193421567,0.0028343999727566387,737,632.43425814234013,69,38.431901480721301
29,14.5,-0.10068123152306896,-1.8426174768860939,-0.12707706737145474,-1.3464056482998277,-1.3991117639350801,0.60843938495116812,-1.264098637204448,691.89023530382178,0.0035370323756755977,734,629.39735894357739,67,36.454456960088997
30,15,-0.14683657642314962,-1.9894540533092435,-0.13263027022061624,-0.85896366998841578,-1.0091798931045373,0.68898437625739595,-1.5234623177131124,659.325900039761,0.0052793865076013642,713,599.87185354691076,61,34.8665292279045
31,15.5,-0.10441644137730233,-2.0938704946865458,-0.13508841901203522,-1.4441278875844243,-1.2974118508547716,0.51725973153928262,-1.3030657891978539,677.48785520249851,0.0033522090874375378,704,610.34691501746215,58,31.52853448794275
32,16,-0.10916018478728073,-2.2030306794738266,-0.13768941746711416,-1.3487390805362147,-1.3079724536288238,0.43391007503508222,-1.2670833098636909,682.62025131429755,0.0037251325625037497,729,624.15238095238101,56,30.206141614334275
33,16.5,-0.11985230682063541,-2.322882986294462,-0.14078078704814923,-0.5011635642894563,-0.78877175956305257,0.74998371216869253,-1.3886438754992443,674.57255542721691,0.0036083472575073397,721,609.63720930232557,54,30.024510365364794
34,17,-0.051386144453937632,-2.3742691307483996,-0.13966289004402352,-1.2817882405686012,-1.1938156662697756,0.6114974051964156,-1.013007237986653,708.14438744489894,0.0029903738382572667,745,642.50980392156862,54,30.043435906251791
35,17.5,-0.033315541788672576,-2.4075846725370722,-0.13757626700211842,-1.4575043331597914,-1.4716649226194831,0.73101435302702733,-0.96944349259711804,713.37410486968167,0.003079644580840468,735,637.04495747266094,52,29.627486437613019
