event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.037745295273293067,0.037745295273293067,0.075490590546586134,-1.7099287289194562,-1.4937549971630331,0.44785866224301513,-0.52838904256560926,395.55343381766471,0.0056030871059478023,393,344.02099737532808,393,344.02099737532808
2,1,-0.044751501442339858,-0.0070062061690467914,-0.0070062061690467914,-1.0188099281263454,-0.96623643648329938,0.52351531488173497,-0.93217628179607326,371.41092198321235,0.0051421898876353265,383,335.22250639386192,304,239.61974405850091
3,1.5,-0.023298580467628227,-0.030304786636675018,-0.020203191091116679,-1.9572940758042376,-1.3681991167202043,0.43750861964022097,-0.76816582149931045,375.60519305054646,0.0064133214989361299,383,336.9460154241645,248,182.29763560500695
4,2,-0.028150261541826538,-0.058455048178501556,-0.029227524089250778,-0.97232561586090549,-1.0459996490107577,0.8740590306935293,-0.96260652100221844,365.11947177339653,0.0071571226267475255,385,336.9460154241645,205,138.553911205074
5,2.5,-0.020936151363159183,-0.07939119954166074,-0.031756479816664296,-1.4578091449209767,-1.3063507394566607,0.71538651309085277,-0.91710377884369187,366.53209113527379,0.0061288987689196084,376,327.68000000000001,179,121.25069380203516
6,3,-0.02957363814251579,-0.10896483768417653,-0.036321612561392179,-1.5307500304231461,-1.4704152505411923,1.0792717541365082,-0.945208173691233,370.66790168368681,0.0050188529152344289,376,326.86284289276807,154,97.523809523809518
7,3.5,-0.074275695029869304,-0.18324053271404583,-0.052354437918298809,-1.4171359576366336,-1.2624713149017117,0.91507132822471704,-1.1371192419703087,336.19025087294409,0.0089788997026945504,358,306.24299065420558,125,75.458837075417392
8,4,-0.068384844378798881,-0.25162537709284472,-0.062906344273211179,-1.3953696121860359,-1.3837537487131428,0.61088731543672259,-1.17083509183243,338.53939054086146,0.0091602373881991082,371,318.13592233009706,117,60.653401203146693
9,4.5,-0.10141653766021808,-0.35304191475306279,-0.078453758834013954,-1.2602675411070228,-1.0971908274319793,0.45113372248170031,-1.2010546523470207,352.66820048296461,0.0060505676640463029,368,317.36561743341406,100,49.989321128909232
10,5,-0.059578614444578015,-0.41262052919764081,-0.082524105839528156,-1.7087016516929387,-1.2167667668082693,0.62845478252839326,-0.97141734962380433,348.55525017773294,0.0084101678762236089,363,310.59715639810429,92,45.829370629370629
11,5.5,-0.061967951513431707,-0.47458848071107251,-0.086288814674740463,-1.397280200029507,-1.153349401660966,0.57810909405293331,-1.2650770770329691,338.96952195555815,0.0077555955015939275,349,298.56947608200454,76,42.0776886035313
12,6,-0.070836707434836832,-0.54542518814590935,-0.09090419802431822,-1.6956707614638382,-1.4650127823056582,0.42188998600500527,-1.1776256408078123,346.79903538093788,0.0064326223705726037,365,313.56937799043061,71,42.3359173126615
13,6.5,-0.031277142746326092,-0.57670233089223544,-0.088723435521882374,-1.38843057773346,-1.0295110048150991,0.36135632826718828,-0.90896874050935561,347.43241547915858,0.008206286887117659,373,315.83614457831328,66,38.146682188591384
14,7,-0.038801459408374761,-0.6155037903006102,-0.087929112900087175,-1.6334308430434819,-1.2040193217652735,0.69657556174170543,-1.0875480606541699,337.2946011269517,0.009078540146299845,357,307.68075117370893,63,36.078172309386183
