model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,guided,10,2,0.10000000000000001,10,512,500,20,0.5,0.00050000000000000001,0.29999999999999999,2026084301,1,5,40,-0.18497429671207249,-1.366439050655597,0.61193625612410518,319.76612369382224,287.43859649122805,9.1263055284779284,340,18,0,5.3379833383413464,1.2332392345337823e-07
