mode,n,clone_count,horizon,selection_time,dt,k,gauge_shift,control_scale,resample_threshold,independent_runs,mean_scgf,run_scgf_se,scgf_ci_low,scgf_ci_high,mean_late_half_scgf,late_half_scgf_se,late_half_ci_low,late_half_ci_high,minimum_weight_ess,minimum_final_unique_roots,minimum_final_root_weight_ess,support_gate
controlled_exact,40,512,20.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03491721632736714,0.001837244836291776,-0.040764149368525474,-0.02907028328620881,-0.04210794598935523,0.005561576690051779,-0.05980736517816251,-0.024408526800547954,228.90839124135124,73,36.60206646188215,1
controlled_exact,40,512,20.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.014183569688499088,0.0044397614356726815,-0.028312872065796704,-5.426731120147278e-05,-0.033582678821265886,0.004554555180112903,-0.048077306126426966,-0.019088051516104806,96.12282086115982,28,15.753846153846155,0
controlled_exact,40,512,40.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03328955079363896,0.0033576333865844555,-0.04397503875927188,-0.02260406282800604,-0.03166188525991079,0.0051841665867744585,-0.04816021705996641,-0.015163553459855164,228.90839124135124,34,14.974523020678625,1
controlled_exact,40,512,40.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.026749443359403557,0.0032354112213679315,-0.03704596584691938,-0.016452920871887735,-0.03931531703030803,0.008847480667832388,-0.06747194919272025,-0.011158684867895816,94.59772940698423,12,3.914349708824847,1
controlled_exact,40,512,60.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03513988885852347,0.002308038225008463,-0.042485096580155216,-0.02779468113689172,-0.036067855830456574,0.0032176822446621026,-0.04630795680155847,-0.02582775485935468,226.00747542556533,21,8.5250081300813,1
controlled_exact,40,512,60.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.030667377594234872,0.004299980512330261,-0.044351834688492256,-0.01698292049997749,-0.04173274137129914,0.007015117919444872,-0.064057977475166,-0.019407505267432276,94.59772940698423,9,2.454623768680475,1
controlled_exact,40,512,80.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.0343175424587999,0.001982625621518042,-0.04062714204276081,-0.028007942874838994,-0.03534553412396084,0.0022672059709007756,-0.04256079538937117,-0.028130272858550506,226.00747542556533,15,6.2585111970586835,1
controlled_exact,40,512,80.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.03363981963470857,0.003200011674014002,-0.04382368496353917,-0.023455954305877977,-0.0405301959100136,0.003519663964453677,-0.051731337489529405,-0.029329054330497786,85.58264526419714,5,1.31465080590967,1
controlled_exact,40,512,100.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.035174531137284734,0.001751507728140715,-0.04074861043538201,-0.029600451839187455,-0.034669675679613425,0.0009357820910229001,-0.037647751937739914,-0.031691599421486936,226.00747542556533,12,5.406591593449655,1
controlled_exact,40,512,100.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.03467218789673251,0.0024839845586191603,-0.04257733537769184,-0.02676704041577318,-0.03739300998473365,0.005085529563265915,-0.053577434753760325,-0.021208585215706968,85.58264526419714,2,1.1240009604500394,1
controlled_exact,40,512,120.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03566736548636604,0.0017320015810777809,-0.041179367518812564,-0.030155363453919514,-0.03619484211420862,0.0015354821218733544,-0.04108143151979367,-0.03130825270862357,226.00747542556533,10,5.496142234149614,1
controlled_exact,40,512,120.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.03555787365324927,0.0022078630920018016,-0.042584279392962665,-0.028531467913535873,-0.040448369712263677,0.002582678806103313,-0.048667606336481706,-0.03222913308804565,85.58264526419714,1,1.0,1
controlled_exact,40,1024,20.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03279166144193735,0.001884935610790654,-0.038790367812195754,-0.02679295507167894,-0.036197980102244884,0.0022605972798030276,-0.04339220956308843,-0.029003750641401337,504.20787425249847,150,78.14696676106722,1
controlled_exact,40,1024,20.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.0208638514856181,0.003609111800527552,-0.03234965600056284,-0.009378046970673362,-0.03219279910974936,0.0038890503439319947,-0.04456949300785806,-0.019816105211640647,222.32416624861222,64,27.822542984504352,1
controlled_exact,40,1024,40.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03117595235730926,0.0005008567446299481,-0.032769902053733264,-0.029582002660885256,-0.029560243272681162,0.0010091245787901494,-0.03277172806002285,-0.026348758485339473,504.20787425249847,79,38.75290117525316,1
controlled_exact,40,1024,40.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.030375166661804252,0.005066017484605631,-0.046497495288190104,-0.014252838035418401,-0.03988648183799041,0.008011673941319922,-0.06538320397168175,-0.014389759704299062,202.27926386301328,26,11.108738028646496,1
controlled_exact,40,1024,60.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.030712652028077405,0.0008809818858328348,-0.03351632957566798,-0.027908974480486827,-0.031136408149330275,0.003058358199821069,-0.04086946890258497,-0.02140334739607558,504.20787425249847,48,21.749274039658175,1
controlled_exact,40,1024,60.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.03177496676587154,0.0037659480745374408,-0.04375989430157351,-0.01979003923016957,-0.0367571694763278,0.003860341784397443,-0.04904249992521576,-0.024471839027439844,202.27926386301328,15,7.2222941605939965,1
controlled_exact,40,1024,80.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03146345156777462,0.0016656903320644329,-0.03676442161079987,-0.026162481524749377,-0.031750950778239986,0.003397274673631925,-0.04256259501137382,-0.020939306545106152,488.41357865028533,33,16.573036194088825,1
controlled_exact,40,1024,80.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.03446634902482283,0.0012230622413934497,-0.038358678936077424,-0.03057401911356824,-0.038557531387841404,0.004551341774322467,-0.053041932201617334,-0.024073130574065474,202.27926386301328,9,5.178408810311621,1
controlled_exact,40,1024,100.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03147120713590955,0.0024428024405050357,-0.03924529473723282,-0.023697119534586274,-0.032926582322911985,0.004283114012754667,-0.046557362687911955,-0.01929580195791202,475.14395813211667,25,12.740589536098758,1
controlled_exact,40,1024,100.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.03535206730705782,0.0018960608887715232,-0.041386179277121696,-0.02931795533699394,-0.03968260326756191,0.004263023403797332,-0.0532494463483147,-0.02611576018680911,198.2730033540844,9,4.251098678342658,1
controlled_exact,40,1024,120.0,2.0,0.0005,0.4,0.1,0.5,1.0,4,-0.03259239323458671,0.00227568504001766,-0.03983463868218032,-0.0253501477869931,-0.034472134441096015,0.0037107397263571452,-0.04628136437311079,-0.02266290450908124,475.14395813211667,20,9.285185513149738,1
controlled_exact,40,1024,120.0,2.0,0.0005,0.6,0.1,0.5,1.0,4,-0.03709085630601513,0.0013169854107451745,-0.04128209166055365,-0.0328996209514766,-0.0424067458461587,0.004276161533344319,-0.05601540031874665,-0.02879809137357076,183.55745480998726,6,3.825132784684527,1
